province_name,district_code,district_name,area_name,area_type,gender,group_all_ages,group_under_01,group_under_05,group_under_10,group_under_16,group_05_24,group_15_24,group_15_29,group_15_49,group_15_64,group_18_60,group_18_and_up,group_60_and_up,group_65_and_up
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA DISTRICT,TOTAL,ALL SEXES,5011066,114212,619496,1251624,1943996,2252853,1039559,1453482,2562862,2982902,2568478,2843120,299918,195374
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA DISTRICT,TOTAL,MALE,2528990,58301,316182,640761,996664,1139484,515495,711070,1259478,1484187,1270918,1418646,161527,104632
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA DISTRICT,TOTAL,FEMALE,2481457,55911,303314,610863,947324,1113208,523903,742154,1302883,1498140,1297024,1423886,138324,90698
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA DISTRICT,TOTAL,TRANSGENDER,619,0,0,0,8,161,161,258,501,575,536,588,67,44
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA DISTRICT,RURAL,ALL SEXES,2061948,47091,259475,527828,823078,944743,428478,587942,1022648,1194421,1019473,1144428,135075,91787
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA DISTRICT,RURAL,MALE,1032024,24121,132458,270440,421948,474720,209082,282159,492449,584606,495483,562606,72597,49322
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA DISTRICT,RURAL,FEMALE,1029715,22970,127017,257388,401126,469966,219339,305700,530040,609628,523817,581623,62446,42443
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA DISTRICT,RURAL,TRANSGENDER,209,0,0,0,4,57,57,83,159,187,173,199,32,22
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA DISTRICT,URBAN,ALL SEXES,2949118,67121,360021,723796,1120918,1308110,611081,865540,1540214,1788481,1549005,1698692,164843,103587
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA DISTRICT,URBAN,MALE,1496966,34180,183724,370321,574716,664764,306413,428911,767029,899581,775435,856040,88930,55310
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA DISTRICT,URBAN,FEMALE,1451742,32941,176297,353475,546198,643242,304564,436454,772843,888512,773207,842263,75878,48255
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA DISTRICT,URBAN,TRANSGENDER,410,0,0,0,4,104,104,175,342,388,363,389,35,22
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA CITY TEHSIL,TOTAL,ALL SEXES,259764,6240,34084,68979,105723,119582,53792,75125,130924,151176,129926,142362,13667,8714
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA CITY TEHSIL,TOTAL,MALE,131374,3187,17485,35225,54021,60349,26769,36908,64740,75670,64678,71416,7403,4639
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA CITY TEHSIL,TOTAL,FEMALE,128365,3053,16599,33754,51702,59228,27018,38206,66161,75482,65225,70921,6262,4074
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA CITY TEHSIL,TOTAL,TRANSGENDER,25,0,0,0,0,5,5,11,23,24,23,25,2,1
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA CITY TEHSIL,RURAL,ALL SEXES,73890,1899,9824,20261,31113,35080,15500,21600,36970,42215,36320,39463,3528,2271
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA CITY TEHSIL,RURAL,MALE,37904,972,5097,10385,15980,17878,7852,10820,18673,21539,18481,20199,1935,1242
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA CITY TEHSIL,RURAL,FEMALE,35977,927,4727,9876,15133,17199,7645,10775,18288,20667,17830,19255,1593,1029
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA CITY TEHSIL,RURAL,TRANSGENDER,9,0,0,0,0,3,3,5,9,9,9,9,0,0
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA CITY TEHSIL,URBAN,ALL SEXES,185874,4341,24260,48718,74610,84502,38292,53525,93954,108961,93606,102899,10139,6443
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA CITY TEHSIL,URBAN,MALE,93470,2215,12388,24840,38041,42471,18917,26088,46067,54131,46197,51217,5468,3397
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA CITY TEHSIL,URBAN,FEMALE,92388,2126,11872,23878,36569,42029,19373,27431,47873,54815,47395,51666,4669,3045
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA CITY TEHSIL,URBAN,TRANSGENDER,16,0,0,0,0,2,2,6,14,15,14,16,2,1
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,TOTAL,ALL SEXES,2806529,64477,345565,695562,1077417,1253941,583333,824237,1458961,1691246,1463865,1605272,155989,99110
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,TOTAL,MALE,1426685,32646,175938,355688,552085,637622,292624,409100,728380,852463,734906,811214,84322,53286
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,TOTAL,FEMALE,1379480,31831,169627,339874,525328,616228,290618,414981,730287,838441,728640,793712,71629,45802
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,TOTAL,TRANSGENDER,364,0,0,0,4,91,91,156,294,342,319,346,38,22
PUNJAB,047,GUJRANWALA DISTRICT,GUJRANWALA SADDAR TEHSIL,RURAL,ALL SEXES,641189,15294,82491,166879,258482,295721,134284,185414,320222,371491,318262,353436,38350,25770
