province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
BALOCHISTAN,114,JAFFARABAD DISTRICT,NA,NA,NA,YES,JAFFARABAD DISTRICT,22583,13878,3671,5034,20459,20099,13175,15108,19412,20294,6.72
BALOCHISTAN,114,JAFFARABAD DISTRICT,JHAT PAT TEHSIL,NA,NA,YES,JHAT PAT TEHSIL,11243,7381,1691,2171,10168,9717,6292,7275,9570,9145,6.75
BALOCHISTAN,114,JAFFARABAD DISTRICT,JHAT PAT TEHSIL,DERA ALLAH YAR MC,NA,YES,DERA ALLAH YAR MC,11243,7381,1691,2171,10168,9717,6292,7275,9570,9145,6.75
BALOCHISTAN,114,JAFFARABAD DISTRICT,JHAT PAT TEHSIL,DERA ALLAH YAR MC,CHARGE NO 11,YES,CHARGE NO 11,11243,7381,1691,2171,10168,9717,6292,7275,9570,9145,6.75
BALOCHISTAN,114,JAFFARABAD DISTRICT,JHAT PAT TEHSIL,DERA ALLAH YAR MC,CHARGE NO 11,NO,CIRCLE NO 01,2101,1579,193,329,1829,1674,1469,1647,1721,1729,8.48
BALOCHISTAN,114,JAFFARABAD DISTRICT,JHAT PAT TEHSIL,DERA ALLAH YAR MC,CHARGE NO 11,NO,CIRCLE NO 02,3909,2449,607,853,3679,3018,1914,2346,3406,3115,6.11
BALOCHISTAN,114,JAFFARABAD DISTRICT,JHAT PAT TEHSIL,DERA ALLAH YAR MC,CHARGE NO 11,NO,CIRCLE NO 03,5233,3353,891,989,4660,5025,2909,3282,4443,4301,6.54
BALOCHISTAN,114,JAFFARABAD DISTRICT,USTA MUHAMMAD TEHSIL,NA,NA,YES,USTA MUHAMMAD TEHSIL,11340,6497,1980,2863,10291,10382,6883,7833,9842,11149,6.69
BALOCHISTAN,114,JAFFARABAD DISTRICT,USTA MUHAMMAD TEHSIL,USTA MUHAMMAD MC,NA,YES,USTA MUHAMMAD MC,11340,6497,1980,2863,10291,10382,6883,7833,9842,11149,6.69
BALOCHISTAN,114,JAFFARABAD DISTRICT,USTA MUHAMMAD TEHSIL,USTA MUHAMMAD MC,CHARGE NO 12,YES,CHARGE NO 12,11340,6497,1980,2863,10291,10382,6883,7833,9842,11149,6.69
BALOCHISTAN,114,JAFFARABAD DISTRICT,USTA MUHAMMAD TEHSIL,USTA MUHAMMAD MC,CHARGE NO 12,NO,CIRCLE NO 01,1943,1122,530,291,1895,1693,1244,1740,1861,1911,6.5
BALOCHISTAN,114,JAFFARABAD DISTRICT,USTA MUHAMMAD TEHSIL,USTA MUHAMMAD MC,CHARGE NO 12,NO,CIRCLE NO 02,2925,1816,385,724,2335,2780,1574,2064,2348,2848,6.4
BALOCHISTAN,114,JAFFARABAD DISTRICT,USTA MUHAMMAD TEHSIL,USTA MUHAMMAD MC,CHARGE NO 12,NO,CIRCLE NO 03,1476,930,287,259,1465,1203,856,1137,1457,1470,6.11
BALOCHISTAN,114,JAFFARABAD DISTRICT,USTA MUHAMMAD TEHSIL,USTA MUHAMMAD MC,CHARGE NO 12,NO,CIRCLE NO 04,1136,699,150,287,983,1098,764,901,966,1123,6.68
BALOCHISTAN,114,JAFFARABAD DISTRICT,USTA MUHAMMAD TEHSIL,USTA MUHAMMAD MC,CHARGE NO 12,NO,CIRCLE NO 05,1932,968,324,640,1865,1720,1519,1165,1719,1894,7.8
BALOCHISTAN,114,JAFFARABAD DISTRICT,USTA MUHAMMAD TEHSIL,USTA MUHAMMAD MC,CHARGE NO 12,NO,CIRCLE NO 06,1928,962,304,662,1748,1888,926,826,1491,1903,6.68
