province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,facility,source,total_by_facility,percent_by_facility,count
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,1001,1.99,KITCHEN,SEPARATE,14326,28.5,334
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,1001,1.99,KITCHEN,SHARED,13933,27.72,362
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,1001,1.99,KITCHEN,NONE,22011,43.79,305
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,1001,1.99,BATH,SEPARATE,15556,30.94,386
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,1001,1.99,BATH,SHARED,16810,33.44,381
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,1001,1.99,BATH,NONE,17904,35.62,234
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,1001,1.99,LATRINE,SEWER,5265,10.47,130
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,1001,1.99,LATRINE,SEPTIC TANK,4008,7.97,85
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,1001,1.99,LATRINE,OPEN DRAIN,7612,15.14,123
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,1001,1.99,LATRINE,PIT WITH SLAB,13010,25.88,298
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,1001,1.99,LATRINE,OTHER,9048,18,185
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,1001,1.99,LATRINE,NONE,11327,22.53,180
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,10318,20.53,KITCHEN,SEPARATE,14326,28.5,2353
