province_name,district_code,district_name,area_name,area_type,household_sizes,number_of_rooms,total_housing_units_by_hh_size,percent_of_total_units_by_hh_size,rooms_per_housing_unit,total_housing_units_by_room_size,percent_of_total_units_by_room_size,persons_per_housing_unit,count
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,1 PERSON,1,1594,2.06,1.25,50463,65.17,5.56,1332
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,2 PERSONS,1,8365,10.8,1.23,50463,65.17,5.56,7197
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,3 PERSONS,1,7625,9.85,1.31,50463,65.17,5.56,6089
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,4 PERSONS,1,8531,11.02,1.37,50463,65.17,5.56,6438
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,5 PERSONS,1,8795,11.36,1.45,50463,65.17,5.56,6222
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,6 PERSONS,1,8698,11.23,1.51,50463,65.17,5.56,5834
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,7 PERSONS,1,8233,10.63,1.57,50463,65.17,5.56,5147
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,8 PERSONS,1,7106,9.18,1.65,50463,65.17,5.56,4141
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,9 PERSONS,1,5590,7.22,1.76,50463,65.17,5.56,2960
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,10 PERSONS AND ABOVE,1,12897,16.66,2.18,50463,65.17,5.56,5103
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,1 PERSON,2,1594,2.06,1.25,16910,21.84,7.48,178
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,2 PERSONS,2,8365,10.8,1.23,16910,21.84,7.48,771
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,3 PERSONS,2,7625,9.85,1.31,16910,21.84,7.48,1075
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,4 PERSONS,2,8531,11.02,1.37,16910,21.84,7.48,1446
