province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,utility,source,total_by_source,percent_by_source,count
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,OWNED,50270,64.92,INSIDE WATER,TOTAL INSIDE,50083,64.68,34539
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,OWNED,50270,64.92,INSIDE WATER,TAP,21628,27.93,15781
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,OWNED,50270,64.92,INSIDE WATER,ELECTRIC/HAND PUMP,9696,12.52,7925
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,OWNED,50270,64.92,INSIDE WATER,PROTECTED WELL,776,1,576
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,OWNED,50270,64.92,INSIDE WATER,UN-PROTECTED WELL,3253,4.2,2014
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,OWNED,50270,64.92,INSIDE WATER,OTHERS,14730,19.02,8243
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,OWNED,50270,64.92,OUTSIDE WATER,TOTAL OUTSIDE,27351,35.32,15731
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,OWNED,50270,64.92,OUTSIDE WATER,TAP,2992,3.86,1794
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,OWNED,50270,64.92,OUTSIDE WATER,ELECTRIC/HAND PUMP,1081,1.4,393
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,OWNED,50270,64.92,OUTSIDE WATER,PROTECTED WELL,15,0.02,9
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,OWNED,50270,64.92,OUTSIDE WATER,UN-PROTECTED WELL,462,0.6,303
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,OWNED,50270,64.92,OUTSIDE WATER,SPRING,120,0.15,98
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,OWNED,50270,64.92,OUTSIDE WATER,CANAL/RIVER/POND,19954,25.77,12041
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,OWNED,50270,64.92,OUTSIDE WATER,OTHERS,2727,3.52,1093
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,OWNED,50270,64.92,COOKING FUEL,WOOD,51475,66.48,1794
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,OWNED,50270,64.92,COOKING FUEL,GAS,15411,19.9,393
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,OWNED,50270,64.92,COOKING FUEL,KEROSENE OIL,434,0.56,9
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,OWNED,50270,64.92,COOKING FUEL,OTHERS,10114,13.06,303
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,OWNED,50270,64.92,LIGHTING SOURCE,ELECTRICITY,51475,66.48,33413
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,OWNED,50270,64.92,LIGHTING SOURCE,KEROSENE OIL,15411,19.9,12260
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,OWNED,50270,64.92,LIGHTING SOURCE,GAS LAMP,434,0.56,290
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,OWNED,50270,64.92,LIGHTING SOURCE,OTHERS,10114,13.06,4307
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,RENTED,3927,5.07,INSIDE WATER,TOTAL INSIDE,50083,64.68,3490
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,RENTED,3927,5.07,INSIDE WATER,TAP,21628,27.93,2170
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,RENTED,3927,5.07,INSIDE WATER,ELECTRIC/HAND PUMP,9696,12.52,1055
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,RENTED,3927,5.07,INSIDE WATER,PROTECTED WELL,776,1,21
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,RENTED,3927,5.07,INSIDE WATER,UN-PROTECTED WELL,3253,4.2,30
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,RENTED,3927,5.07,INSIDE WATER,OTHERS,14730,19.02,214
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,RENTED,3927,5.07,OUTSIDE WATER,TOTAL OUTSIDE,27351,35.32,437
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,RENTED,3927,5.07,OUTSIDE WATER,TAP,2992,3.86,66
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,RENTED,3927,5.07,OUTSIDE WATER,ELECTRIC/HAND PUMP,1081,1.4,3
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,RENTED,3927,5.07,OUTSIDE WATER,PROTECTED WELL,15,0.02,2
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,RENTED,3927,5.07,OUTSIDE WATER,UN-PROTECTED WELL,462,0.6,1
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,RENTED,3927,5.07,OUTSIDE WATER,SPRING,120,0.15,1
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,RENTED,3927,5.07,OUTSIDE WATER,CANAL/RIVER/POND,19954,25.77,92
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,RENTED,3927,5.07,OUTSIDE WATER,OTHERS,2727,3.52,272
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,RENTED,3927,5.07,COOKING FUEL,WOOD,51475,66.48,66
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,RENTED,3927,5.07,COOKING FUEL,GAS,15411,19.9,3
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,RENTED,3927,5.07,COOKING FUEL,KEROSENE OIL,434,0.56,2
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,RENTED,3927,5.07,COOKING FUEL,OTHERS,10114,13.06,1
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,RENTED,3927,5.07,LIGHTING SOURCE,ELECTRICITY,51475,66.48,1555
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,RENTED,3927,5.07,LIGHTING SOURCE,KEROSENE OIL,15411,19.9,1888
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,RENTED,3927,5.07,LIGHTING SOURCE,GAS LAMP,434,0.56,15
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,RENTED,3927,5.07,LIGHTING SOURCE,OTHERS,10114,13.06,469
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,RENT FREE,23237,30.01,INSIDE WATER,TOTAL INSIDE,50083,64.68,12054
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,RENT FREE,23237,30.01,INSIDE WATER,TAP,21628,27.93,3677
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,RENT FREE,23237,30.01,INSIDE WATER,ELECTRIC/HAND PUMP,9696,12.52,716
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,RENT FREE,23237,30.01,INSIDE WATER,PROTECTED WELL,776,1,179
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,RENT FREE,23237,30.01,INSIDE WATER,UN-PROTECTED WELL,3253,4.2,1209
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,RENT FREE,23237,30.01,INSIDE WATER,OTHERS,14730,19.02,6273
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,RENT FREE,23237,30.01,OUTSIDE WATER,TOTAL OUTSIDE,27351,35.32,11183
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,RENT FREE,23237,30.01,OUTSIDE WATER,TAP,2992,3.86,1132
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,RENT FREE,23237,30.01,OUTSIDE WATER,ELECTRIC/HAND PUMP,1081,1.4,685
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,RENT FREE,23237,30.01,OUTSIDE WATER,PROTECTED WELL,15,0.02,4
