province_name,district_code,district_name,area_name,area_type,gender,group_all_ages,group_under_01,group_under_05,group_under_10,group_under_16,group_05_24,group_15_24,group_15_29,group_15_49,group_15_64,group_18_60,group_18_and_up,group_60_and_up,group_65_and_up
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,ALL SEXES,1924346,45724,251179,504348,751142,859904,398412,577117,1020124,1161201,1013703,1093233,86888,50474
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,MALE,1028865,23597,128987,259916,389899,455665,214994,310686,553643,632206,552949,596062,47090,27001
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,FEMALE,895329,22127,122192,244432,361242,404210,183389,266378,466353,528848,460610,497022,39790,23468
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,TRANSGENDER,152,0,0,0,1,29,29,53,128,147,144,149,8,5
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,ALL SEXES,857634,20889,116514,234577,346727,387610,174726,252816,443847,505720,440154,475595,38500,22516
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,MALE,455607,10794,59771,121115,180616,205165,93568,134762,238223,272511,237102,255932,20461,11728
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,FEMALE,401967,10095,56743,113462,166110,182436,81149,118033,205572,233151,202997,219606,18036,10786
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,TRANSGENDER,60,0,0,0,1,9,9,21,52,58,55,57,3,2
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,URBAN,ALL SEXES,1066712,24835,134665,269771,404415,472294,223686,324301,576277,655481,573549,617638,48388,27958
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,URBAN,MALE,573258,12803,69216,138801,209283,250500,121426,175924,315420,359695,315847,340130,26629,15273
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,URBAN,FEMALE,493362,12032,65449,130970,195132,221774,102240,148345,260781,295697,257613,277416,21754,12682
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,URBAN,TRANSGENDER,92,0,0,0,0,20,20,32,76,89,89,92,5,3
SINDH,097,MALIR DISTRICT,AIRPORT SUB-DIVISION,TOTAL,ALL SEXES,195143,4102,22791,45850,69269,81348,38442,57238,106766,123633,109024,118148,10048,5813
SINDH,097,MALIR DISTRICT,AIRPORT SUB-DIVISION,TOTAL,MALE,104861,2137,11776,23706,35973,43033,20709,30921,58326,67654,59790,64702,5402,3107
SINDH,097,MALIR DISTRICT,AIRPORT SUB-DIVISION,TOTAL,FEMALE,90264,1965,11015,22144,33296,38313,17731,26313,48424,55961,49216,53428,4646,2706
SINDH,097,MALIR DISTRICT,AIRPORT SUB-DIVISION,TOTAL,TRANSGENDER,18,0,0,0,0,2,2,4,16,18,18,18,0,0
SINDH,097,MALIR DISTRICT,AIRPORT SUB-DIVISION,RURAL,ALL SEXES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SINDH,097,MALIR DISTRICT,AIRPORT SUB-DIVISION,RURAL,MALE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SINDH,097,MALIR DISTRICT,AIRPORT SUB-DIVISION,RURAL,FEMALE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SINDH,097,MALIR DISTRICT,AIRPORT SUB-DIVISION,RURAL,TRANSGENDER,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SINDH,097,MALIR DISTRICT,AIRPORT SUB-DIVISION,URBAN,ALL SEXES,195143,4102,22791,45850,69269,81348,38442,57238,106766,123633,109024,118148,10048,5813
SINDH,097,MALIR DISTRICT,AIRPORT SUB-DIVISION,URBAN,MALE,104861,2137,11776,23706,35973,43033,20709,30921,58326,67654,59790,64702,5402,3107
SINDH,097,MALIR DISTRICT,AIRPORT SUB-DIVISION,URBAN,FEMALE,90264,1965,11015,22144,33296,38313,17731,26313,48424,55961,49216,53428,4646,2706
SINDH,097,MALIR DISTRICT,AIRPORT SUB-DIVISION,URBAN,TRANSGENDER,18,0,0,0,0,2,2,4,16,18,18,18,0,0
SINDH,097,MALIR DISTRICT,BIN QASIM SUB-DIVISION,TOTAL,ALL SEXES,248098,5926,32587,65122,95401,108878,50783,75119,130599,150945,132221,142615,11387,6471
SINDH,097,MALIR DISTRICT,BIN QASIM SUB-DIVISION,TOTAL,MALE,132391,3058,16529,33432,49614,58019,27485,40437,70512,81949,71627,77248,6160,3379
SINDH,097,MALIR DISTRICT,BIN QASIM SUB-DIVISION,TOTAL,FEMALE,115668,2868,16058,31690,45787,50851,23290,34669,60054,68959,60559,65330,5224,3090
SINDH,097,MALIR DISTRICT,BIN QASIM SUB-DIVISION,TOTAL,TRANSGENDER,39,0,0,0,0,8,8,13,33,37,35,37,3,2
SINDH,097,MALIR DISTRICT,BIN QASIM SUB-DIVISION,RURAL,ALL SEXES,248098,5926,32587,65122,95401,108878,50783,75119,130599,150945,132221,142615,11387,6471
SINDH,097,MALIR DISTRICT,BIN QASIM SUB-DIVISION,RURAL,MALE,132391,3058,16529,33432,49614,58019,27485,40437,70512,81949,71627,77248,6160,3379
SINDH,097,MALIR DISTRICT,BIN QASIM SUB-DIVISION,RURAL,FEMALE,115668,2868,16058,31690,45787,50851,23290,34669,60054,68959,60559,65330,5224,3090
SINDH,097,MALIR DISTRICT,BIN QASIM SUB-DIVISION,RURAL,TRANSGENDER,39,0,0,0,0,8,8,13,33,37,35,37,3,2
SINDH,097,MALIR DISTRICT,BIN QASIM SUB-DIVISION,URBAN,ALL SEXES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SINDH,097,MALIR DISTRICT,BIN QASIM SUB-DIVISION,URBAN,MALE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SINDH,097,MALIR DISTRICT,BIN QASIM SUB-DIVISION,URBAN,FEMALE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SINDH,097,MALIR DISTRICT,BIN QASIM SUB-DIVISION,URBAN,TRANSGENDER,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SINDH,097,MALIR DISTRICT,GADAP SUB-DIVISION,TOTAL,ALL SEXES,64153,1432,8185,16681,24889,28198,12767,18520,33915,38335,33603,36780,3390,2202
SINDH,097,MALIR DISTRICT,GADAP SUB-DIVISION,TOTAL,MALE,34756,758,4276,8623,12986,15276,7301,10482,18952,21386,18803,20429,1741,1119
SINDH,097,MALIR DISTRICT,GADAP SUB-DIVISION,TOTAL,FEMALE,29396,674,3909,8058,11903,12922,5466,8038,14962,16948,14799,16350,1649,1083
SINDH,097,MALIR DISTRICT,GADAP SUB-DIVISION,TOTAL,TRANSGENDER,1,0,0,0,0,0,0,0,1,1,1,1,0,0
SINDH,097,MALIR DISTRICT,GADAP SUB-DIVISION,RURAL,ALL SEXES,64153,1432,8185,16681,24889,28198,12767,18520,33915,38335,33603,36780,3390,2202
SINDH,097,MALIR DISTRICT,GADAP SUB-DIVISION,RURAL,MALE,34756,758,4276,8623,12986,15276,7301,10482,18952,21386,18803,20429,1741,1119
SINDH,097,MALIR DISTRICT,GADAP SUB-DIVISION,RURAL,FEMALE,29396,674,3909,8058,11903,12922,5466,8038,14962,16948,14799,16350,1649,1083
SINDH,097,MALIR DISTRICT,GADAP SUB-DIVISION,RURAL,TRANSGENDER,1,0,0,0,0,0,0,0,1,1,1,1,0,0
SINDH,097,MALIR DISTRICT,GADAP SUB-DIVISION,URBAN,ALL SEXES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SINDH,097,MALIR DISTRICT,GADAP SUB-DIVISION,URBAN,MALE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SINDH,097,MALIR DISTRICT,GADAP SUB-DIVISION,URBAN,FEMALE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SINDH,097,MALIR DISTRICT,GADAP SUB-DIVISION,URBAN,TRANSGENDER,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SINDH,097,MALIR DISTRICT,IBRAHIM HYDRI SUB-DIVISION,TOTAL,ALL SEXES,1055780,26152,143115,286825,426703,485563,223828,320864,555005,625577,544500,584658,43965,25353
SINDH,097,MALIR DISTRICT,IBRAHIM HYDRI SUB-DIVISION,TOTAL,MALE,567005,13460,73491,147601,220901,257463,121399,173756,303556,343398,299995,322405,24516,14052
SINDH,097,MALIR DISTRICT,IBRAHIM HYDRI SUB-DIVISION,TOTAL,FEMALE,488697,12692,69624,139224,205802,228083,102412,147074,251380,282102,244428,262175,19447,11300
SINDH,097,MALIR DISTRICT,IBRAHIM HYDRI SUB-DIVISION,TOTAL,TRANSGENDER,78,0,0,0,0,17,17,34,69,77,77,78,2,1
SINDH,097,MALIR DISTRICT,IBRAHIM HYDRI SUB-DIVISION,RURAL,ALL SEXES,385776,9830,54423,109277,161570,177836,78763,113011,196691,222688,193153,208313,16444,9592
SINDH,097,MALIR DISTRICT,IBRAHIM HYDRI SUB-DIVISION,RURAL,MALE,203681,5066,27909,56268,83663,93020,41476,59260,104703,119120,103444,111642,8894,5108
SINDH,097,MALIR DISTRICT,IBRAHIM HYDRI SUB-DIVISION,RURAL,FEMALE,182077,4764,26514,53009,77907,84816,37287,53744,91972,103550,89691,96653,7550,4484
SINDH,097,MALIR DISTRICT,IBRAHIM HYDRI SUB-DIVISION,RURAL,TRANSGENDER,18,0,0,0,0,0,0,7,16,18,18,18,0,0
SINDH,097,MALIR DISTRICT,IBRAHIM HYDRI SUB-DIVISION,URBAN,ALL SEXES,670004,16322,88692,177548,265133,307727,145065,207853,358314,402889,351347,376345,27521,15761
SINDH,097,MALIR DISTRICT,IBRAHIM HYDRI SUB-DIVISION,URBAN,MALE,363324,8394,45582,91333,137238,164443,79923,114496,198853,224278,196551,210763,15622,8944
SINDH,097,MALIR DISTRICT,IBRAHIM HYDRI SUB-DIVISION,URBAN,FEMALE,306620,7928,43110,86215,127895,143267,65125,93330,159408,178552,154737,165522,11897,6816
SINDH,097,MALIR DISTRICT,IBRAHIM HYDRI SUB-DIVISION,URBAN,TRANSGENDER,60,0,0,0,0,17,17,27,53,59,59,60,2,1
SINDH,097,MALIR DISTRICT,MURAD MEMON SUB-DIVISION,TOTAL,ALL SEXES,331326,7401,40374,81321,122073,142223,66989,97365,179231,206068,179982,195201,16557,9650
SINDH,097,MALIR DISTRICT,MURAD MEMON SUB-DIVISION,TOTAL,MALE,174153,3803,20770,42073,63552,74547,35189,50986,94718,109162,95294,103116,8507,4863
SINDH,097,MALIR DISTRICT,MURAD MEMON SUB-DIVISION,TOTAL,FEMALE,157157,3598,19604,39248,58520,67674,31798,46377,84504,96892,84675,92070,8047,4785
SINDH,097,MALIR DISTRICT,MURAD MEMON SUB-DIVISION,TOTAL,TRANSGENDER,16,0,0,0,1,2,2,2,9,14,13,15,3,2
SINDH,097,MALIR DISTRICT,MURAD MEMON SUB-DIVISION,RURAL,ALL SEXES,129761,2990,17192,34948,52060,59004,26810,38155,68034,77109,66804,72056,5738,3266
SINDH,097,MALIR DISTRICT,MURAD MEMON SUB-DIVISION,RURAL,MALE,69080,1531,8912,18311,27480,31523,14395,20479,36477,41399,35788,38451,2902,1641
SINDH,097,MALIR DISTRICT,MURAD MEMON SUB-DIVISION,RURAL,FEMALE,60679,1459,8280,16637,24579,27480,12414,17675,31555,35708,31015,33604,2836,1625
SINDH,097,MALIR DISTRICT,MURAD MEMON SUB-DIVISION,RURAL,TRANSGENDER,2,0,0,0,1,1,1,1,2,2,1,1,0,0
SINDH,097,MALIR DISTRICT,MURAD MEMON SUB-DIVISION,URBAN,ALL SEXES,201565,4411,23182,46373,70013,83219,40179,59210,111197,128959,113178,123145,10819,6384
SINDH,097,MALIR DISTRICT,MURAD MEMON SUB-DIVISION,URBAN,MALE,105073,2272,11858,23762,36072,43024,20794,30507,58241,67763,59506,64665,5605,3222
SINDH,097,MALIR DISTRICT,MURAD MEMON SUB-DIVISION,URBAN,FEMALE,96478,2139,11324,22611,33941,40194,19384,28702,52949,61184,53660,58466,5211,3160
