province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,housing_component,housing_material,total_by_material,percent_by_material,count
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,OWNED,204678,64.5,WALL,BAKED BRICKS/BLOCKS/STONES,290783,91.64,186292
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,OWNED,204678,64.5,WALL,UNBAKED BRICKS/MUD,13912,4.38,10037
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,OWNED,204678,64.5,WALL,WOOD/BAMBOO,7921,2.5,5624
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,OWNED,204678,64.5,WALL,OTHERS,4702,1.48,2725
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,OWNED,204678,64.5,ROOF,RCC/RBC,151427,47.72,91347
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,OWNED,204678,64.5,ROOF,CEMENT/IRON SHEETS,105700,33.31,72477
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,OWNED,204678,64.5,ROOF,GARDER/T.IRON,42086,13.26,27806
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,OWNED,204678,64.5,ROOF,WOOD/BAMBOO,11563,3.64,8881
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,OWNED,204678,64.5,ROOF,OTHERS,6542,2.06,4167
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENTED,102247,32.22,WALL,BAKED BRICKS/BLOCKS/STONES,290783,91.64,96486
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENTED,102247,32.22,WALL,UNBAKED BRICKS/MUD,13912,4.38,3431
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENTED,102247,32.22,WALL,WOOD/BAMBOO,7921,2.5,666
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENTED,102247,32.22,WALL,OTHERS,4702,1.48,1664
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENTED,102247,32.22,ROOF,RCC/RBC,151427,47.72,54916
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENTED,102247,32.22,ROOF,CEMENT/IRON SHEETS,105700,33.31,31098
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENTED,102247,32.22,ROOF,GARDER/T.IRON,42086,13.26,13277
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENTED,102247,32.22,ROOF,WOOD/BAMBOO,11563,3.64,918
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENTED,102247,32.22,ROOF,OTHERS,6542,2.06,2038
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENT FREE,10393,3.28,WALL,BAKED BRICKS/BLOCKS/STONES,290783,91.64,8005
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENT FREE,10393,3.28,WALL,UNBAKED BRICKS/MUD,13912,4.38,444
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENT FREE,10393,3.28,WALL,WOOD/BAMBOO,7921,2.5,1631
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENT FREE,10393,3.28,WALL,OTHERS,4702,1.48,313
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENT FREE,10393,3.28,ROOF,RCC/RBC,151427,47.72,5164
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENT FREE,10393,3.28,ROOF,CEMENT/IRON SHEETS,105700,33.31,2125
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENT FREE,10393,3.28,ROOF,GARDER/T.IRON,42086,13.26,1003
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENT FREE,10393,3.28,ROOF,WOOD/BAMBOO,11563,3.64,1764
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENT FREE,10393,3.28,ROOF,OTHERS,6542,2.06,337
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,OWNED,107513,73.14,WALL,BAKED BRICKS/BLOCKS/STONES,130623,88.86,94750
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,OWNED,107513,73.14,WALL,UNBAKED BRICKS/MUD,7789,5.3,6446
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,OWNED,107513,73.14,WALL,WOOD/BAMBOO,6824,4.64,5268
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,OWNED,107513,73.14,WALL,OTHERS,1769,1.2,1049
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,OWNED,107513,73.14,ROOF,RCC/RBC,58070,39.5,36660
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,OWNED,107513,73.14,ROOF,CEMENT/IRON SHEETS,58101,39.52,47149
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,OWNED,107513,73.14,ROOF,GARDER/T.IRON,17934,12.2,13419
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,OWNED,107513,73.14,ROOF,WOOD/BAMBOO,10108,6.88,8366
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,OWNED,107513,73.14,ROOF,OTHERS,2792,1.9,1919
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,RENTED,34085,23.19,WALL,BAKED BRICKS/BLOCKS/STONES,130623,88.86,32356
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,RENTED,34085,23.19,WALL,UNBAKED BRICKS/MUD,7789,5.3,1004
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,RENTED,34085,23.19,WALL,WOOD/BAMBOO,6824,4.64,205
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,RENTED,34085,23.19,WALL,OTHERS,1769,1.2,520
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,RENTED,34085,23.19,ROOF,RCC/RBC,58070,39.5,19339
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,RENTED,34085,23.19,ROOF,CEMENT/IRON SHEETS,58101,39.52,9762
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,RENTED,34085,23.19,ROOF,GARDER/T.IRON,17934,12.2,4051
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,RENTED,34085,23.19,ROOF,WOOD/BAMBOO,10108,6.88,280
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,RENTED,34085,23.19,ROOF,OTHERS,2792,1.9,653
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,RENT FREE,5407,3.68,WALL,BAKED BRICKS/BLOCKS/STONES,130623,88.86,3517
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,RENT FREE,5407,3.68,WALL,UNBAKED BRICKS/MUD,7789,5.3,339
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,RENT FREE,5407,3.68,WALL,WOOD/BAMBOO,6824,4.64,1351
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,RENT FREE,5407,3.68,WALL,OTHERS,1769,1.2,200
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,RENT FREE,5407,3.68,ROOF,RCC/RBC,58070,39.5,2071
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,RENT FREE,5407,3.68,ROOF,CEMENT/IRON SHEETS,58101,39.52,1190
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,RENT FREE,5407,3.68,ROOF,GARDER/T.IRON,17934,12.2,464
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,RENT FREE,5407,3.68,ROOF,WOOD/BAMBOO,10108,6.88,1462
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,RENT FREE,5407,3.68,ROOF,OTHERS,2792,1.9,220
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,URBAN,OWNED,97165,57.05,WALL,BAKED BRICKS/BLOCKS/STONES,160160,94.04,91542
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,URBAN,OWNED,97165,57.05,WALL,UNBAKED BRICKS/MUD,6123,3.6,3591
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,URBAN,OWNED,97165,57.05,WALL,WOOD/BAMBOO,1097,0.64,356
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,URBAN,OWNED,97165,57.05,WALL,OTHERS,2933,1.72,1676
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,URBAN,OWNED,97165,57.05,ROOF,RCC/RBC,93357,54.81,54687
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,URBAN,OWNED,97165,57.05,ROOF,CEMENT/IRON SHEETS,47599,27.95,25328
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,URBAN,OWNED,97165,57.05,ROOF,GARDER/T.IRON,24152,14.18,14387
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,URBAN,OWNED,97165,57.05,ROOF,WOOD/BAMBOO,1455,0.85,515
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,URBAN,OWNED,97165,57.05,ROOF,OTHERS,3750,2.2,2248
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,URBAN,RENTED,68162,40.02,WALL,BAKED BRICKS/BLOCKS/STONES,160160,94.04,64130
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,URBAN,RENTED,68162,40.02,WALL,UNBAKED BRICKS/MUD,6123,3.6,2427
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,URBAN,RENTED,68162,40.02,WALL,WOOD/BAMBOO,1097,0.64,461
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,URBAN,RENTED,68162,40.02,WALL,OTHERS,2933,1.72,1144
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,URBAN,RENTED,68162,40.02,ROOF,RCC/RBC,93357,54.81,35577
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,URBAN,RENTED,68162,40.02,ROOF,CEMENT/IRON SHEETS,47599,27.95,21336
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,URBAN,RENTED,68162,40.02,ROOF,GARDER/T.IRON,24152,14.18,9226
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,URBAN,RENTED,68162,40.02,ROOF,WOOD/BAMBOO,1455,0.85,638
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,URBAN,RENTED,68162,40.02,ROOF,OTHERS,3750,2.2,1385
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,URBAN,RENT FREE,4986,2.93,WALL,BAKED BRICKS/BLOCKS/STONES,160160,94.04,4488
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,URBAN,RENT FREE,4986,2.93,WALL,UNBAKED BRICKS/MUD,6123,3.6,105
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,URBAN,RENT FREE,4986,2.93,WALL,WOOD/BAMBOO,1097,0.64,280
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,URBAN,RENT FREE,4986,2.93,WALL,OTHERS,2933,1.72,113
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,URBAN,RENT FREE,4986,2.93,ROOF,RCC/RBC,93357,54.81,3093
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,URBAN,RENT FREE,4986,2.93,ROOF,CEMENT/IRON SHEETS,47599,27.95,935
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,URBAN,RENT FREE,4986,2.93,ROOF,GARDER/T.IRON,24152,14.18,539
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,URBAN,RENT FREE,4986,2.93,ROOF,WOOD/BAMBOO,1455,0.85,302
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,URBAN,RENT FREE,4986,2.93,ROOF,OTHERS,3750,2.2,117
