province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,utility,source,total_by_source,percent_by_source,count
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,OWNED,204678,NA,INSIDE WATER,TOTAL INSIDE,294110,92.69,187008
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,OWNED,204678,NA,INSIDE WATER,TAP,200553,63.2,125204
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,OWNED,204678,NA,INSIDE WATER,ELECTRIC/HAND PUMP,58871,18.55,34672
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,OWNED,204678,NA,INSIDE WATER,PROTECTED WELL,5822,1.83,4076
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,OWNED,204678,NA,INSIDE WATER,UN-PROTECTED WELL,2317,0.73,1746
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,OWNED,204678,NA,INSIDE WATER,OTHERS,26547,8.37,21310
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,OWNED,204678,NA,OUTSIDE WATER,TOTAL OUTSIDE,23208,7.31,17670
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,OWNED,204678,NA,OUTSIDE WATER,TAP,6812,2.15,5443
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,OWNED,204678,NA,OUTSIDE WATER,ELECTRIC/HAND PUMP,2029,0.64,1578
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,OWNED,204678,NA,OUTSIDE WATER,PROTECTED WELL,879,0.28,706
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,OWNED,204678,NA,OUTSIDE WATER,UN-PROTECTED WELL,271,0.09,231
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,OWNED,204678,NA,OUTSIDE WATER,SPRING,179,0.06,129
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,OWNED,204678,NA,OUTSIDE WATER,CANAL/RIVER/POND,578,0.18,393
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,OWNED,204678,NA,OUTSIDE WATER,OTHERS,12460,3.93,9190
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,OWNED,204678,NA,COOKING FUEL,WOOD,53690,16.92,5443
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,OWNED,204678,NA,COOKING FUEL,GAS,253801,79.98,1578
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,OWNED,204678,NA,COOKING FUEL,KEROSENE OIL,487,0.15,706
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,OWNED,204678,NA,COOKING FUEL,OTHERS,9340,2.94,231
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,OWNED,204678,NA,LIGHTING SOURCE,ELECTRICITY,53690,16.92,43174
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,OWNED,204678,NA,LIGHTING SOURCE,KEROSENE OIL,253801,79.98,155451
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,OWNED,204678,NA,LIGHTING SOURCE,GAS LAMP,487,0.15,288
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,OWNED,204678,NA,LIGHTING SOURCE,OTHERS,9340,2.94,5765
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENTED,102247,NA,INSIDE WATER,TOTAL INSIDE,294110,92.69,98238
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENTED,102247,NA,INSIDE WATER,TAP,200553,63.2,69843
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENTED,102247,NA,INSIDE WATER,ELECTRIC/HAND PUMP,58871,18.55,22680
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENTED,102247,NA,INSIDE WATER,PROTECTED WELL,5822,1.83,1372
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENTED,102247,NA,INSIDE WATER,UN-PROTECTED WELL,2317,0.73,380
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENTED,102247,NA,INSIDE WATER,OTHERS,26547,8.37,3963
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENTED,102247,NA,OUTSIDE WATER,TOTAL OUTSIDE,23208,7.31,4009
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENTED,102247,NA,OUTSIDE WATER,TAP,6812,2.15,1023
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENTED,102247,NA,OUTSIDE WATER,ELECTRIC/HAND PUMP,2029,0.64,391
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENTED,102247,NA,OUTSIDE WATER,PROTECTED WELL,879,0.28,71
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENTED,102247,NA,OUTSIDE WATER,UN-PROTECTED WELL,271,0.09,9
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENTED,102247,NA,OUTSIDE WATER,SPRING,179,0.06,17
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENTED,102247,NA,OUTSIDE WATER,CANAL/RIVER/POND,578,0.18,145
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENTED,102247,NA,OUTSIDE WATER,OTHERS,12460,3.93,2353
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENTED,102247,NA,COOKING FUEL,WOOD,53690,16.92,1023
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENTED,102247,NA,COOKING FUEL,GAS,253801,79.98,391
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENTED,102247,NA,COOKING FUEL,KEROSENE OIL,487,0.15,71
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENTED,102247,NA,COOKING FUEL,OTHERS,9340,2.94,9
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENTED,102247,NA,LIGHTING SOURCE,ELECTRICITY,53690,16.92,7083
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENTED,102247,NA,LIGHTING SOURCE,KEROSENE OIL,253801,79.98,92316
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENTED,102247,NA,LIGHTING SOURCE,GAS LAMP,487,0.15,117
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENTED,102247,NA,LIGHTING SOURCE,OTHERS,9340,2.94,2731
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENT FREE,10393,NA,INSIDE WATER,TOTAL INSIDE,294110,92.69,8864
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENT FREE,10393,NA,INSIDE WATER,TAP,200553,63.2,5506
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENT FREE,10393,NA,INSIDE WATER,ELECTRIC/HAND PUMP,58871,18.55,1519
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENT FREE,10393,NA,INSIDE WATER,PROTECTED WELL,5822,1.83,374
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENT FREE,10393,NA,INSIDE WATER,UN-PROTECTED WELL,2317,0.73,191
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENT FREE,10393,NA,INSIDE WATER,OTHERS,26547,8.37,1274
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENT FREE,10393,NA,OUTSIDE WATER,TOTAL OUTSIDE,23208,7.31,1529
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENT FREE,10393,NA,OUTSIDE WATER,TAP,6812,2.15,346
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENT FREE,10393,NA,OUTSIDE WATER,ELECTRIC/HAND PUMP,2029,0.64,60
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENT FREE,10393,NA,OUTSIDE WATER,PROTECTED WELL,879,0.28,102
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENT FREE,10393,NA,OUTSIDE WATER,UN-PROTECTED WELL,271,0.09,31
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENT FREE,10393,NA,OUTSIDE WATER,SPRING,179,0.06,33
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENT FREE,10393,NA,OUTSIDE WATER,CANAL/RIVER/POND,578,0.18,40
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENT FREE,10393,NA,OUTSIDE WATER,OTHERS,12460,3.93,917
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENT FREE,10393,NA,COOKING FUEL,WOOD,53690,16.92,346
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENT FREE,10393,NA,COOKING FUEL,GAS,253801,79.98,60
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENT FREE,10393,NA,COOKING FUEL,KEROSENE OIL,487,0.15,102
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENT FREE,10393,NA,COOKING FUEL,OTHERS,9340,2.94,31
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENT FREE,10393,NA,LIGHTING SOURCE,ELECTRICITY,53690,16.92,3433
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENT FREE,10393,NA,LIGHTING SOURCE,KEROSENE OIL,253801,79.98,6034
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENT FREE,10393,NA,LIGHTING SOURCE,GAS LAMP,487,0.15,82
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RENT FREE,10393,NA,LIGHTING SOURCE,OTHERS,9340,2.94,844
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,OWNED,107513,NA,INSIDE WATER,TOTAL INSIDE,130675,88.89,94146
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,OWNED,107513,NA,INSIDE WATER,TAP,90276,61.41,62459
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,OWNED,107513,NA,INSIDE WATER,ELECTRIC/HAND PUMP,14917,10.15,10021
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,OWNED,107513,NA,INSIDE WATER,PROTECTED WELL,2181,1.48,1769
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,OWNED,107513,NA,INSIDE WATER,UN-PROTECTED WELL,1794,1.22,1448
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,OWNED,107513,NA,INSIDE WATER,OTHERS,21507,14.63,18449
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,OWNED,107513,NA,OUTSIDE WATER,TOTAL OUTSIDE,16330,11.11,13367
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,OWNED,107513,NA,OUTSIDE WATER,TAP,5050,3.44,4251
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,OWNED,107513,NA,OUTSIDE WATER,ELECTRIC/HAND PUMP,1314,0.89,1176
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,OWNED,107513,NA,OUTSIDE WATER,PROTECTED WELL,730,0.5,611
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,OWNED,107513,NA,OUTSIDE WATER,UN-PROTECTED WELL,258,0.18,224
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,OWNED,107513,NA,OUTSIDE WATER,SPRING,142,0.1,100
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,OWNED,107513,NA,OUTSIDE WATER,CANAL/RIVER/POND,567,0.39,391
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,OWNED,107513,NA,OUTSIDE WATER,OTHERS,8269,5.62,6614
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,OWNED,107513,NA,COOKING FUEL,WOOD,45182,30.74,4251
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,OWNED,107513,NA,COOKING FUEL,GAS,95344,64.86,1176
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,OWNED,107513,NA,COOKING FUEL,KEROSENE OIL,331,0.23,611
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,OWNED,107513,NA,COOKING FUEL,OTHERS,6148,4.18,224
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,OWNED,107513,NA,LIGHTING SOURCE,ELECTRICITY,45182,30.74,38190
