province_name,district_code,district_name,area_name,area_type,gender,ed_attainment,age_group,count
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,ALL SEXES,TOTAL,5 AND ABOVE,1673167
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,ALL SEXES,TOTAL,05 - 09,253169
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,ALL SEXES,TOTAL,10 - 14,208323
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,ALL SEXES,TOTAL,15 - 19,202049
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,ALL SEXES,TOTAL,20 - 24,196363
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,ALL SEXES,TOTAL,25 - 29,178705
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,ALL SEXES,TOTAL,30 - 34,155056
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,ALL SEXES,TOTAL,35 - 39,121554
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,ALL SEXES,TOTAL,40 AND ABOVE,357948
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,ALL SEXES,NEVER ATTAINED,5 AND ABOVE,634187
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,ALL SEXES,NEVER ATTAINED,05 - 09,95406
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,ALL SEXES,NEVER ATTAINED,10 - 14,54903
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,ALL SEXES,NEVER ATTAINED,15 - 19,60260
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,ALL SEXES,NEVER ATTAINED,20 - 24,65440
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,ALL SEXES,NEVER ATTAINED,25 - 29,64100
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,ALL SEXES,NEVER ATTAINED,30 - 34,57379
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,ALL SEXES,NEVER ATTAINED,35 - 39,49324
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,ALL SEXES,NEVER ATTAINED,40 AND ABOVE,187375
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,ALL SEXES,BELOW PRIMARY,5 AND ABOVE,262241
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,ALL SEXES,BELOW PRIMARY,05 - 09,156381
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,ALL SEXES,BELOW PRIMARY,10 - 14,46953
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,ALL SEXES,BELOW PRIMARY,15 - 19,11761
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,ALL SEXES,BELOW PRIMARY,20 - 24,9050
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,ALL SEXES,BELOW PRIMARY,25 - 29,8097
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,ALL SEXES,BELOW PRIMARY,30 - 34,6975
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,ALL SEXES,BELOW PRIMARY,35 - 39,5708
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,ALL SEXES,BELOW PRIMARY,40 AND ABOVE,17316
