province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,facility,source,total_by_facility,percent_by_facility,count
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,UNDER CONSTRUCTION,6719,3.28,KITCHEN,SEPARATE,135436,66.17,4564
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,UNDER CONSTRUCTION,6719,3.28,KITCHEN,SHARED,63709,31.13,1930
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,UNDER CONSTRUCTION,6719,3.28,KITCHEN,NONE,5533,2.7,225
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,UNDER CONSTRUCTION,6719,3.28,BATH,SEPARATE,141396,69.08,4884
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,UNDER CONSTRUCTION,6719,3.28,BATH,SHARED,56865,27.78,1612
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,UNDER CONSTRUCTION,6719,3.28,BATH,NONE,6417,3.14,223
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,UNDER CONSTRUCTION,6719,3.28,LATRINE,SEWER,158093,77.24,5465
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,UNDER CONSTRUCTION,6719,3.28,LATRINE,SEPTIC TANK,5987,2.93,291
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,UNDER CONSTRUCTION,6719,3.28,LATRINE,OPEN DRAIN,5014,2.45,187
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,UNDER CONSTRUCTION,6719,3.28,LATRINE,PIT WITH SLAB,22201,10.85,479
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,UNDER CONSTRUCTION,6719,3.28,LATRINE,OTHER,5470,2.67,178
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,UNDER CONSTRUCTION,6719,3.28,LATRINE,NONE,7913,3.87,119
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,LESS THAN 5 YEARS,33454,16.34,KITCHEN,SEPARATE,135436,66.17,22328
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,LESS THAN 5 YEARS,33454,16.34,KITCHEN,SHARED,63709,31.13,9516
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,LESS THAN 5 YEARS,33454,16.34,KITCHEN,NONE,5533,2.7,1610
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,LESS THAN 5 YEARS,33454,16.34,BATH,SEPARATE,141396,69.08,22907
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,LESS THAN 5 YEARS,33454,16.34,BATH,SHARED,56865,27.78,8916
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,LESS THAN 5 YEARS,33454,16.34,BATH,NONE,6417,3.14,1631
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,LESS THAN 5 YEARS,33454,16.34,LATRINE,SEWER,158093,77.24,21879
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,LESS THAN 5 YEARS,33454,16.34,LATRINE,SEPTIC TANK,5987,2.93,1560
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,LESS THAN 5 YEARS,33454,16.34,LATRINE,OPEN DRAIN,5014,2.45,1102
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,LESS THAN 5 YEARS,33454,16.34,LATRINE,PIT WITH SLAB,22201,10.85,5357
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,LESS THAN 5 YEARS,33454,16.34,LATRINE,OTHER,5470,2.67,1667
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,LESS THAN 5 YEARS,33454,16.34,LATRINE,NONE,7913,3.87,1889
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,5-10 YEARS,54189,26.48,KITCHEN,SEPARATE,135436,66.17,36483
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,5-10 YEARS,54189,26.48,KITCHEN,SHARED,63709,31.13,16335
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,5-10 YEARS,54189,26.48,KITCHEN,NONE,5533,2.7,1371
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,5-10 YEARS,54189,26.48,BATH,SEPARATE,141396,69.08,37820
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,5-10 YEARS,54189,26.48,BATH,SHARED,56865,27.78,14457
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,5-10 YEARS,54189,26.48,BATH,NONE,6417,3.14,1912
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,5-10 YEARS,54189,26.48,LATRINE,SEWER,158093,77.24,39784
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,5-10 YEARS,54189,26.48,LATRINE,SEPTIC TANK,5987,2.93,1575
