province_name,district_code,district_name,area_name,area_type,information_source,count
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,302965
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,RADIO,15173
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,TV,205004
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,NEWSPAPER,32143
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,MOBILE,16185
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,COMPUTER/INTERNET,297271
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,135262
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,RADIO,7380
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,TV,82178
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,NEWSPAPER,12214
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,MOBILE,5510
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,COMPUTER/INTERNET,132041
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,URBAN,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,167703
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,URBAN,RADIO,7793
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,URBAN,TV,122826
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,URBAN,NEWSPAPER,19929
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,URBAN,MOBILE,10675
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,URBAN,COMPUTER/INTERNET,165230
SINDH,097,MALIR DISTRICT,AIRPORT SUB-DIVISION,TOTAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,31389
SINDH,097,MALIR DISTRICT,AIRPORT SUB-DIVISION,TOTAL,RADIO,2314
SINDH,097,MALIR DISTRICT,AIRPORT SUB-DIVISION,TOTAL,TV,27486
SINDH,097,MALIR DISTRICT,AIRPORT SUB-DIVISION,TOTAL,NEWSPAPER,4797
SINDH,097,MALIR DISTRICT,AIRPORT SUB-DIVISION,TOTAL,MOBILE,4871
SINDH,097,MALIR DISTRICT,AIRPORT SUB-DIVISION,TOTAL,COMPUTER/INTERNET,31069
