province_name,district_code,district_name,area_name,area_type,gender,count
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,BOTH SEXES,30841
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,MALE,18200
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,FEMALE,12641
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,BOTH SEXES,13975
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,MALE,7781
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,FEMALE,6194
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,URBAN,BOTH SEXES,16866
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,URBAN,MALE,10419
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,URBAN,FEMALE,6447
SINDH,097,MALIR DISTRICT,AIRPORT SUB-DIVISION,TOTAL,BOTH SEXES,6668
SINDH,097,MALIR DISTRICT,AIRPORT SUB-DIVISION,TOTAL,MALE,3632
SINDH,097,MALIR DISTRICT,AIRPORT SUB-DIVISION,TOTAL,FEMALE,3036
SINDH,097,MALIR DISTRICT,AIRPORT SUB-DIVISION,RURAL,BOTH SEXES,0
SINDH,097,MALIR DISTRICT,AIRPORT SUB-DIVISION,RURAL,MALE,0
SINDH,097,MALIR DISTRICT,AIRPORT SUB-DIVISION,RURAL,FEMALE,0
SINDH,097,MALIR DISTRICT,AIRPORT SUB-DIVISION,URBAN,BOTH SEXES,6668
SINDH,097,MALIR DISTRICT,AIRPORT SUB-DIVISION,URBAN,MALE,3632
SINDH,097,MALIR DISTRICT,AIRPORT SUB-DIVISION,URBAN,FEMALE,3036
SINDH,097,MALIR DISTRICT,BIN QASIM SUB-DIVISION,TOTAL,BOTH SEXES,8537
SINDH,097,MALIR DISTRICT,BIN QASIM SUB-DIVISION,TOTAL,MALE,4531
SINDH,097,MALIR DISTRICT,BIN QASIM SUB-DIVISION,TOTAL,FEMALE,4006
SINDH,097,MALIR DISTRICT,BIN QASIM SUB-DIVISION,RURAL,BOTH SEXES,8537
SINDH,097,MALIR DISTRICT,BIN QASIM SUB-DIVISION,RURAL,MALE,4531
SINDH,097,MALIR DISTRICT,BIN QASIM SUB-DIVISION,RURAL,FEMALE,4006
SINDH,097,MALIR DISTRICT,BIN QASIM SUB-DIVISION,URBAN,BOTH SEXES,0
SINDH,097,MALIR DISTRICT,BIN QASIM SUB-DIVISION,URBAN,MALE,0
SINDH,097,MALIR DISTRICT,BIN QASIM SUB-DIVISION,URBAN,FEMALE,0
SINDH,097,MALIR DISTRICT,GADAP SUB-DIVISION,TOTAL,BOTH SEXES,84
SINDH,097,MALIR DISTRICT,GADAP SUB-DIVISION,TOTAL,MALE,50
SINDH,097,MALIR DISTRICT,GADAP SUB-DIVISION,TOTAL,FEMALE,34
SINDH,097,MALIR DISTRICT,GADAP SUB-DIVISION,RURAL,BOTH SEXES,84
SINDH,097,MALIR DISTRICT,GADAP SUB-DIVISION,RURAL,MALE,50
SINDH,097,MALIR DISTRICT,GADAP SUB-DIVISION,RURAL,FEMALE,34
SINDH,097,MALIR DISTRICT,GADAP SUB-DIVISION,URBAN,BOTH SEXES,0
SINDH,097,MALIR DISTRICT,GADAP SUB-DIVISION,URBAN,MALE,0
SINDH,097,MALIR DISTRICT,GADAP SUB-DIVISION,URBAN,FEMALE,0
SINDH,097,MALIR DISTRICT,IBRAHIM HYDRI SUB-DIVISION,TOTAL,BOTH SEXES,8777
SINDH,097,MALIR DISTRICT,IBRAHIM HYDRI SUB-DIVISION,TOTAL,MALE,6186
SINDH,097,MALIR DISTRICT,IBRAHIM HYDRI SUB-DIVISION,TOTAL,FEMALE,2591
SINDH,097,MALIR DISTRICT,IBRAHIM HYDRI SUB-DIVISION,RURAL,BOTH SEXES,4025
SINDH,097,MALIR DISTRICT,IBRAHIM HYDRI SUB-DIVISION,RURAL,MALE,2480
SINDH,097,MALIR DISTRICT,IBRAHIM HYDRI SUB-DIVISION,RURAL,FEMALE,1545
SINDH,097,MALIR DISTRICT,IBRAHIM HYDRI SUB-DIVISION,URBAN,BOTH SEXES,4752
SINDH,097,MALIR DISTRICT,IBRAHIM HYDRI SUB-DIVISION,URBAN,MALE,3706
SINDH,097,MALIR DISTRICT,IBRAHIM HYDRI SUB-DIVISION,URBAN,FEMALE,1046
SINDH,097,MALIR DISTRICT,MURAD MEMON SUB-DIVISION,TOTAL,BOTH SEXES,6723
SINDH,097,MALIR DISTRICT,MURAD MEMON SUB-DIVISION,TOTAL,MALE,3762
SINDH,097,MALIR DISTRICT,MURAD MEMON SUB-DIVISION,TOTAL,FEMALE,2961
SINDH,097,MALIR DISTRICT,MURAD MEMON SUB-DIVISION,RURAL,BOTH SEXES,1277
SINDH,097,MALIR DISTRICT,MURAD MEMON SUB-DIVISION,RURAL,MALE,681
SINDH,097,MALIR DISTRICT,MURAD MEMON SUB-DIVISION,RURAL,FEMALE,596
SINDH,097,MALIR DISTRICT,MURAD MEMON SUB-DIVISION,URBAN,BOTH SEXES,5446
SINDH,097,MALIR DISTRICT,MURAD MEMON SUB-DIVISION,URBAN,MALE,3081
SINDH,097,MALIR DISTRICT,MURAD MEMON SUB-DIVISION,URBAN,FEMALE,2365
SINDH,097,MALIR DISTRICT,SHAH MUREED SUB-DIVISION,TOTAL,BOTH SEXES,52
SINDH,097,MALIR DISTRICT,SHAH MUREED SUB-DIVISION,TOTAL,MALE,39
SINDH,097,MALIR DISTRICT,SHAH MUREED SUB-DIVISION,TOTAL,FEMALE,13
SINDH,097,MALIR DISTRICT,SHAH MUREED SUB-DIVISION,RURAL,BOTH SEXES,52
SINDH,097,MALIR DISTRICT,SHAH MUREED SUB-DIVISION,RURAL,MALE,39
SINDH,097,MALIR DISTRICT,SHAH MUREED SUB-DIVISION,RURAL,FEMALE,13
SINDH,097,MALIR DISTRICT,SHAH MUREED SUB-DIVISION,URBAN,BOTH SEXES,0
SINDH,097,MALIR DISTRICT,SHAH MUREED SUB-DIVISION,URBAN,MALE,0
SINDH,097,MALIR DISTRICT,SHAH MUREED SUB-DIVISION,URBAN,FEMALE,0
