province_name,district_code,district_name,area_name,area_type,gender,ed_attainment,age_group,count
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,ALL SEXES,TOTAL,5 AND ABOVE,2289091
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,ALL SEXES,TOTAL,05 - 09,290499
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,ALL SEXES,TOTAL,10 - 14,259688
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,ALL SEXES,TOTAL,15 - 19,258956
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,ALL SEXES,TOTAL,20 - 24,259487
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,ALL SEXES,TOTAL,25 - 29,239396
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,ALL SEXES,TOTAL,30 - 34,220401
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,ALL SEXES,TOTAL,35 - 39,182991
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,ALL SEXES,TOTAL,40 AND ABOVE,577673
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,ALL SEXES,NEVER ATTAINED,5 AND ABOVE,498884
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,ALL SEXES,NEVER ATTAINED,05 - 09,67842
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,ALL SEXES,NEVER ATTAINED,10 - 14,32760
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,ALL SEXES,NEVER ATTAINED,15 - 19,39003
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,ALL SEXES,NEVER ATTAINED,20 - 24,46477
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,ALL SEXES,NEVER ATTAINED,25 - 29,46217
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,ALL SEXES,NEVER ATTAINED,30 - 34,43047
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,ALL SEXES,NEVER ATTAINED,35 - 39,38519
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,ALL SEXES,NEVER ATTAINED,40 AND ABOVE,185019
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,ALL SEXES,BELOW PRIMARY,5 AND ABOVE,342083
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,ALL SEXES,BELOW PRIMARY,05 - 09,221073
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,ALL SEXES,BELOW PRIMARY,10 - 14,51141
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,ALL SEXES,BELOW PRIMARY,15 - 19,11025
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,ALL SEXES,BELOW PRIMARY,20 - 24,9379
