province_name,district_code,district_name,area_name,area_type,gender,age_group,count
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,ALL SEXES,ALL AGES,7044
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,ALL SEXES,00 - 04,322
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,ALL SEXES,05 - 09,641
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,ALL SEXES,10 - 14,799
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,ALL SEXES,15 - 19,802
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,ALL SEXES,20 - 24,803
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,ALL SEXES,25 - 29,681
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,ALL SEXES,30 - 34,613
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,ALL SEXES,35 - 39,558
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,ALL SEXES,40 - 44,459
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,ALL SEXES,45 - 49,328
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,ALL SEXES,50 - 54,339
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,ALL SEXES,55 - 59,217
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,ALL SEXES,60 - 64,185
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,ALL SEXES,65 - 69,99
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,ALL SEXES,70 - 74,84
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,114
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,MALE,ALL AGES,4481
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,MALE,00 - 04,136
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,MALE,05 - 09,368
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,MALE,10 - 14,463
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,MALE,15 - 19,492
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,MALE,20 - 24,541
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,MALE,25 - 29,434
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,MALE,30 - 34,400
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,MALE,35 - 39,376
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,MALE,40 - 44,313
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,MALE,45 - 49,224
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,MALE,50 - 54,222
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,MALE,55 - 59,174
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,MALE,60 - 64,145
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,MALE,65 - 69,76
