province_name,district_code,district_name,area_name,area_type,total_population,household_size,count
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,2537922,TOTAL,437932
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,2537922,01,10388
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,2537922,02,32934
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,2537922,03,48634
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,2537922,04,69800
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,2537922,05,76017
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,2537922,06,64125
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,2537922,07,43758
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,2537922,08,28522
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,2537922,09,18820
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,2537922,10 AND UP,44934
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,NA,NA,NA
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,NA,NA,NA
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,NA,NA,NA
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,NA,NA,NA
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,NA,NA,NA
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,NA,NA,NA
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,NA,NA,NA
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,NA,NA,NA
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,NA,NA,NA
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,NA,NA,NA
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,NA,NA,NA
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,URBAN,2537922,TOTAL,437932
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,URBAN,2537922,01,10388
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,URBAN,2537922,02,32934
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,URBAN,2537922,03,48634
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,URBAN,2537922,04,69800
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,URBAN,2537922,05,76017
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,URBAN,2537922,06,64125
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,URBAN,2537922,07,43758
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,URBAN,2537922,08,28522
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,URBAN,2537922,09,18820
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,URBAN,2537922,10 AND UP,44934
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,TOTAL,1110721,TOTAL,183575
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,TOTAL,1110721,01,4391
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,TOTAL,1110721,02,12790
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,TOTAL,1110721,03,19134
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,TOTAL,1110721,04,26563
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,TOTAL,1110721,05,29590
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,TOTAL,1110721,06,26336
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,TOTAL,1110721,07,19494
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,TOTAL,1110721,08,13568
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,TOTAL,1110721,09,9317
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,TOTAL,1110721,10 AND UP,22392
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,RURAL,NA,NA,NA
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,RURAL,NA,NA,NA
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,RURAL,NA,NA,NA
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,RURAL,NA,NA,NA
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,RURAL,NA,NA,NA
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,RURAL,NA,NA,NA
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,RURAL,NA,NA,NA
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,RURAL,NA,NA,NA
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,RURAL,NA,NA,NA
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,RURAL,NA,NA,NA
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,RURAL,NA,NA,NA
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,URBAN,1110721,TOTAL,183575
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,URBAN,1110721,01,4391
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,URBAN,1110721,02,12790
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,URBAN,1110721,03,19134
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,URBAN,1110721,04,26563
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,URBAN,1110721,05,29590
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,URBAN,1110721,06,26336
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,URBAN,1110721,07,19494
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,URBAN,1110721,08,13568
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,URBAN,1110721,09,9317
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,URBAN,1110721,10 AND UP,22392
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,TOTAL,539114,TOTAL,91935
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,TOTAL,539114,01,1906
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,TOTAL,539114,02,6807
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,TOTAL,539114,03,10488
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,TOTAL,539114,04,14976
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,TOTAL,539114,05,15932
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,TOTAL,539114,06,13128
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,TOTAL,539114,07,8951
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,TOTAL,539114,08,5688
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,TOTAL,539114,09,3954
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,TOTAL,539114,10 AND UP,10105
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,RURAL,NA,NA,NA
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,RURAL,NA,NA,NA
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,RURAL,NA,NA,NA
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,RURAL,NA,NA,NA
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,RURAL,NA,NA,NA
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,RURAL,NA,NA,NA
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,RURAL,NA,NA,NA
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,RURAL,NA,NA,NA
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,RURAL,NA,NA,NA
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,RURAL,NA,NA,NA
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,RURAL,NA,NA,NA
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,URBAN,539114,TOTAL,91935
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,URBAN,539114,01,1906
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,URBAN,539114,02,6807
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,URBAN,539114,03,10488
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,URBAN,539114,04,14976
