province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,utility,source,total_by_source,percent_by_source,count
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,OWNED,265878,60.71,INSIDE WATER,TOTAL INSIDE,415109,94.79,251327
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,OWNED,265878,60.71,INSIDE WATER,TAP,224701,51.31,131953
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,OWNED,265878,60.71,INSIDE WATER,ELECTRIC/HAND PUMP,135053,30.84,84912
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,OWNED,265878,60.71,INSIDE WATER,PROTECTED WELL,14247,3.25,9153
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,OWNED,265878,60.71,INSIDE WATER,UN-PROTECTED WELL,1531,0.35,980
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,OWNED,265878,60.71,INSIDE WATER,OTHERS,39577,9.04,24329
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,OWNED,265878,60.71,OUTSIDE WATER,TOTAL OUTSIDE,22823,5.21,14551
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,OWNED,265878,60.71,OUTSIDE WATER,TAP,1519,0.35,905
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,OWNED,265878,60.71,OUTSIDE WATER,ELECTRIC/HAND PUMP,3931,0.9,2496
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,OWNED,265878,60.71,OUTSIDE WATER,PROTECTED WELL,662,0.15,463
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,OWNED,265878,60.71,OUTSIDE WATER,UN-PROTECTED WELL,30,0.01,23
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,OWNED,265878,60.71,OUTSIDE WATER,SPRING,405,0.09,254
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,OWNED,265878,60.71,OUTSIDE WATER,CANAL/RIVER/POND,11,0,6
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,OWNED,265878,60.71,OUTSIDE WATER,OTHERS,16265,3.71,10404
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,OWNED,265878,60.71,COOKING FUEL,WOOD,20730,4.73,905
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,OWNED,265878,60.71,COOKING FUEL,GAS,412158,94.11,2496
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,OWNED,265878,60.71,COOKING FUEL,KEROSENE OIL,338,0.08,463
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,OWNED,265878,60.71,COOKING FUEL,OTHERS,4706,1.07,23
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,OWNED,265878,60.71,LIGHTING SOURCE,ELECTRICITY,20730,4.73,13134
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,OWNED,265878,60.71,LIGHTING SOURCE,KEROSENE OIL,412158,94.11,249866
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,OWNED,265878,60.71,LIGHTING SOURCE,GAS LAMP,338,0.08,192
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,OWNED,265878,60.71,LIGHTING SOURCE,OTHERS,4706,1.07,2686
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,RENTED,142761,32.6,INSIDE WATER,TOTAL INSIDE,415109,94.79,135956
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,RENTED,142761,32.6,INSIDE WATER,TAP,224701,51.31,76754
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,RENTED,142761,32.6,INSIDE WATER,ELECTRIC/HAND PUMP,135053,30.84,42013
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,RENTED,142761,32.6,INSIDE WATER,PROTECTED WELL,14247,3.25,4270
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,RENTED,142761,32.6,INSIDE WATER,UN-PROTECTED WELL,1531,0.35,478
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,RENTED,142761,32.6,INSIDE WATER,OTHERS,39577,9.04,12441
