province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,utility,source,total_by_source,percent_by_source,count
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,UNDER CONSTRUCTION,6048,2.27,INSIDE WATER,TAP,131953,49.63,4482
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,UNDER CONSTRUCTION,6048,2.27,INSIDE WATER,ELECTRIC/HAND PUMP,84912,31.94,931
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,UNDER CONSTRUCTION,6048,2.27,INSIDE WATER,PROTECTED WELL,9153,3.44,103
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,UNDER CONSTRUCTION,6048,2.27,INSIDE WATER,UN-PROTECTED WELL,980,0.37,30
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,UNDER CONSTRUCTION,6048,2.27,INSIDE WATER,OTHERS,24329,9.15,246
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,UNDER CONSTRUCTION,6048,2.27,OUTSIDE WATER,TAP,905,0.34,52
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,UNDER CONSTRUCTION,6048,2.27,OUTSIDE WATER,ELECTRIC/HAND PUMP,2496,0.94,23
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,UNDER CONSTRUCTION,6048,2.27,OUTSIDE WATER,PROTECTED WELL,463,0.17,4
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,UNDER CONSTRUCTION,6048,2.27,OUTSIDE WATER,UN-PROTECTED WELL,23,0.01,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,UNDER CONSTRUCTION,6048,2.27,OUTSIDE WATER,SPRING,254,0.1,2
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,UNDER CONSTRUCTION,6048,2.27,OUTSIDE WATER,CANAL/RIVER/POND,6,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,UNDER CONSTRUCTION,6048,2.27,OUTSIDE WATER,OTHERS,10404,3.91,175
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,UNDER CONSTRUCTION,6048,2.27,COOKING FUEL,WOOD,13134,4.94,443
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,UNDER CONSTRUCTION,6048,2.27,COOKING FUEL,GAS,249866,93.98,5525
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,UNDER CONSTRUCTION,6048,2.27,COOKING FUEL,KEROSENE OIL,192,0.07,9
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,UNDER CONSTRUCTION,6048,2.27,COOKING FUEL,OTHERS,2686,1.01,71
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,UNDER CONSTRUCTION,6048,2.27,LIGHTING SOURCE,ELECTRICITY,262123,98.59,5932
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,UNDER CONSTRUCTION,6048,2.27,LIGHTING SOURCE,KEROSENE OIL,1159,0.44,65
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,UNDER CONSTRUCTION,6048,2.27,LIGHTING SOURCE,GAS LAMP,133,0.05,4
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,UNDER CONSTRUCTION,6048,2.27,LIGHTING SOURCE,OTHERS,2463,0.93,47
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,LESS THAN 5 YEARS,26388,9.92,INSIDE WATER,TAP,131953,49.63,11551
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,LESS THAN 5 YEARS,26388,9.92,INSIDE WATER,ELECTRIC/HAND PUMP,84912,31.94,7463
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,LESS THAN 5 YEARS,26388,9.92,INSIDE WATER,PROTECTED WELL,9153,3.44,742
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,LESS THAN 5 YEARS,26388,9.92,INSIDE WATER,UN-PROTECTED WELL,980,0.37,114
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,LESS THAN 5 YEARS,26388,9.92,INSIDE WATER,OTHERS,24329,9.15,3902
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,LESS THAN 5 YEARS,26388,9.92,OUTSIDE WATER,TAP,905,0.34,122
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,LESS THAN 5 YEARS,26388,9.92,OUTSIDE WATER,ELECTRIC/HAND PUMP,2496,0.94,150
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,LESS THAN 5 YEARS,26388,9.92,OUTSIDE WATER,PROTECTED WELL,463,0.17,82
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,LESS THAN 5 YEARS,26388,9.92,OUTSIDE WATER,UN-PROTECTED WELL,23,0.01,6
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,LESS THAN 5 YEARS,26388,9.92,OUTSIDE WATER,SPRING,254,0.1,74
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,LESS THAN 5 YEARS,26388,9.92,OUTSIDE WATER,CANAL/RIVER/POND,6,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,LESS THAN 5 YEARS,26388,9.92,OUTSIDE WATER,OTHERS,10404,3.91,2182
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,LESS THAN 5 YEARS,26388,9.92,COOKING FUEL,WOOD,13134,4.94,1828
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,LESS THAN 5 YEARS,26388,9.92,COOKING FUEL,GAS,249866,93.98,23450
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,LESS THAN 5 YEARS,26388,9.92,COOKING FUEL,KEROSENE OIL,192,0.07,47
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,LESS THAN 5 YEARS,26388,9.92,COOKING FUEL,OTHERS,2686,1.01,1063
