province_name,district_code,district_name,area_name,area_type,construction_age,roof_material,total_by_roof_material,percent_by_roof_material,wall_material,total_by_wall_material,percent_by_wall_material,count
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,192498,72.4,BAKED BRICKS/BLOCKS/STONES,5637,2.12,4509
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,192498,72.4,UNBAKED BRICKS/MUD,221,0.08,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,192498,72.4,WOOD/BAMBOO,21,0.01,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,192498,72.4,OTHERS,169,0.06,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,192498,72.4,BAKED BRICKS/BLOCKS/STONES,24596,9.25,18085
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,192498,72.4,UNBAKED BRICKS/MUD,1262,0.47,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,192498,72.4,WOOD/BAMBOO,153,0.06,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,192498,72.4,OTHERS,377,0.14,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,192498,72.4,BAKED BRICKS/BLOCKS/STONES,50493,18.99,35400
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,192498,72.4,UNBAKED BRICKS/MUD,1168,0.44,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,192498,72.4,WOOD/BAMBOO,145,0.05,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,192498,72.4,OTHERS,698,0.26,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,192498,72.4,BAKED BRICKS/BLOCKS/STONES,169513,63.76,128447
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,192498,72.4,UNBAKED BRICKS/MUD,1262,0.47,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,192498,72.4,WOOD/BAMBOO,222,0.08,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,192498,72.4,OTHERS,1520,0.57,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,192498,72.4,BAKED BRICKS/BLOCKS/STONES,8251,3.1,6057
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,192498,72.4,UNBAKED BRICKS/MUD,70,0.03,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,192498,72.4,WOOD/BAMBOO,12,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,192498,72.4,OTHERS,88,0.03,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,36224,13.62,BAKED BRICKS/BLOCKS/STONES,5637,2.12,590
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,36224,13.62,UNBAKED BRICKS/MUD,221,0.08,191
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,36224,13.62,WOOD/BAMBOO,21,0.01,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,36224,13.62,OTHERS,169,0.06,9
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,LESS THAN 5 YEARS,CEMENT/IRON SHEETS,36224,13.62,BAKED BRICKS/BLOCKS/STONES,24596,9.25,3119
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,LESS THAN 5 YEARS,CEMENT/IRON SHEETS,36224,13.62,UNBAKED BRICKS/MUD,1262,0.47,1151
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,LESS THAN 5 YEARS,CEMENT/IRON SHEETS,36224,13.62,WOOD/BAMBOO,153,0.06,22
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,LESS THAN 5 YEARS,CEMENT/IRON SHEETS,36224,13.62,OTHERS,377,0.14,6
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,5 - 10 YEARS,CEMENT/IRON SHEETS,36224,13.62,BAKED BRICKS/BLOCKS/STONES,50493,18.99,6660
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,5 - 10 YEARS,CEMENT/IRON SHEETS,36224,13.62,UNBAKED BRICKS/MUD,1168,0.44,1005
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,5 - 10 YEARS,CEMENT/IRON SHEETS,36224,13.62,WOOD/BAMBOO,145,0.05,9
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,5 - 10 YEARS,CEMENT/IRON SHEETS,36224,13.62,OTHERS,698,0.26,9
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,11 - 50 YEARS,CEMENT/IRON SHEETS,36224,13.62,BAKED BRICKS/BLOCKS/STONES,169513,63.76,21185
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,11 - 50 YEARS,CEMENT/IRON SHEETS,36224,13.62,UNBAKED BRICKS/MUD,1262,0.47,1073
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,11 - 50 YEARS,CEMENT/IRON SHEETS,36224,13.62,WOOD/BAMBOO,222,0.08,12
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,11 - 50 YEARS,CEMENT/IRON SHEETS,36224,13.62,OTHERS,1520,0.57,30
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,OVER 50 YEARS,CEMENT/IRON SHEETS,36224,13.62,BAKED BRICKS/BLOCKS/STONES,8251,3.1,1094
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,OVER 50 YEARS,CEMENT/IRON SHEETS,36224,13.62,UNBAKED BRICKS/MUD,70,0.03,52
