province_name,district_code,district_name,area_name,area_type,construction_duration,number_of_rooms,total_housing_units_by_duration,percent_of_total_units_by_duration,total_housing_units_by_size,percent_of_total_units_by_size,count
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,UNDER CONSTRUCTION,1,6048,2.27,49563,18.64,1245
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,LESS THAN 5 YEARS,1,26388,9.92,49563,18.64,4160
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,5-10 YEARS,1,52504,19.75,49563,18.64,8910
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,11-50 YEARS,1,172517,64.89,49563,18.64,33183
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,OVER 50 YEARS,1,8421,3.17,49563,18.64,2065
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,UNDER CONSTRUCTION,2,6048,2.27,86143,32.4,1945
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,LESS THAN 5 YEARS,2,26388,9.92,86143,32.4,9584
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,5-10 YEARS,2,52504,19.75,86143,32.4,18274
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,11-50 YEARS,2,172517,64.89,86143,32.4,53703
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,OVER 50 YEARS,2,8421,3.17,86143,32.4,2637
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,UNDER CONSTRUCTION,3,6048,2.27,65012,24.45,1409
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,LESS THAN 5 YEARS,3,26388,9.92,65012,24.45,6848
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,5-10 YEARS,3,52504,19.75,65012,24.45,12820
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,11-50 YEARS,3,172517,64.89,65012,24.45,42081
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,OVER 50 YEARS,3,8421,3.17,65012,24.45,1854
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,UNDER CONSTRUCTION,4,6048,2.27,33103,12.45,790
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,LESS THAN 5 YEARS,4,26388,9.92,33103,12.45,3150
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,5-10 YEARS,4,52504,19.75,33103,12.45,6345
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,11-50 YEARS,4,172517,64.89,33103,12.45,21863
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,OVER 50 YEARS,4,8421,3.17,33103,12.45,955
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,UNDER CONSTRUCTION,5,6048,2.27,12896,4.85,240
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,LESS THAN 5 YEARS,5,26388,9.92,12896,4.85,1061
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,5-10 YEARS,5,52504,19.75,12896,4.85,2528
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,11-50 YEARS,5,172517,64.89,12896,4.85,8683
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,OVER 50 YEARS,5,8421,3.17,12896,4.85,384
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,UNDER CONSTRUCTION,6,6048,2.27,10094,3.8,202
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,LESS THAN 5 YEARS,6,26388,9.92,10094,3.8,842
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,5-10 YEARS,6,52504,19.75,10094,3.8,1865
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,11-50 YEARS,6,172517,64.89,10094,3.8,6879
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,OVER 50 YEARS,6,8421,3.17,10094,3.8,306
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,UNDER CONSTRUCTION,7,6048,2.27,3572,1.34,103
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,LESS THAN 5 YEARS,7,26388,9.92,3572,1.34,301
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,5-10 YEARS,7,52504,19.75,3572,1.34,794
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,11-50 YEARS,7,172517,64.89,3572,1.34,2300
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,OVER 50 YEARS,7,8421,3.17,3572,1.34,74
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,UNDER CONSTRUCTION,8,6048,2.27,2551,0.96,49
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,LESS THAN 5 YEARS,8,26388,9.92,2551,0.96,196
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,5-10 YEARS,8,52504,19.75,2551,0.96,454
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,11-50 YEARS,8,172517,64.89,2551,0.96,1790
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,OVER 50 YEARS,8,8421,3.17,2551,0.96,62
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,UNDER CONSTRUCTION,9 AND MORE,6048,2.27,2944,1.11,65
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,LESS THAN 5 YEARS,9 AND MORE,26388,9.92,2944,1.11,246
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,5-10 YEARS,9 AND MORE,52504,19.75,2944,1.11,514
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,11-50 YEARS,9 AND MORE,172517,64.89,2944,1.11,2035
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,OVER 50 YEARS,9 AND MORE,8421,3.17,2944,1.11,84
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,UNDER CONSTRUCTION,1,0,0,0,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,LESS THAN 5 YEARS,1,0,0,0,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,5-10 YEARS,1,0,0,0,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,11-50 YEARS,1,0,0,0,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,OVER 50 YEARS,1,0,0,0,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,UNDER CONSTRUCTION,2,0,0,0,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,LESS THAN 5 YEARS,2,0,0,0,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,5-10 YEARS,2,0,0,0,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,11-50 YEARS,2,0,0,0,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,OVER 50 YEARS,2,0,0,0,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,UNDER CONSTRUCTION,3,0,0,0,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,LESS THAN 5 YEARS,3,0,0,0,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,5-10 YEARS,3,0,0,0,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,11-50 YEARS,3,0,0,0,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,OVER 50 YEARS,3,0,0,0,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,UNDER CONSTRUCTION,4,0,0,0,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,LESS THAN 5 YEARS,4,0,0,0,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,5-10 YEARS,4,0,0,0,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,11-50 YEARS,4,0,0,0,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,OVER 50 YEARS,4,0,0,0,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,UNDER CONSTRUCTION,5,0,0,0,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,LESS THAN 5 YEARS,5,0,0,0,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,5-10 YEARS,5,0,0,0,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,11-50 YEARS,5,0,0,0,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,OVER 50 YEARS,5,0,0,0,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,UNDER CONSTRUCTION,6,0,0,0,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,LESS THAN 5 YEARS,6,0,0,0,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,5-10 YEARS,6,0,0,0,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,11-50 YEARS,6,0,0,0,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,OVER 50 YEARS,6,0,0,0,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,UNDER CONSTRUCTION,7,0,0,0,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,LESS THAN 5 YEARS,7,0,0,0,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,5-10 YEARS,7,0,0,0,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,11-50 YEARS,7,0,0,0,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,OVER 50 YEARS,7,0,0,0,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,UNDER CONSTRUCTION,8,0,0,0,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,LESS THAN 5 YEARS,8,0,0,0,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,5-10 YEARS,8,0,0,0,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,11-50 YEARS,8,0,0,0,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,OVER 50 YEARS,8,0,0,0,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,UNDER CONSTRUCTION,9 AND MORE,0,0,0,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,LESS THAN 5 YEARS,9 AND MORE,0,0,0,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,5-10 YEARS,9 AND MORE,0,0,0,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,11-50 YEARS,9 AND MORE,0,0,0,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,OVER 50 YEARS,9 AND MORE,0,0,0,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,URBAN,UNDER CONSTRUCTION,1,6048,2.27,49563,18.64,1245
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,URBAN,LESS THAN 5 YEARS,1,26388,9.92,49563,18.64,4160
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,URBAN,5-10 YEARS,1,52504,19.75,49563,18.64,8910
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,URBAN,11-50 YEARS,1,172517,64.89,49563,18.64,33183
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,URBAN,OVER 50 YEARS,1,8421,3.17,49563,18.64,2065
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,URBAN,UNDER CONSTRUCTION,2,6048,2.27,86143,32.4,1945
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,URBAN,LESS THAN 5 YEARS,2,26388,9.92,86143,32.4,9584
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,URBAN,5-10 YEARS,2,52504,19.75,86143,32.4,18274
