province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,pop_all,pop_male,pop_fem,pop_trans,lit_all,lit_male,lit_fem,lit_trans,primary_male,primary_fem,primary_trans,matric_male,matric_fem,matric_trans,degree_male,degree_fem,degree_trans,muslim,non_muslim,age_10_up,age_18_up,age_60_up,working_10_up,cnic_18_up
KHYBER PAKTUNKHWA,020,CHITRAL DISTRICT,NA,NA,NA,YES,CHITRAL DISTRICT,49780,26320,23456,4,76.36,86.59,64.69,50,5821,4153,0,7527,4171,0,3144,2314,1,49615,165,38290,28983,3317,9044,25097
KHYBER PAKTUNKHWA,020,CHITRAL DISTRICT,CHITRAL SUB-DIVISION,NA,NA,YES,CHITRAL SUB-DIVISION,49780,26320,23456,4,76.36,86.59,64.69,50,5821,4153,0,7527,4171,0,3144,2314,1,49615,165,38290,28983,3317,9044,25097
KHYBER PAKTUNKHWA,020,CHITRAL DISTRICT,CHITRAL SUB-DIVISION,CHITRAL MC,NA,YES,CHITRAL MC,49780,26320,23456,4,76.36,86.59,64.69,50,5821,4153,0,7527,4171,0,3144,2314,1,49615,165,38290,28983,3317,9044,25097
KHYBER PAKTUNKHWA,020,CHITRAL DISTRICT,CHITRAL SUB-DIVISION,CHITRAL MC,CHARGE NO 14,YES,CHARGE NO 14,49780,26320,23456,4,76.36,86.59,64.69,50,5821,4153,0,7527,4171,0,3144,2314,1,49615,165,38290,28983,3317,9044,25097
KHYBER PAKTUNKHWA,020,CHITRAL DISTRICT,CHITRAL SUB-DIVISION,CHITRAL MC,CHARGE NO 14,NO,CIRCLE NO 01,7925,4101,3824,0,73.3,84,61.83,0,977,768,0,1047,553,0,390,291,0,7925,0,5944,4457,582,1590,3789
KHYBER PAKTUNKHWA,020,CHITRAL DISTRICT,CHITRAL SUB-DIVISION,CHITRAL MC,CHARGE NO 14,NO,CIRCLE NO 02,4156,2125,2031,0,76.38,85.9,66.12,0,475,340,0,575,378,0,293,234,0,4149,7,3145,2348,243,821,2081
KHYBER PAKTUNKHWA,020,CHITRAL DISTRICT,CHITRAL SUB-DIVISION,CHITRAL MC,CHARGE NO 14,NO,CIRCLE NO 03,5866,3054,2812,0,74.1,83.95,63.25,0,673,481,0,788,493,0,364,272,0,5866,0,4456,3332,375,883,2977
KHYBER PAKTUNKHWA,020,CHITRAL DISTRICT,CHITRAL SUB-DIVISION,CHITRAL MC,CHARGE NO 14,NO,CIRCLE NO 04,7945,4047,3897,1,74.82,84.99,64.54,0,805,654,0,1108,759,0,519,391,0,7924,21,6143,4728,553,1589,4019
KHYBER PAKTUNKHWA,020,CHITRAL DISTRICT,CHITRAL SUB-DIVISION,CHITRAL MC,CHARGE NO 14,NO,CIRCLE NO 05,4884,2646,2238,0,79.5,88.42,68.68,0,619,420,0,711,419,0,332,207,0,4882,2,3781,2912,322,1240,2453
KHYBER PAKTUNKHWA,020,CHITRAL DISTRICT,CHITRAL SUB-DIVISION,CHITRAL MC,CHARGE NO 14,NO,CIRCLE NO 06,1495,825,669,1,80.4,86.9,72.05,100,169,110,0,209,125,0,169,121,0,1495,0,1158,926,101,66,784
KHYBER PAKTUNKHWA,020,CHITRAL DISTRICT,CHITRAL SUB-DIVISION,CHITRAL MC,CHARGE NO 14,NO,CIRCLE NO 07,7687,4009,3676,2,77.73,87.94,66.37,50,928,658,0,1207,662,0,505,449,1,7680,7,5953,4405,498,722,3882
KHYBER PAKTUNKHWA,020,CHITRAL DISTRICT,CHITRAL SUB-DIVISION,CHITRAL MC,CHARGE NO 14,NO,CIRCLE NO 08,9822,5513,4309,0,78.05,89.3,62.95,0,1175,722,0,1882,782,0,572,349,0,9694,128,7710,5875,643,2133,5112
