province_name,district_code,district_name,area_name,area_type,construction_age,roof_material,total_by_roof_material,percent_by_roof_material,wall_material,total_by_wall_material,percent_by_wall_material,count
KHYBER PAKTUNKHWA,020,CHITRAL DISTRICT,CHITRAL DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,1940,3.38,BAKED BRICKS/BLOCKS/STONES,315,0.55,89
KHYBER PAKTUNKHWA,020,CHITRAL DISTRICT,CHITRAL DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,1940,3.38,UNBAKED BRICKS/MUD,540,0.94,0
KHYBER PAKTUNKHWA,020,CHITRAL DISTRICT,CHITRAL DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,1940,3.38,WOOD/BAMBOO,19,0.03,0
KHYBER PAKTUNKHWA,020,CHITRAL DISTRICT,CHITRAL DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,1940,3.38,OTHERS,16,0.03,0
KHYBER PAKTUNKHWA,020,CHITRAL DISTRICT,CHITRAL DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,1940,3.38,BAKED BRICKS/BLOCKS/STONES,3327,5.8,659
KHYBER PAKTUNKHWA,020,CHITRAL DISTRICT,CHITRAL DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,1940,3.38,UNBAKED BRICKS/MUD,5341,9.3,0
KHYBER PAKTUNKHWA,020,CHITRAL DISTRICT,CHITRAL DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,1940,3.38,WOOD/BAMBOO,173,0.3,0
KHYBER PAKTUNKHWA,020,CHITRAL DISTRICT,CHITRAL DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,1940,3.38,OTHERS,108,0.19,0
KHYBER PAKTUNKHWA,020,CHITRAL DISTRICT,CHITRAL DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,1940,3.38,BAKED BRICKS/BLOCKS/STONES,4943,8.61,593
KHYBER PAKTUNKHWA,020,CHITRAL DISTRICT,CHITRAL DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,1940,3.38,UNBAKED BRICKS/MUD,8874,15.46,0
KHYBER PAKTUNKHWA,020,CHITRAL DISTRICT,CHITRAL DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,1940,3.38,WOOD/BAMBOO,328,0.57,0
KHYBER PAKTUNKHWA,020,CHITRAL DISTRICT,CHITRAL DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,1940,3.38,OTHERS,116,0.2,0
KHYBER PAKTUNKHWA,020,CHITRAL DISTRICT,CHITRAL DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,1940,3.38,BAKED BRICKS/BLOCKS/STONES,8553,14.9,577
