province_name,district_code,district_name,area_name,area_type,construction_age,roof_material,total_by_roof_material,percent_by_roof_material,wall_material,total_by_wall_material,percent_by_wall_material,count
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,1074,2.56,BAKED BRICKS/BLOCKS/STONES,179,0.43,90
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,1074,2.56,UNBAKED BRICKS/MUD,335,0.8,0
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,1074,2.56,WOOD/BAMBOO,114,0.27,0
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,1074,2.56,OTHERS,31,0.07,0
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,1074,2.56,BAKED BRICKS/BLOCKS/STONES,389,0.93,131
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,1074,2.56,UNBAKED BRICKS/MUD,2706,6.44,0
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,1074,2.56,WOOD/BAMBOO,572,1.36,0
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,1074,2.56,OTHERS,196,0.47,0
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,1074,2.56,BAKED BRICKS/BLOCKS/STONES,797,1.9,271
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,1074,2.56,UNBAKED BRICKS/MUD,7005,16.68,0
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,1074,2.56,WOOD/BAMBOO,1152,2.74,0
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,1074,2.56,OTHERS,353,0.84,0
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,1074,2.56,BAKED BRICKS/BLOCKS/STONES,1520,3.62,484
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,1074,2.56,UNBAKED BRICKS/MUD,19068,45.41,0
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,1074,2.56,WOOD/BAMBOO,2183,5.2,0
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,1074,2.56,OTHERS,410,0.98,0
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,1074,2.56,BAKED BRICKS/BLOCKS/STONES,277,0.66,98
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,1074,2.56,UNBAKED BRICKS/MUD,3974,9.46,0
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,1074,2.56,WOOD/BAMBOO,647,1.54,0
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,1074,2.56,OTHERS,82,0.2,0
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,1000,2.38,BAKED BRICKS/BLOCKS/STONES,179,0.43,16
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,1000,2.38,UNBAKED BRICKS/MUD,335,0.8,15
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,1000,2.38,WOOD/BAMBOO,114,0.27,3
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,1000,2.38,OTHERS,31,0.07,1
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,LESS THAN 5 YEARS,CEMENT/IRON SHEETS,1000,2.38,BAKED BRICKS/BLOCKS/STONES,389,0.93,48
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,LESS THAN 5 YEARS,CEMENT/IRON SHEETS,1000,2.38,UNBAKED BRICKS/MUD,2706,6.44,127
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,LESS THAN 5 YEARS,CEMENT/IRON SHEETS,1000,2.38,WOOD/BAMBOO,572,1.36,24
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,LESS THAN 5 YEARS,CEMENT/IRON SHEETS,1000,2.38,OTHERS,196,0.47,6
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,5 - 10 YEARS,CEMENT/IRON SHEETS,1000,2.38,BAKED BRICKS/BLOCKS/STONES,797,1.9,86
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,5 - 10 YEARS,CEMENT/IRON SHEETS,1000,2.38,UNBAKED BRICKS/MUD,7005,16.68,158
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,5 - 10 YEARS,CEMENT/IRON SHEETS,1000,2.38,WOOD/BAMBOO,1152,2.74,16
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,5 - 10 YEARS,CEMENT/IRON SHEETS,1000,2.38,OTHERS,353,0.84,5
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,11 - 50 YEARS,CEMENT/IRON SHEETS,1000,2.38,BAKED BRICKS/BLOCKS/STONES,1520,3.62,162
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,11 - 50 YEARS,CEMENT/IRON SHEETS,1000,2.38,UNBAKED BRICKS/MUD,19068,45.41,201
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,11 - 50 YEARS,CEMENT/IRON SHEETS,1000,2.38,WOOD/BAMBOO,2183,5.2,20
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,11 - 50 YEARS,CEMENT/IRON SHEETS,1000,2.38,OTHERS,410,0.98,3
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,OVER 50 YEARS,CEMENT/IRON SHEETS,1000,2.38,BAKED BRICKS/BLOCKS/STONES,277,0.66,45
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,OVER 50 YEARS,CEMENT/IRON SHEETS,1000,2.38,UNBAKED BRICKS/MUD,3974,9.46,58
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,OVER 50 YEARS,CEMENT/IRON SHEETS,1000,2.38,WOOD/BAMBOO,647,1.54,6
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,OVER 50 YEARS,CEMENT/IRON SHEETS,1000,2.38,OTHERS,82,0.2,0
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,UNDER CONSTRUCTION,GARDER/T.IRON,6918,16.48,BAKED BRICKS/BLOCKS/STONES,179,0.43,34
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,UNDER CONSTRUCTION,GARDER/T.IRON,6918,16.48,UNBAKED BRICKS/MUD,335,0.8,101
