province_name,district_code,district_name,area_name,area_type,gender_type,total_by_gender,percent_by_gender,housing_type,total_by_housing_type,percent_by_housing_type,count
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,ALL SEXES,397423,100,REGULAR,54026,97.4,378246
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,ALL SEXES,397423,100,INSTITUTIONAL,1424,2.57,19052
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,ALL SEXES,397423,100,HOMELESS,20,0.04,125
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,ALL SEXES,397423,100,TOTAL,55470,100,397423
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,MALE,212502,53.47,REGULAR,54026,97.4,199159
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,MALE,212502,53.47,INSTITUTIONAL,1424,2.57,13270
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,MALE,212502,53.47,HOMELESS,20,0.04,73
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,MALE,212502,53.47,TOTAL,55470,100,212502
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,FEMALE,184905,46.53,REGULAR,54026,97.4,179071
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,FEMALE,184905,46.53,INSTITUTIONAL,1424,2.57,5782
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,FEMALE,184905,46.53,HOMELESS,20,0.04,52
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,FEMALE,184905,46.53,TOTAL,55470,100,184905
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,TRANSGENDER,16,0,REGULAR,54026,97.4,16
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,TRANSGENDER,16,0,INSTITUTIONAL,1424,2.57,0
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,TRANSGENDER,16,0,HOMELESS,20,0.04,0
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,TRANSGENDER,16,0,TOTAL,55470,100,16
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,RURAL,ALL SEXES,332532,100,REGULAR,45478,97.21,319201
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,RURAL,ALL SEXES,332532,100,INSTITUTIONAL,1286,2.75,13206
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,RURAL,ALL SEXES,332532,100,HOMELESS,20,0.04,125
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,RURAL,ALL SEXES,332532,100,TOTAL,46784,100,332532
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,RURAL,MALE,176186,52.98,REGULAR,45478,97.21,168394
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,RURAL,MALE,176186,52.98,INSTITUTIONAL,1286,2.75,7719
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,RURAL,MALE,176186,52.98,HOMELESS,20,0.04,73
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,RURAL,MALE,176186,52.98,TOTAL,46784,100,176186
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,RURAL,FEMALE,156332,47.01,REGULAR,45478,97.21,150793
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,RURAL,FEMALE,156332,47.01,INSTITUTIONAL,1286,2.75,5487
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,RURAL,FEMALE,156332,47.01,HOMELESS,20,0.04,52
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,RURAL,FEMALE,156332,47.01,TOTAL,46784,100,156332
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,RURAL,TRANSGENDER,14,0,REGULAR,45478,97.21,14
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,RURAL,TRANSGENDER,14,0,INSTITUTIONAL,1286,2.75,0
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,RURAL,TRANSGENDER,14,0,HOMELESS,20,0.04,0
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,RURAL,TRANSGENDER,14,0,TOTAL,46784,100,14
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,URBAN,ALL SEXES,64891,100,REGULAR,8548,98.41,59045
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,URBAN,ALL SEXES,64891,100,INSTITUTIONAL,138,1.59,5846
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,URBAN,ALL SEXES,64891,100,HOMELESS,NA,NA,NA
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,URBAN,ALL SEXES,64891,100,TOTAL,8686,100,64891
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,URBAN,MALE,36316,55.96,REGULAR,8548,98.41,30765
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,URBAN,MALE,36316,55.96,INSTITUTIONAL,138,1.59,5551
