province_name,district_code,district_name,area_name,locality_name,locality_bucket,pop_98,avg_annual_growth_98_17,avg_hh_size,gender,total_population
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI\BORI TEHSIL,LORALAI MC,"25,000 - 49,999",25450,3.29,6.87,ALL SEXES,47098
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI\BORI TEHSIL,LORALAI MC,"25,000 - 49,999",25450,3.29,6.87,MALE,24934
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI\BORI TEHSIL,LORALAI MC,"25,000 - 49,999",25450,3.29,6.87,FEMALE,22162
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI\BORI TEHSIL,LORALAI MC,"25,000 - 49,999",25450,3.29,6.87,TRANSGENDER,2
BALOCHISTAN,131,LORALAI DISTRICT,DUKI TEHSIL,DUKI MC,"10,000 - 24,999",5109,3.61,7.27,ALL SEXES,10042
BALOCHISTAN,131,LORALAI DISTRICT,DUKI TEHSIL,DUKI MC,"10,000 - 24,999",5109,3.61,7.27,MALE,5639
BALOCHISTAN,131,LORALAI DISTRICT,DUKI TEHSIL,DUKI MC,"10,000 - 24,999",5109,3.61,7.27,FEMALE,4403
BALOCHISTAN,131,LORALAI DISTRICT,DUKI TEHSIL,DUKI MC,"10,000 - 24,999",5109,3.61,7.27,TRANSGENDER,0
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI\BORI TEHSIL,LORALAI CANTONMENT,"5,000 - 9,999",4425,2.99,6.54,ALL SEXES,7751
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI\BORI TEHSIL,LORALAI CANTONMENT,"5,000 - 9,999",4425,2.99,6.54,MALE,5743
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI\BORI TEHSIL,LORALAI CANTONMENT,"5,000 - 9,999",4425,2.99,6.54,FEMALE,2008
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI\BORI TEHSIL,LORALAI CANTONMENT,"5,000 - 9,999",4425,2.99,6.54,TRANSGENDER,0
