province_name,district_code,district_name,area_name,area_type,total_population,household_size,count
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,378246,TOTAL,54026
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,378246,01,1228
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,378246,02,5141
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,378246,03,4467
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,378246,04,5312
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,378246,05,5566
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,378246,06,5686
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,378246,07,5447
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,378246,08,5107
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,378246,09,4353
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,378246,10 AND UP,11719
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,RURAL,319201,TOTAL,45478
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,RURAL,319201,01,920
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,RURAL,319201,02,4505
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,RURAL,319201,03,3759
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,RURAL,319201,04,4451
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,RURAL,319201,05,4565
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,RURAL,319201,06,4685
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,RURAL,319201,07,4552
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,RURAL,319201,08,4341
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,RURAL,319201,09,3692
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,RURAL,319201,10 AND UP,10008
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,URBAN,59045,TOTAL,8548
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,URBAN,59045,01,308
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,URBAN,59045,02,636
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,URBAN,59045,03,708
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,URBAN,59045,04,861
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,URBAN,59045,05,1001
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,URBAN,59045,06,1001
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,URBAN,59045,07,895
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,URBAN,59045,08,766
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,URBAN,59045,09,661
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,URBAN,59045,10 AND UP,1711
BALOCHISTAN,131,LORALAI DISTRICT,DUKI TEHSIL,TOTAL,146276,TOTAL,21345
BALOCHISTAN,131,LORALAI DISTRICT,DUKI TEHSIL,TOTAL,146276,01,427
BALOCHISTAN,131,LORALAI DISTRICT,DUKI TEHSIL,TOTAL,146276,02,2247
BALOCHISTAN,131,LORALAI DISTRICT,DUKI TEHSIL,TOTAL,146276,03,1724
BALOCHISTAN,131,LORALAI DISTRICT,DUKI TEHSIL,TOTAL,146276,04,2130
BALOCHISTAN,131,LORALAI DISTRICT,DUKI TEHSIL,TOTAL,146276,05,2252
BALOCHISTAN,131,LORALAI DISTRICT,DUKI TEHSIL,TOTAL,146276,06,2198
BALOCHISTAN,131,LORALAI DISTRICT,DUKI TEHSIL,TOTAL,146276,07,2131
BALOCHISTAN,131,LORALAI DISTRICT,DUKI TEHSIL,TOTAL,146276,08,2014
BALOCHISTAN,131,LORALAI DISTRICT,DUKI TEHSIL,TOTAL,146276,09,1750
BALOCHISTAN,131,LORALAI DISTRICT,DUKI TEHSIL,TOTAL,146276,10 AND UP,4472
BALOCHISTAN,131,LORALAI DISTRICT,DUKI TEHSIL,RURAL,137104,TOTAL,20083
BALOCHISTAN,131,LORALAI DISTRICT,DUKI TEHSIL,RURAL,137104,01,386
BALOCHISTAN,131,LORALAI DISTRICT,DUKI TEHSIL,RURAL,137104,02,2143
BALOCHISTAN,131,LORALAI DISTRICT,DUKI TEHSIL,RURAL,137104,03,1641
BALOCHISTAN,131,LORALAI DISTRICT,DUKI TEHSIL,RURAL,137104,04,2006
BALOCHISTAN,131,LORALAI DISTRICT,DUKI TEHSIL,RURAL,137104,05,2124
BALOCHISTAN,131,LORALAI DISTRICT,DUKI TEHSIL,RURAL,137104,06,2058
BALOCHISTAN,131,LORALAI DISTRICT,DUKI TEHSIL,RURAL,137104,07,2000
BALOCHISTAN,131,LORALAI DISTRICT,DUKI TEHSIL,RURAL,137104,08,1892
BALOCHISTAN,131,LORALAI DISTRICT,DUKI TEHSIL,RURAL,137104,09,1650
BALOCHISTAN,131,LORALAI DISTRICT,DUKI TEHSIL,RURAL,137104,10 AND UP,4183
BALOCHISTAN,131,LORALAI DISTRICT,DUKI TEHSIL,URBAN,9172,TOTAL,1262
BALOCHISTAN,131,LORALAI DISTRICT,DUKI TEHSIL,URBAN,9172,01,41
BALOCHISTAN,131,LORALAI DISTRICT,DUKI TEHSIL,URBAN,9172,02,104
BALOCHISTAN,131,LORALAI DISTRICT,DUKI TEHSIL,URBAN,9172,03,83
BALOCHISTAN,131,LORALAI DISTRICT,DUKI TEHSIL,URBAN,9172,04,124
BALOCHISTAN,131,LORALAI DISTRICT,DUKI TEHSIL,URBAN,9172,05,128
BALOCHISTAN,131,LORALAI DISTRICT,DUKI TEHSIL,URBAN,9172,06,140
BALOCHISTAN,131,LORALAI DISTRICT,DUKI TEHSIL,URBAN,9172,07,131
BALOCHISTAN,131,LORALAI DISTRICT,DUKI TEHSIL,URBAN,9172,08,122
BALOCHISTAN,131,LORALAI DISTRICT,DUKI TEHSIL,URBAN,9172,09,100
BALOCHISTAN,131,LORALAI DISTRICT,DUKI TEHSIL,URBAN,9172,10 AND UP,289
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI\BORI TEHSIL,TOTAL,191664,TOTAL,26595
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI\BORI TEHSIL,TOTAL,191664,01,704
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI\BORI TEHSIL,TOTAL,191664,02,2192
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI\BORI TEHSIL,TOTAL,191664,03,2170
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI\BORI TEHSIL,TOTAL,191664,04,2592
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI\BORI TEHSIL,TOTAL,191664,05,2707
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI\BORI TEHSIL,TOTAL,191664,06,2844
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI\BORI TEHSIL,TOTAL,191664,07,2695
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI\BORI TEHSIL,TOTAL,191664,08,2524
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI\BORI TEHSIL,TOTAL,191664,09,2094
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI\BORI TEHSIL,TOTAL,191664,10 AND UP,6073
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI\BORI TEHSIL,RURAL,141791,TOTAL,19309
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI\BORI TEHSIL,RURAL,141791,01,437
