province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,housing_component,housing_material,total_by_material,percent_by_material,count
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,UNDER CONSTRUCTION,659,1.57,WALL,BAKED BRICKS/BLOCKS/STONES,3162,7.53,179
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,UNDER CONSTRUCTION,659,1.57,WALL,UNBAKED BRICKS/MUD,33088,78.8,335
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,UNDER CONSTRUCTION,659,1.57,WALL,WOOD/BAMBOO,4668,11.12,114
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,UNDER CONSTRUCTION,659,1.57,WALL,OTHERS,1072,2.55,31
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,UNDER CONSTRUCTION,659,1.57,ROOF,RCC/RBC,1074,2.56,90
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,UNDER CONSTRUCTION,659,1.57,ROOF,CEMENT/IRON SHEETS,1000,2.38,35
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,UNDER CONSTRUCTION,659,1.57,ROOF,GARDER/T.IRON,6918,16.48,144
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,UNDER CONSTRUCTION,659,1.57,ROOF,WOOD/BAMBOO,31800,75.73,354
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,UNDER CONSTRUCTION,659,1.57,ROOF,OTHERS,1198,2.85,36
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,LESS THAN 5 YEARS,3863,9.2,WALL,BAKED BRICKS/BLOCKS/STONES,3162,7.53,389
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,LESS THAN 5 YEARS,3863,9.2,WALL,UNBAKED BRICKS/MUD,33088,78.8,2706
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,LESS THAN 5 YEARS,3863,9.2,WALL,WOOD/BAMBOO,4668,11.12,572
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,LESS THAN 5 YEARS,3863,9.2,WALL,OTHERS,1072,2.55,196
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,LESS THAN 5 YEARS,3863,9.2,ROOF,RCC/RBC,1074,2.56,131
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,LESS THAN 5 YEARS,3863,9.2,ROOF,CEMENT/IRON SHEETS,1000,2.38,205
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,LESS THAN 5 YEARS,3863,9.2,ROOF,GARDER/T.IRON,6918,16.48,678
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,LESS THAN 5 YEARS,3863,9.2,ROOF,WOOD/BAMBOO,31800,75.73,2550
