province_name,district_code,district_name,area_name,area_type,information_source,count
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,49736
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,RADIO,7967
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,TV,11718
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,NEWSPAPER,2925
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,MOBILE,1421
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,TOTAL,COMPUTER/INTERNET,49180
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,RURAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,41535
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,RURAL,RADIO,7211
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,RURAL,TV,6759
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,RURAL,NEWSPAPER,1937
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,RURAL,MOBILE,952
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,RURAL,COMPUTER/INTERNET,41095
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,URBAN,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,8201
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,URBAN,RADIO,756
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,URBAN,TV,4959
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,URBAN,NEWSPAPER,988
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,URBAN,MOBILE,469
BALOCHISTAN,131,LORALAI DISTRICT,LORALAI DISTRICT,URBAN,COMPUTER/INTERNET,8085
BALOCHISTAN,131,LORALAI DISTRICT,DUKI TEHSIL,TOTAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,19439
BALOCHISTAN,131,LORALAI DISTRICT,DUKI TEHSIL,TOTAL,RADIO,2357
BALOCHISTAN,131,LORALAI DISTRICT,DUKI TEHSIL,TOTAL,TV,2902
BALOCHISTAN,131,LORALAI DISTRICT,DUKI TEHSIL,TOTAL,NEWSPAPER,681
BALOCHISTAN,131,LORALAI DISTRICT,DUKI TEHSIL,TOTAL,MOBILE,534
