province_name,district_code,district_name,area_name,area_type,total_population,household_size,count
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,1687917,TOTAL,262629
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,1687917,01,4812
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,1687917,02,15770
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,1687917,03,20974
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,1687917,04,30310
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,1687917,05,38651
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,1687917,06,41067
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,1687917,07,34352
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,1687917,08,24915
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,1687917,09,16404
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,1687917,10 AND UP,35374
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,RURAL,1425323,TOTAL,220382
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,RURAL,1425323,01,3726
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,RURAL,1425323,02,13015
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,RURAL,1425323,03,17275
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,RURAL,1425323,04,25167
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,RURAL,1425323,05,32153
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,RURAL,1425323,06,34487
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,RURAL,1425323,07,29047
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,RURAL,1425323,08,21243
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,RURAL,1425323,09,14042
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,RURAL,1425323,10 AND UP,30227
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,URBAN,262594,TOTAL,42247
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,URBAN,262594,01,1086
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,URBAN,262594,02,2755
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,URBAN,262594,03,3699
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,URBAN,262594,04,5143
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,URBAN,262594,05,6498
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,URBAN,262594,06,6580
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,URBAN,262594,07,5305
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,URBAN,262594,08,3672
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,URBAN,262594,09,2362
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,URBAN,262594,10 AND UP,5147
PUNJAB,073,LODHRAN DISTRICT,DUNYAPUR TEHSIL,TOTAL,492343,TOTAL,77424
PUNJAB,073,LODHRAN DISTRICT,DUNYAPUR TEHSIL,TOTAL,492343,01,1329
PUNJAB,073,LODHRAN DISTRICT,DUNYAPUR TEHSIL,TOTAL,492343,02,4513
PUNJAB,073,LODHRAN DISTRICT,DUNYAPUR TEHSIL,TOTAL,492343,03,6174
PUNJAB,073,LODHRAN DISTRICT,DUNYAPUR TEHSIL,TOTAL,492343,04,9124
