province_name,district_code,district_name,area_name,area_type,gender,age_group,count
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,ALL SEXES,ALL AGES,10473
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,ALL SEXES,00 - 04,668
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,ALL SEXES,05 - 09,1652
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,ALL SEXES,10 - 14,1527
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,ALL SEXES,15 - 19,1336
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,ALL SEXES,20 - 24,1035
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,ALL SEXES,25 - 29,846
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,ALL SEXES,30 - 34,682
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,ALL SEXES,35 - 39,643
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,ALL SEXES,40 - 44,462
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,ALL SEXES,45 - 49,385
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,ALL SEXES,50 - 54,320
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,ALL SEXES,55 - 59,227
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,ALL SEXES,60 - 64,211
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,ALL SEXES,65 - 69,168
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,ALL SEXES,70 - 74,140
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,171
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,MALE,ALL AGES,6448
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,MALE,00 - 04,360
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,MALE,05 - 09,972
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,MALE,10 - 14,928
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,MALE,15 - 19,808
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,MALE,20 - 24,611
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,MALE,25 - 29,516
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,MALE,30 - 34,408
