province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,2778,1699693,861394,838156,143,102.77,611.84,15.63,6.43,1171800,1.97
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,RURAL,NA,1434092,726987,707003,102,102.83,NA,NA,6.47,1001712,1.9
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,URBAN,NA,265601,134407,131153,41,102.48,NA,NA,6.22,170088,2.37
PUNJAB,073,LODHRAN DISTRICT,DUNYAPUR TEHSIL,TOTAL,889,495217,249231,245944,42,101.34,557.05,8.39,6.36,350202,1.84
PUNJAB,073,LODHRAN DISTRICT,DUNYAPUR TEHSIL,RURAL,NA,453663,228308,225323,32,101.32,NA,NA,6.37,320689,1.84
PUNJAB,073,LODHRAN DISTRICT,DUNYAPUR TEHSIL,URBAN,NA,41554,20923,20621,10,101.46,NA,NA,6.2,29513,1.81
PUNJAB,073,LODHRAN DISTRICT,KAHROR PACCA TEHSIL,TOTAL,778,500963,255569,245353,41,104.16,643.91,21.22,6.2,361532,1.73
PUNJAB,073,LODHRAN DISTRICT,KAHROR PACCA TEHSIL,RURAL,NA,394678,201333,193317,28,104.15,NA,NA,6.28,286458,1.7
PUNJAB,073,LODHRAN DISTRICT,KAHROR PACCA TEHSIL,URBAN,NA,106285,54236,52036,13,104.23,NA,NA,5.92,75074,1.84
PUNJAB,073,LODHRAN DISTRICT,LODHRAN TEHSIL,TOTAL,1111,703513,356594,346859,60,102.81,633.23,16.74,6.65,460066,2.26
PUNJAB,073,LODHRAN DISTRICT,LODHRAN TEHSIL,RURAL,NA,585751,297346,288363,42,103.12,NA,NA,6.68,394565,2.1
PUNJAB,073,LODHRAN DISTRICT,LODHRAN TEHSIL,URBAN,NA,117762,59248,58496,18,101.29,NA,NA,6.51,65501,3.13
