province_name,district_code,district_name,area_name,area_type,ownership_status,number_of_rooms,total_housing_units_by_ownership,percent_of_total_units_by_ownership,total_housing_units_by_size,percent_of_total_units_by_size,count
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,OWNED,1,243265,92.63,73682,28.06,66331
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,RENTED,1,6526,2.48,73682,28.06,1533
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,RENT FREE,1,12838,4.89,73682,28.06,5818
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,OWNED,2,243265,92.63,92455,35.2,85277
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,RENTED,2,6526,2.48,92455,35.2,2687
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,RENT FREE,2,12838,4.89,92455,35.2,4491
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,OWNED,3,243265,92.63,48842,18.6,45827
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,RENTED,3,6526,2.48,48842,18.6,1423
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,RENT FREE,3,12838,4.89,48842,18.6,1592
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,OWNED,4,243265,92.63,25415,9.68,24226
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,RENTED,4,6526,2.48,25415,9.68,578
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,RENT FREE,4,12838,4.89,25415,9.68,611
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,OWNED,5,243265,92.63,10481,3.99,10146
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,RENTED,5,6526,2.48,10481,3.99,167
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,RENT FREE,5,12838,4.89,10481,3.99,168
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,OWNED,6,243265,92.63,5756,2.19,5616
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,RENTED,6,6526,2.48,5756,2.19,72
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,RENT FREE,6,12838,4.89,5756,2.19,68
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,OWNED,7,243265,92.63,2579,0.98,2505
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,RENTED,7,6526,2.48,2579,0.98,33
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,RENT FREE,7,12838,4.89,2579,0.98,41
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,OWNED,8,243265,92.63,1552,0.59,1522
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,RENTED,8,6526,2.48,1552,0.59,10
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,RENT FREE,8,12838,4.89,1552,0.59,20
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,OWNED,9,243265,92.63,1867,0.71,1815
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,RENTED,9,6526,2.48,1867,0.71,23
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,RENT FREE,9,12838,4.89,1867,0.71,29
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,RURAL,OWNED,1,206973,93.92,64213,29.14,58332
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,RURAL,RENTED,1,1755,0.8,64213,29.14,565
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,RURAL,RENT FREE,1,11654,5.29,64213,29.14,5316
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,RURAL,OWNED,2,206973,93.92,78607,35.67,73716
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,RURAL,RENTED,2,1755,0.8,78607,35.67,776
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,RURAL,RENT FREE,2,11654,5.29,78607,35.67,4115
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,RURAL,OWNED,3,206973,93.92,39881,18.1,38211
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,RURAL,RENTED,3,1755,0.8,39881,18.1,263
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,RURAL,RENT FREE,3,11654,5.29,39881,18.1,1407
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,RURAL,OWNED,4,206973,93.92,20317,9.22,19695
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,RURAL,RENTED,4,1755,0.8,20317,9.22,88
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,RURAL,RENT FREE,4,11654,5.29,20317,9.22,534
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,RURAL,OWNED,5,206973,93.92,8290,3.76,8110
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,RURAL,RENTED,5,1755,0.8,8290,3.76,30
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,RURAL,RENT FREE,5,11654,5.29,8290,3.76,150
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,RURAL,OWNED,6,206973,93.92,4475,2.03,4397
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,RURAL,RENTED,6,1755,0.8,4475,2.03,20
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,RURAL,RENT FREE,6,11654,5.29,4475,2.03,58
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,RURAL,OWNED,7,206973,93.92,1985,0.9,1943
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,RURAL,RENTED,7,1755,0.8,1985,0.9,7
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,RURAL,RENT FREE,7,11654,5.29,1985,0.9,35
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,RURAL,OWNED,8,206973,93.92,1199,0.54,1180
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,RURAL,RENTED,8,1755,0.8,1199,0.54,1
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,RURAL,RENT FREE,8,11654,5.29,1199,0.54,18
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,RURAL,OWNED,9,206973,93.92,1415,0.64,1389
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,RURAL,RENTED,9,1755,0.8,1415,0.64,5
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,RURAL,RENT FREE,9,11654,5.29,1415,0.64,21
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,URBAN,OWNED,1,36292,85.9,9469,22.41,7999
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,URBAN,RENTED,1,4771,11.29,9469,22.41,968
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,URBAN,RENT FREE,1,1184,2.8,9469,22.41,502
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,URBAN,OWNED,2,36292,85.9,13848,32.78,11561
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,URBAN,RENTED,2,4771,11.29,13848,32.78,1911
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,URBAN,RENT FREE,2,1184,2.8,13848,32.78,376
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,URBAN,OWNED,3,36292,85.9,8961,21.21,7616
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,URBAN,RENTED,3,4771,11.29,8961,21.21,1160
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,URBAN,RENT FREE,3,1184,2.8,8961,21.21,185
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,URBAN,OWNED,4,36292,85.9,5098,12.07,4531
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,URBAN,RENTED,4,4771,11.29,5098,12.07,490
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,URBAN,RENT FREE,4,1184,2.8,5098,12.07,77
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,URBAN,OWNED,5,36292,85.9,2191,5.19,2036
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,URBAN,RENTED,5,4771,11.29,2191,5.19,137
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,URBAN,RENT FREE,5,1184,2.8,2191,5.19,18
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,URBAN,OWNED,6,36292,85.9,1281,3.03,1219
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,URBAN,RENTED,6,4771,11.29,1281,3.03,52
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,URBAN,RENT FREE,6,1184,2.8,1281,3.03,10
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,URBAN,OWNED,7,36292,85.9,594,1.41,562
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,URBAN,RENTED,7,4771,11.29,594,1.41,26
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,URBAN,RENT FREE,7,1184,2.8,594,1.41,6
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,URBAN,OWNED,8,36292,85.9,353,0.84,342
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,URBAN,RENTED,8,4771,11.29,353,0.84,9
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,URBAN,RENT FREE,8,1184,2.8,353,0.84,2
