province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,facility,source,total_by_facility,percent_by_facility,count
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,OWNED,243265,92.63,KITCHEN,SEPARATE,100822,38.39,94985
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,OWNED,243265,92.63,KITCHEN,SHARED,27407,10.44,26090
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,OWNED,243265,92.63,KITCHEN,NONE,134400,51.17,122190
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,OWNED,243265,92.63,BATH,SEPARATE,140469,53.49,131612
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,OWNED,243265,92.63,BATH,SHARED,52277,19.91,49449
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,OWNED,243265,92.63,BATH,NONE,69883,26.61,62204
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,OWNED,243265,92.63,LATRINE,SEWER,46105,17.56,40634
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,OWNED,243265,92.63,LATRINE,SEPTIC TANK,39231,14.94,37648
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,OWNED,243265,92.63,LATRINE,OPEN DRAIN,47090,17.93,43975
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,OWNED,243265,92.63,LATRINE,PIT WITH SLAB,69646,26.52,66718
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,OWNED,243265,92.63,LATRINE,OTHER,5181,1.97,4829
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,OWNED,243265,92.63,LATRINE,NONE,55376,21.09,49461
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,RENTED,6526,2.48,KITCHEN,SEPARATE,100822,38.39,3463
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,RENTED,6526,2.48,KITCHEN,SHARED,27407,10.44,478
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,RENTED,6526,2.48,KITCHEN,NONE,134400,51.17,2585
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,RENTED,6526,2.48,BATH,SEPARATE,140469,53.49,5039
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,RENTED,6526,2.48,BATH,SHARED,52277,19.91,908
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,RENTED,6526,2.48,BATH,NONE,69883,26.61,579
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,RENTED,6526,2.48,LATRINE,SEWER,46105,17.56,4275
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,RENTED,6526,2.48,LATRINE,SEPTIC TANK,39231,14.94,248
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,RENTED,6526,2.48,LATRINE,OPEN DRAIN,47090,17.93,1045
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,RENTED,6526,2.48,LATRINE,PIT WITH SLAB,69646,26.52,549
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,RENTED,6526,2.48,LATRINE,OTHER,5181,1.97,52
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,RENTED,6526,2.48,LATRINE,NONE,55376,21.09,357
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,RENT FREE,12838,4.89,KITCHEN,SEPARATE,100822,38.39,2374
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,RENT FREE,12838,4.89,KITCHEN,SHARED,27407,10.44,839
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,RENT FREE,12838,4.89,KITCHEN,NONE,134400,51.17,9625
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,RENT FREE,12838,4.89,BATH,SEPARATE,140469,53.49,3818
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,RENT FREE,12838,4.89,BATH,SHARED,52277,19.91,1920
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,RENT FREE,12838,4.89,BATH,NONE,69883,26.61,7100
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,RENT FREE,12838,4.89,LATRINE,SEWER,46105,17.56,1196
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,RENT FREE,12838,4.89,LATRINE,SEPTIC TANK,39231,14.94,1335
