province_name,district_code,district_name,area_name,locality_size,locality_count,gender,total_population
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,438,ALL SEXES,1434092
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,438,MALE,726987
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,438,FEMALE,707003
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,TOTAL,438,TRANSGENDER,102
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,"5,000 AND ABOVE",79,ALL SEXES,725147
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,"5,000 AND ABOVE",79,MALE,367709
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,"5,000 AND ABOVE",79,FEMALE,357374
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,"5,000 AND ABOVE",79,TRANSGENDER,64
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,"2,000 - 4,999",162,ALL SEXES,496637
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,"2,000 - 4,999",162,MALE,251751
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,"2,000 - 4,999",162,FEMALE,244863
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,"2,000 - 4,999",162,TRANSGENDER,23
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,"1,000 - 1,999",108,ALL SEXES,171472
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,"1,000 - 1,999",108,MALE,86717
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,"1,000 - 1,999",108,FEMALE,84742
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,"1,000 - 1,999",108,TRANSGENDER,13
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,500 - 999,39,ALL SEXES,29695
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,500 - 999,39,MALE,15128
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,500 - 999,39,FEMALE,14565
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,500 - 999,39,TRANSGENDER,2
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,200 - 499,29,ALL SEXES,9725
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,200 - 499,29,MALE,4961
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,200 - 499,29,FEMALE,4764
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,200 - 499,29,TRANSGENDER,0
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,LESS THAN 200,17,ALL SEXES,1416
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,LESS THAN 200,17,MALE,721
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,LESS THAN 200,17,FEMALE,695
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,LESS THAN 200,17,TRANSGENDER,0
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,UN-INHABITED,4,ALL SEXES,0
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,UN-INHABITED,4,MALE,0
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,UN-INHABITED,4,FEMALE,0
PUNJAB,073,LODHRAN DISTRICT,LODHRAN DISTRICT,UN-INHABITED,4,TRANSGENDER,0
PUNJAB,073,LODHRAN DISTRICT,DUNYAPUR TEHSIL,TOTAL,191,ALL SEXES,453663
PUNJAB,073,LODHRAN DISTRICT,DUNYAPUR TEHSIL,TOTAL,191,MALE,228308
PUNJAB,073,LODHRAN DISTRICT,DUNYAPUR TEHSIL,TOTAL,191,FEMALE,225323
PUNJAB,073,LODHRAN DISTRICT,DUNYAPUR TEHSIL,TOTAL,191,TRANSGENDER,32
PUNJAB,073,LODHRAN DISTRICT,DUNYAPUR TEHSIL,"5,000 AND ABOVE",11,ALL SEXES,79023
PUNJAB,073,LODHRAN DISTRICT,DUNYAPUR TEHSIL,"5,000 AND ABOVE",11,MALE,39620
PUNJAB,073,LODHRAN DISTRICT,DUNYAPUR TEHSIL,"5,000 AND ABOVE",11,FEMALE,39398
PUNJAB,073,LODHRAN DISTRICT,DUNYAPUR TEHSIL,"5,000 AND ABOVE",11,TRANSGENDER,5
PUNJAB,073,LODHRAN DISTRICT,DUNYAPUR TEHSIL,"2,000 - 4,999",93,ALL SEXES,274540
PUNJAB,073,LODHRAN DISTRICT,DUNYAPUR TEHSIL,"2,000 - 4,999",93,MALE,138231
PUNJAB,073,LODHRAN DISTRICT,DUNYAPUR TEHSIL,"2,000 - 4,999",93,FEMALE,136290
PUNJAB,073,LODHRAN DISTRICT,DUNYAPUR TEHSIL,"2,000 - 4,999",93,TRANSGENDER,19
PUNJAB,073,LODHRAN DISTRICT,DUNYAPUR TEHSIL,"1,000 - 1,999",54,ALL SEXES,87200
PUNJAB,073,LODHRAN DISTRICT,DUNYAPUR TEHSIL,"1,000 - 1,999",54,MALE,43879
PUNJAB,073,LODHRAN DISTRICT,DUNYAPUR TEHSIL,"1,000 - 1,999",54,FEMALE,43314
PUNJAB,073,LODHRAN DISTRICT,DUNYAPUR TEHSIL,"1,000 - 1,999",54,TRANSGENDER,7
PUNJAB,073,LODHRAN DISTRICT,DUNYAPUR TEHSIL,500 - 999,12,ALL SEXES,9195
PUNJAB,073,LODHRAN DISTRICT,DUNYAPUR TEHSIL,500 - 999,12,MALE,4701
PUNJAB,073,LODHRAN DISTRICT,DUNYAPUR TEHSIL,500 - 999,12,FEMALE,4493
PUNJAB,073,LODHRAN DISTRICT,DUNYAPUR TEHSIL,500 - 999,12,TRANSGENDER,1
PUNJAB,073,LODHRAN DISTRICT,DUNYAPUR TEHSIL,200 - 499,10,ALL SEXES,3081
PUNJAB,073,LODHRAN DISTRICT,DUNYAPUR TEHSIL,200 - 499,10,MALE,1561
PUNJAB,073,LODHRAN DISTRICT,DUNYAPUR TEHSIL,200 - 499,10,FEMALE,1520
