province_name,district_code,district_name,area_name,area_type,gender,mother_tongue,count
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,ALL SEXES,TOTAL,1156954
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,ALL SEXES,URDU,25839
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,ALL SEXES,PUNJABI,1114025
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,ALL SEXES,SINDHI,395
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,ALL SEXES,PUSHTO,7961
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,ALL SEXES,BALOCHI,45
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,ALL SEXES,KASHMIRI,3713
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,ALL SEXES,SARAIKI,1466
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,ALL SEXES,HINDKO,508
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,ALL SEXES,BRAHVI,66
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,ALL SEXES,OTHER,2936
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,MALE,TOTAL,584668
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,MALE,URDU,12935
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,MALE,PUNJABI,562908
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,MALE,SINDHI,208
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,MALE,PUSHTO,4241
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,MALE,BALOCHI,20
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,MALE,KASHMIRI,1825
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,MALE,SARAIKI,768
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,MALE,HINDKO,260
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,MALE,BRAHVI,27
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,MALE,OTHER,1476
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,FEMALE,TOTAL,572188
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,FEMALE,URDU,12900
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,FEMALE,PUNJABI,551026
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,FEMALE,SINDHI,187
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,FEMALE,PUSHTO,3720
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,FEMALE,BALOCHI,25
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,FEMALE,KASHMIRI,1888
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,FEMALE,SARAIKI,698
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,FEMALE,HINDKO,248
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,FEMALE,BRAHVI,39
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,FEMALE,OTHER,1457
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,TRANSGENDER,TOTAL,98
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,TRANSGENDER,URDU,4
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,TRANSGENDER,PUNJABI,91
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,TRANSGENDER,SINDHI,0
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,TRANSGENDER,PUSHTO,0
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,TRANSGENDER,BALOCHI,0
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,TRANSGENDER,KASHMIRI,0
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,TRANSGENDER,SARAIKI,0
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,TRANSGENDER,HINDKO,0
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,TRANSGENDER,BRAHVI,0
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,TRANSGENDER,OTHER,3
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,RURAL,ALL SEXES,TOTAL,754225
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,RURAL,ALL SEXES,URDU,4650
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,RURAL,ALL SEXES,PUNJABI,736359
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,RURAL,ALL SEXES,SINDHI,332
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,RURAL,ALL SEXES,PUSHTO,5320
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,RURAL,ALL SEXES,BALOCHI,30
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,RURAL,ALL SEXES,KASHMIRI,3398
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,RURAL,ALL SEXES,SARAIKI,1016
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,RURAL,ALL SEXES,HINDKO,473
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,RURAL,ALL SEXES,BRAHVI,35
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,RURAL,ALL SEXES,OTHER,2612
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,RURAL,MALE,TOTAL,381307
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,RURAL,MALE,URDU,2373
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,RURAL,MALE,PUNJABI,372165
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,RURAL,MALE,SINDHI,176
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,RURAL,MALE,PUSHTO,2813
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,RURAL,MALE,BALOCHI,14
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,RURAL,MALE,KASHMIRI,1679
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,RURAL,MALE,SARAIKI,538
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,RURAL,MALE,HINDKO,237
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,RURAL,MALE,BRAHVI,16
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,RURAL,MALE,OTHER,1296
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,RURAL,FEMALE,TOTAL,372877
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,RURAL,FEMALE,URDU,2276
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,RURAL,FEMALE,PUNJABI,364155
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,RURAL,FEMALE,SINDHI,156
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,RURAL,FEMALE,PUSHTO,2507
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,RURAL,FEMALE,BALOCHI,16
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,RURAL,FEMALE,KASHMIRI,1719
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,RURAL,FEMALE,SARAIKI,478
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,RURAL,FEMALE,HINDKO,236
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,RURAL,FEMALE,BRAHVI,19
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,RURAL,FEMALE,OTHER,1315
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,RURAL,TRANSGENDER,TOTAL,41
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,RURAL,TRANSGENDER,URDU,1
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,RURAL,TRANSGENDER,PUNJABI,39
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,RURAL,TRANSGENDER,SINDHI,0
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,RURAL,TRANSGENDER,PUSHTO,0
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,RURAL,TRANSGENDER,BALOCHI,0
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,RURAL,TRANSGENDER,KASHMIRI,0
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,RURAL,TRANSGENDER,SARAIKI,0
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,RURAL,TRANSGENDER,HINDKO,0
