province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,pop_all,pop_male,pop_fem,pop_trans,lit_all,lit_male,lit_fem,lit_trans,primary_male,primary_fem,primary_trans,matric_male,matric_fem,matric_trans,degree_male,degree_fem,degree_trans,muslim,non_muslim,age_10_up,age_18_up,age_60_up,working_10_up,cnic_18_up,area_acre
PUNJAB,049,HAFIZABAD DISTRICT,NA,NA,NA,YES,HAFIZABAD DISTRICT,NA,754225,381307,372877,41,56.36,64.41,48.22,29.27,101242,77378,7,43555,26271,4,8382,7720,0,748240,5985,553207,418428,57529,177849,329191,551097
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD TEHSIL,NA,NA,YES,HAFIZABAD TEHSIL,NA,400049,200710,199314,25,62.82,68.76,56.93,20,56496,47842,4,25742,18862,1,4964,5726,0,394544,5505,295641,222485,30295,93549,177325,278885
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD TEHSIL,CHAK CHATHA QH,NA,YES,CHAK CHATHA QH,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD TEHSIL,CHAK CHATHA QH,BORIANWALA PC,YES,BORIANWALA PC,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD TEHSIL,CHAK CHATHA QH,BORIANWALA PC,NO,BORIAN WALA,0000256,3269,1616,1653,0,59.83,64.52,55.22,0,497,453,0,176,126,0,39,31,0,3269,0,2472,1836,235,849,1566,1657
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD TEHSIL,CHAK CHATHA QH,CHAK CHATHA PC,YES,CHAK CHATHA PC,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD TEHSIL,CHAK CHATHA QH,CHAK CHATHA PC,NO,CHAK CHATHA,0000267,10745,5445,5298,2,67.18,71.71,62.56,50,1529,1280,1,789,630,0,174,187,0,9817,928,8022,5922,601,3013,5020,1169
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD TEHSIL,CHAK CHATHA QH,CHAK CHATHA PC,NO,KHARALAN WALA,0000266,983,458,525,0,60,66.57,54.36,0,127,119,0,60,54,0,9,16,0,983,0,725,539,94,255,415,531
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD TEHSIL,CHAK CHATHA QH,CHAK CHATHA PC,NO,MANGAT UNCHE,0000264,2404,1179,1225,0,56.97,57.34,56.64,0,262,314,0,149,149,0,37,44,0,1935,469,1785,1399,216,614,1177,1613
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD TEHSIL,CHAK CHATHA QH,CHAK CHATHA PC,NO,PIR KOT JANUBI,0000265,904,432,472,0,70.33,72.4,68.41,0,129,136,0,81,69,0,15,30,0,785,119,701,550,82,254,441,806
