province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,housing_component,housing_material,total_by_material,percent_by_material,count
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,OWNED,156428,89.4,WALL,BAKED BRICKS/BLOCKS/STONES,161631,92.38,145792
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,OWNED,156428,89.4,WALL,UNBAKED BRICKS/MUD,10563,6.04,8369
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,OWNED,156428,89.4,WALL,WOOD/BAMBOO,720,0.41,572
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,OWNED,156428,89.4,WALL,OTHERS,2053,1.17,1695
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,OWNED,156428,89.4,ROOF,RCC/RBC,36381,20.79,32623
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,OWNED,156428,89.4,ROOF,CEMENT/IRON SHEETS,13408,7.66,11608
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,OWNED,156428,89.4,ROOF,GARDER/T.IRON,69556,39.75,64344
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,OWNED,156428,89.4,ROOF,WOOD/BAMBOO,52457,29.98,45223
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,OWNED,156428,89.4,ROOF,OTHERS,3165,1.81,2630
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,RENTED,7831,4.48,WALL,BAKED BRICKS/BLOCKS/STONES,161631,92.38,7402
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,RENTED,7831,4.48,WALL,UNBAKED BRICKS/MUD,10563,6.04,300
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,RENTED,7831,4.48,WALL,WOOD/BAMBOO,720,0.41,29
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,RENTED,7831,4.48,WALL,OTHERS,2053,1.17,100
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,RENTED,7831,4.48,ROOF,RCC/RBC,36381,20.79,2485
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,RENTED,7831,4.48,ROOF,CEMENT/IRON SHEETS,13408,7.66,628
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,RENTED,7831,4.48,ROOF,GARDER/T.IRON,69556,39.75,2434
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,RENTED,7831,4.48,ROOF,WOOD/BAMBOO,52457,29.98,2119
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,RENTED,7831,4.48,ROOF,OTHERS,3165,1.81,165
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,RENT FREE,10708,6.12,WALL,BAKED BRICKS/BLOCKS/STONES,161631,92.38,8437
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,RENT FREE,10708,6.12,WALL,UNBAKED BRICKS/MUD,10563,6.04,1894
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,RENT FREE,10708,6.12,WALL,WOOD/BAMBOO,720,0.41,119
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,RENT FREE,10708,6.12,WALL,OTHERS,2053,1.17,258
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,RENT FREE,10708,6.12,ROOF,RCC/RBC,36381,20.79,1273
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,RENT FREE,10708,6.12,ROOF,CEMENT/IRON SHEETS,13408,7.66,1172
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,RENT FREE,10708,6.12,ROOF,GARDER/T.IRON,69556,39.75,2778
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,RENT FREE,10708,6.12,ROOF,WOOD/BAMBOO,52457,29.98,5115
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,RENT FREE,10708,6.12,ROOF,OTHERS,3165,1.81,370
