province_name,district_code,district_name,area_name,area_type,ownership_status,number_of_rooms,total_housing_units_by_ownership,percent_of_total_units_by_ownership,total_housing_units_by_size,percent_of_total_units_by_size,count
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,URBAN,RENTED,1,6254,10.24,10452,17.11,1533
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,URBAN,RENT FREE,1,2087,3.42,10452,17.11,825
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,URBAN,OWNED,2,52744,86.35,18471,30.24,15297
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,URBAN,RENTED,2,6254,10.24,18471,30.24,2466
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,URBAN,RENT FREE,2,2087,3.42,18471,30.24,708
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,URBAN,OWNED,3,52744,86.35,15433,25.26,13718
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,URBAN,RENTED,3,6254,10.24,15433,25.26,1417
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,URBAN,RENT FREE,3,2087,3.42,15433,25.26,298
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,URBAN,OWNED,4,52744,86.35,8874,14.53,8174
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,URBAN,RENTED,4,6254,10.24,8874,14.53,556
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,URBAN,RENT FREE,4,2087,3.42,8874,14.53,144
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,URBAN,OWNED,5,52744,86.35,3627,5.94,3434
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,URBAN,RENTED,5,6254,10.24,3627,5.94,154
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,URBAN,RENT FREE,5,2087,3.42,3627,5.94,39
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,URBAN,OWNED,6,52744,86.35,2133,3.49,2036
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,URBAN,RENTED,6,6254,10.24,2133,3.49,70
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,URBAN,RENT FREE,6,2087,3.42,2133,3.49,27
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,URBAN,OWNED,7,52744,86.35,904,1.48,859
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,URBAN,RENTED,7,6254,10.24,904,1.48,27
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,URBAN,RENT FREE,7,2087,3.42,904,1.48,18
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,URBAN,OWNED,8,52744,86.35,570,0.93,548
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,URBAN,RENTED,8,6254,10.24,570,0.93,16
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,URBAN,RENT FREE,8,2087,3.42,570,0.93,6
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,URBAN,OWNED,9,52744,86.35,621,1.02,584
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,URBAN,RENTED,9,6254,10.24,621,1.02,15
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,URBAN,RENT FREE,9,2087,3.42,621,1.02,22
