province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,utility,source,total_by_source,percent_by_source,count
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,OWNED,156428,89.4,INSIDE WATER,TOTAL INSIDE,165006,94.31,148025
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,OWNED,156428,89.4,INSIDE WATER,TAP,33041,18.88,28379
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,OWNED,156428,89.4,INSIDE WATER,ELECTRIC/HAND PUMP,129753,74.16,118175
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,OWNED,156428,89.4,INSIDE WATER,PROTECTED WELL,126,0.07,113
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,OWNED,156428,89.4,INSIDE WATER,UN-PROTECTED WELL,237,0.14,192
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,OWNED,156428,89.4,INSIDE WATER,OTHERS,1849,1.06,1166
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,OWNED,156428,89.4,OUTSIDE WATER,TOTAL OUTSIDE,9961,5.69,8403
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,OWNED,156428,89.4,OUTSIDE WATER,TAP,2027,1.16,1661
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,OWNED,156428,89.4,OUTSIDE WATER,ELECTRIC/HAND PUMP,5574,3.19,4828
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,OWNED,156428,89.4,OUTSIDE WATER,PROTECTED WELL,3,NA,2
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,OWNED,156428,89.4,OUTSIDE WATER,UN-PROTECTED WELL,4,NA,3
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,OWNED,156428,89.4,OUTSIDE WATER,SPRING,21,0.01,12
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,OWNED,156428,89.4,OUTSIDE WATER,CANAL/RIVER/POND,580,0.33,496
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,OWNED,156428,89.4,OUTSIDE WATER,OTHERS,1752,1,1401
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,OWNED,156428,89.4,COOKING FUEL,WOOD,78236,44.71,1661
PUNJAB,049,HAFIZABAD DISTRICT,HAFIZABAD DISTRICT,TOTAL,OWNED,156428,89.4,COOKING FUEL,GAS,88404,50.53,4828
