province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,utility,source,total_by_source,percent_by_source,count
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,OWNED,1158614,66.41,INSIDE WATER,TOTAL INSIDE,1602392,91.84,1068580
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,OWNED,1158614,66.41,INSIDE WATER,TAP,1026071,58.81,665991
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,OWNED,1158614,66.41,INSIDE WATER,ELECTRIC/HAND PUMP,524419,30.06,371004
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,OWNED,1158614,66.41,INSIDE WATER,PROTECTED WELL,2106,0.12,1383
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,OWNED,1158614,66.41,INSIDE WATER,UN-PROTECTED WELL,2244,0.13,1341
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,OWNED,1158614,66.41,INSIDE WATER,OTHERS,47552,2.73,28861
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,OWNED,1158614,66.41,OUTSIDE WATER,TOTAL OUTSIDE,142363,8.16,90034
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,OWNED,1158614,66.41,OUTSIDE WATER,TAP,41185,2.36,25820
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,OWNED,1158614,66.41,OUTSIDE WATER,ELECTRIC/HAND PUMP,23260,1.33,13642
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,OWNED,1158614,66.41,OUTSIDE WATER,PROTECTED WELL,338,0.02,175
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,OWNED,1158614,66.41,OUTSIDE WATER,UN-PROTECTED WELL,135,0.01,82
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,OWNED,1158614,66.41,OUTSIDE WATER,SPRING,241,0.01,154
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,OWNED,1158614,66.41,OUTSIDE WATER,CANAL/RIVER/POND,667,0.04,290
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,OWNED,1158614,66.41,OUTSIDE WATER,OTHERS,76537,4.39,49871
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,OWNED,1158614,66.41,COOKING FUEL,WOOD,190927,10.94,25820
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,OWNED,1158614,66.41,COOKING FUEL,GAS,1467161,84.09,13642
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,OWNED,1158614,66.41,COOKING FUEL,KEROSENE OIL,2353,0.13,175
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,OWNED,1158614,66.41,COOKING FUEL,OTHERS,84314,4.83,82
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,OWNED,1158614,66.41,LIGHTING SOURCE,ELECTRICITY,190927,10.94,130416
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,OWNED,1158614,66.41,LIGHTING SOURCE,KEROSENE OIL,1467161,84.09,978707
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,OWNED,1158614,66.41,LIGHTING SOURCE,GAS LAMP,2353,0.13,1328
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,OWNED,1158614,66.41,LIGHTING SOURCE,OTHERS,84314,4.83,48163
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,RENTED,491303,28.16,INSIDE WATER,TOTAL INSIDE,1602392,91.84,449187
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,RENTED,491303,28.16,INSIDE WATER,TAP,1026071,58.81,304292
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,RENTED,491303,28.16,INSIDE WATER,ELECTRIC/HAND PUMP,524419,30.06,130867
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,RENTED,491303,28.16,INSIDE WATER,PROTECTED WELL,2106,0.12,506
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,RENTED,491303,28.16,INSIDE WATER,UN-PROTECTED WELL,2244,0.13,675
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,RENTED,491303,28.16,INSIDE WATER,OTHERS,47552,2.73,12847
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,RENTED,491303,28.16,OUTSIDE WATER,TOTAL OUTSIDE,142363,8.16,42116
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,RENTED,491303,28.16,OUTSIDE WATER,TAP,41185,2.36,11949
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,RENTED,491303,28.16,OUTSIDE WATER,ELECTRIC/HAND PUMP,23260,1.33,7184
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,RENTED,491303,28.16,OUTSIDE WATER,PROTECTED WELL,338,0.02,136
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,RENTED,491303,28.16,OUTSIDE WATER,UN-PROTECTED WELL,135,0.01,46
