province_name,district_code,district_name,area_name,locality_name,locality_bucket,pop_98,avg_annual_growth_98_17,avg_hh_size,gender,total_population
PUNJAB,053,LAHORE DISTRICT,LAHORE CITY TEHSIL,LAHORE METROPOLITAN CORPORATION,"500,000 AND ABOVE",2075867,3.01,6.25,ALL SEXES,3653616
PUNJAB,053,LAHORE DISTRICT,LAHORE CITY TEHSIL,LAHORE METROPOLITAN CORPORATION,"500,000 AND ABOVE",2075867,3.01,6.25,MALE,1905921
PUNJAB,053,LAHORE DISTRICT,LAHORE CITY TEHSIL,LAHORE METROPOLITAN CORPORATION,"500,000 AND ABOVE",2075867,3.01,6.25,FEMALE,1746900
PUNJAB,053,LAHORE DISTRICT,LAHORE CITY TEHSIL,LAHORE METROPOLITAN CORPORATION,"500,000 AND ABOVE",2075867,3.01,6.25,TRANSGENDER,795
PUNJAB,053,LAHORE DISTRICT,MODEL TOWN TEHSIL,LAHORE METROPOLITAN CORPORATION,"500,000 AND ABOVE",1136192,4.66,6.11,ALL SEXES,2703569
PUNJAB,053,LAHORE DISTRICT,MODEL TOWN TEHSIL,LAHORE METROPOLITAN CORPORATION,"500,000 AND ABOVE",1136192,4.66,6.11,MALE,1421291
PUNJAB,053,LAHORE DISTRICT,MODEL TOWN TEHSIL,LAHORE METROPOLITAN CORPORATION,"500,000 AND ABOVE",1136192,4.66,6.11,FEMALE,1281762
PUNJAB,053,LAHORE DISTRICT,MODEL TOWN TEHSIL,LAHORE METROPOLITAN CORPORATION,"500,000 AND ABOVE",1136192,4.66,6.11,TRANSGENDER,516
PUNJAB,053,LAHORE DISTRICT,SHALIMAR TEHSIL,LAHORE METROPOLITAN CORPORATION,"500,000 AND ABOVE",1233718,3.28,6.35,ALL SEXES,2281557
PUNJAB,053,LAHORE DISTRICT,SHALIMAR TEHSIL,LAHORE METROPOLITAN CORPORATION,"500,000 AND ABOVE",1233718,3.28,6.35,MALE,1181239
PUNJAB,053,LAHORE DISTRICT,SHALIMAR TEHSIL,LAHORE METROPOLITAN CORPORATION,"500,000 AND ABOVE",1233718,3.28,6.35,FEMALE,1099956
PUNJAB,053,LAHORE DISTRICT,SHALIMAR TEHSIL,LAHORE METROPOLITAN CORPORATION,"500,000 AND ABOVE",1233718,3.28,6.35,TRANSGENDER,362
PUNJAB,053,LAHORE DISTRICT,RAIWIND TEHSIL,LAHORE METROPOLITAN CORPORATION,"500,000 AND ABOVE",27314,19.78,6.34,ALL SEXES,848541
PUNJAB,053,LAHORE DISTRICT,RAIWIND TEHSIL,LAHORE METROPOLITAN CORPORATION,"500,000 AND ABOVE",27314,19.78,6.34,MALE,448403
PUNJAB,053,LAHORE DISTRICT,RAIWIND TEHSIL,LAHORE METROPOLITAN CORPORATION,"500,000 AND ABOVE",27314,19.78,6.34,FEMALE,400031
PUNJAB,053,LAHORE DISTRICT,RAIWIND TEHSIL,LAHORE METROPOLITAN CORPORATION,"500,000 AND ABOVE",27314,19.78,6.34,TRANSGENDER,107
PUNJAB,053,LAHORE DISTRICT,LAHORE CANTT TEHSIL,WALTON CANTONMENT,"500,000 AND ABOVE",360813,3.6,5.93,ALL SEXES,707541
PUNJAB,053,LAHORE DISTRICT,LAHORE CANTT TEHSIL,WALTON CANTONMENT,"500,000 AND ABOVE",360813,3.6,5.93,MALE,367441
PUNJAB,053,LAHORE DISTRICT,LAHORE CANTT TEHSIL,WALTON CANTONMENT,"500,000 AND ABOVE",360813,3.6,5.93,FEMALE,339964
PUNJAB,053,LAHORE DISTRICT,LAHORE CANTT TEHSIL,WALTON CANTONMENT,"500,000 AND ABOVE",360813,3.6,5.93,TRANSGENDER,136
PUNJAB,053,LAHORE DISTRICT,LAHORE CANTT TEHSIL,LAHORE METROPOLITAN CORPORATION,"500,000 AND ABOVE",170246,6.37,6.58,ALL SEXES,551544
PUNJAB,053,LAHORE DISTRICT,LAHORE CANTT TEHSIL,LAHORE METROPOLITAN CORPORATION,"500,000 AND ABOVE",170246,6.37,6.58,MALE,289998
PUNJAB,053,LAHORE DISTRICT,LAHORE CANTT TEHSIL,LAHORE METROPOLITAN CORPORATION,"500,000 AND ABOVE",170246,6.37,6.58,FEMALE,261495
PUNJAB,053,LAHORE DISTRICT,LAHORE CANTT TEHSIL,LAHORE METROPOLITAN CORPORATION,"500,000 AND ABOVE",170246,6.37,6.58,TRANSGENDER,51
PUNJAB,053,LAHORE DISTRICT,LAHORE CANTT TEHSIL,LAHORE CANTONMENT,"200,000 - 499,999",204938,3.21,6.06,ALL SEXES,373617
PUNJAB,053,LAHORE DISTRICT,LAHORE CANTT TEHSIL,LAHORE CANTONMENT,"200,000 - 499,999",204938,3.21,6.06,MALE,199694
PUNJAB,053,LAHORE DISTRICT,LAHORE CANTT TEHSIL,LAHORE CANTONMENT,"200,000 - 499,999",204938,3.21,6.06,FEMALE,173874
PUNJAB,053,LAHORE DISTRICT,LAHORE CANTT TEHSIL,LAHORE CANTONMENT,"200,000 - 499,999",204938,3.21,6.06,TRANSGENDER,49
