province_name,district_code,district_name,area_name,area_type,gender,group_all_ages,group_under_01,group_under_05,group_under_10,group_under_16,group_05_24,group_15_24,group_15_29,group_15_49,group_15_64,group_18_60,group_18_and_up,group_60_and_up,group_65_and_up
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,ALL SEXES,11119985,248704,1304204,2609959,3989696,4743501,2275797,3288836,5968546,6946952,6088411,6677924,647963,401125
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,MALE,5813987,127860,668571,1339848,2056035,2469297,1193972,1711695,3121143,3652445,3197837,3519177,353606,217646
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,FEMALE,5303982,120844,635633,1270111,1933628,2273756,1081377,1576406,2845779,3292618,2888810,3156829,294159,183352
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,TRANSGENDER,2016,0,0,0,33,448,448,735,1624,1889,1764,1918,198,127
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,RURAL,ALL SEXES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,RURAL,MALE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,RURAL,FEMALE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,RURAL,TRANSGENDER,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,URBAN,ALL SEXES,11119985,248704,1304204,2609959,3989696,4743501,2275797,3288836,5968546,6946952,6088411,6677924,647963,401125
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,URBAN,MALE,5813987,127860,668571,1339848,2056035,2469297,1193972,1711695,3121143,3652445,3197837,3519177,353606,217646
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,URBAN,FEMALE,5303982,120844,635633,1270111,1933628,2273756,1081377,1576406,2845779,3292618,2888810,3156829,294159,183352
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,URBAN,TRANSGENDER,2016,0,0,0,33,448,448,735,1624,1889,1764,1918,198,127
PUNJAB,053,LAHORE DISTRICT,LAHORE CANTT TEHSIL,TOTAL,ALL SEXES,1632702,35872,187165,376339,577430,685446,327012,477965,876024,1023059,895871,989537,102248,64044
PUNJAB,053,LAHORE DISTRICT,LAHORE CANTT TEHSIL,TOTAL,MALE,857133,18555,96181,193565,297428,355899,170770,249500,462102,541150,474704,525551,55500,34673
PUNJAB,053,LAHORE DISTRICT,LAHORE CANTT TEHSIL,TOTAL,FEMALE,775333,17317,90984,182774,279999,329495,156190,228377,413733,481688,420960,463757,46724,29356
PUNJAB,053,LAHORE DISTRICT,LAHORE CANTT TEHSIL,TOTAL,TRANSGENDER,236,0,0,0,3,52,52,88,189,221,207,229,24,15
