province_name,district_code,district_name,area_name,area_type,gender,count
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,ALL SEXES,1158614
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,MALE,1037024
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,FEMALE,121551
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,TRANSGENDER,39
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,RURAL,ALL SEXES,0
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,RURAL,MALE,0
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,RURAL,FEMALE,0
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,RURAL,TRANSGENDER,0
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,URBAN,ALL SEXES,1158614
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,URBAN,MALE,1037024
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,URBAN,FEMALE,121551
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,URBAN,TRANSGENDER,39
PUNJAB,053,LAHORE DISTRICT,LAHORE CANTT TEHSIL,TOTAL,ALL SEXES,167978
PUNJAB,053,LAHORE DISTRICT,LAHORE CANTT TEHSIL,TOTAL,MALE,149535
PUNJAB,053,LAHORE DISTRICT,LAHORE CANTT TEHSIL,TOTAL,FEMALE,18439
PUNJAB,053,LAHORE DISTRICT,LAHORE CANTT TEHSIL,TOTAL,TRANSGENDER,4
PUNJAB,053,LAHORE DISTRICT,LAHORE CANTT TEHSIL,RURAL,ALL SEXES,0
PUNJAB,053,LAHORE DISTRICT,LAHORE CANTT TEHSIL,RURAL,MALE,0
PUNJAB,053,LAHORE DISTRICT,LAHORE CANTT TEHSIL,RURAL,FEMALE,0
PUNJAB,053,LAHORE DISTRICT,LAHORE CANTT TEHSIL,RURAL,TRANSGENDER,0
PUNJAB,053,LAHORE DISTRICT,LAHORE CANTT TEHSIL,URBAN,ALL SEXES,167978
PUNJAB,053,LAHORE DISTRICT,LAHORE CANTT TEHSIL,URBAN,MALE,149535
PUNJAB,053,LAHORE DISTRICT,LAHORE CANTT TEHSIL,URBAN,FEMALE,18439
PUNJAB,053,LAHORE DISTRICT,LAHORE CANTT TEHSIL,URBAN,TRANSGENDER,4
PUNJAB,053,LAHORE DISTRICT,LAHORE CITY TEHSIL,TOTAL,ALL SEXES,369501
PUNJAB,053,LAHORE DISTRICT,LAHORE CITY TEHSIL,TOTAL,MALE,327434
PUNJAB,053,LAHORE DISTRICT,LAHORE CITY TEHSIL,TOTAL,FEMALE,42047
PUNJAB,053,LAHORE DISTRICT,LAHORE CITY TEHSIL,TOTAL,TRANSGENDER,20
PUNJAB,053,LAHORE DISTRICT,LAHORE CITY TEHSIL,RURAL,ALL SEXES,0
PUNJAB,053,LAHORE DISTRICT,LAHORE CITY TEHSIL,RURAL,MALE,0
PUNJAB,053,LAHORE DISTRICT,LAHORE CITY TEHSIL,RURAL,FEMALE,0
PUNJAB,053,LAHORE DISTRICT,LAHORE CITY TEHSIL,RURAL,TRANSGENDER,0
PUNJAB,053,LAHORE DISTRICT,LAHORE CITY TEHSIL,URBAN,ALL SEXES,369501
PUNJAB,053,LAHORE DISTRICT,LAHORE CITY TEHSIL,URBAN,MALE,327434
PUNJAB,053,LAHORE DISTRICT,LAHORE CITY TEHSIL,URBAN,FEMALE,42047
PUNJAB,053,LAHORE DISTRICT,LAHORE CITY TEHSIL,URBAN,TRANSGENDER,20
PUNJAB,053,LAHORE DISTRICT,MODEL TOWN TEHSIL,TOTAL,ALL SEXES,271720
PUNJAB,053,LAHORE DISTRICT,MODEL TOWN TEHSIL,TOTAL,MALE,242372
PUNJAB,053,LAHORE DISTRICT,MODEL TOWN TEHSIL,TOTAL,FEMALE,29342
PUNJAB,053,LAHORE DISTRICT,MODEL TOWN TEHSIL,TOTAL,TRANSGENDER,6
PUNJAB,053,LAHORE DISTRICT,MODEL TOWN TEHSIL,RURAL,ALL SEXES,0
PUNJAB,053,LAHORE DISTRICT,MODEL TOWN TEHSIL,RURAL,MALE,0
PUNJAB,053,LAHORE DISTRICT,MODEL TOWN TEHSIL,RURAL,FEMALE,0
PUNJAB,053,LAHORE DISTRICT,MODEL TOWN TEHSIL,RURAL,TRANSGENDER,0
PUNJAB,053,LAHORE DISTRICT,MODEL TOWN TEHSIL,URBAN,ALL SEXES,271720
PUNJAB,053,LAHORE DISTRICT,MODEL TOWN TEHSIL,URBAN,MALE,242372
PUNJAB,053,LAHORE DISTRICT,MODEL TOWN TEHSIL,URBAN,FEMALE,29342
PUNJAB,053,LAHORE DISTRICT,MODEL TOWN TEHSIL,URBAN,TRANSGENDER,6
PUNJAB,053,LAHORE DISTRICT,RAIWIND TEHSIL,TOTAL,ALL SEXES,92830
PUNJAB,053,LAHORE DISTRICT,RAIWIND TEHSIL,TOTAL,MALE,86439
PUNJAB,053,LAHORE DISTRICT,RAIWIND TEHSIL,TOTAL,FEMALE,6390
PUNJAB,053,LAHORE DISTRICT,RAIWIND TEHSIL,TOTAL,TRANSGENDER,1
PUNJAB,053,LAHORE DISTRICT,RAIWIND TEHSIL,RURAL,ALL SEXES,0
PUNJAB,053,LAHORE DISTRICT,RAIWIND TEHSIL,RURAL,MALE,0
PUNJAB,053,LAHORE DISTRICT,RAIWIND TEHSIL,RURAL,FEMALE,0
PUNJAB,053,LAHORE DISTRICT,RAIWIND TEHSIL,RURAL,TRANSGENDER,0
PUNJAB,053,LAHORE DISTRICT,RAIWIND TEHSIL,URBAN,ALL SEXES,92830
PUNJAB,053,LAHORE DISTRICT,RAIWIND TEHSIL,URBAN,MALE,86439
PUNJAB,053,LAHORE DISTRICT,RAIWIND TEHSIL,URBAN,FEMALE,6390
PUNJAB,053,LAHORE DISTRICT,RAIWIND TEHSIL,URBAN,TRANSGENDER,1
PUNJAB,053,LAHORE DISTRICT,SHALIMAR TEHSIL,TOTAL,ALL SEXES,256585
PUNJAB,053,LAHORE DISTRICT,SHALIMAR TEHSIL,TOTAL,MALE,231244
PUNJAB,053,LAHORE DISTRICT,SHALIMAR TEHSIL,TOTAL,FEMALE,25333
PUNJAB,053,LAHORE DISTRICT,SHALIMAR TEHSIL,TOTAL,TRANSGENDER,8
PUNJAB,053,LAHORE DISTRICT,SHALIMAR TEHSIL,RURAL,ALL SEXES,0
PUNJAB,053,LAHORE DISTRICT,SHALIMAR TEHSIL,RURAL,MALE,0
PUNJAB,053,LAHORE DISTRICT,SHALIMAR TEHSIL,RURAL,FEMALE,0
PUNJAB,053,LAHORE DISTRICT,SHALIMAR TEHSIL,RURAL,TRANSGENDER,0
PUNJAB,053,LAHORE DISTRICT,SHALIMAR TEHSIL,URBAN,ALL SEXES,256585
PUNJAB,053,LAHORE DISTRICT,SHALIMAR TEHSIL,URBAN,MALE,231244
PUNJAB,053,LAHORE DISTRICT,SHALIMAR TEHSIL,URBAN,FEMALE,25333
PUNJAB,053,LAHORE DISTRICT,SHALIMAR TEHSIL,URBAN,TRANSGENDER,8
