province_name,district_code,district_name,area_name,area_type,household_sizes,number_of_rooms,total_housing_units_by_hh_size,percent_of_total_units_by_hh_size,rooms_per_housing_unit,total_housing_units_by_room_size,percent_of_total_units_by_room_size,persons_per_housing_unit,count
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,1 PERSON,1,46466,2.66,2.05,436256,25,4.88,25930
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,2 PERSONS,1,97798,5.61,2.16,436256,25,4.88,42147
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,3 PERSONS,1,147221,8.44,2.25,436256,25,4.88,54770
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,4 PERSONS,1,228550,13.1,2.36,436256,25,4.88,71797
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,5 PERSONS,1,301145,17.26,2.47,436256,25,4.88,81534
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,6 PERSONS,1,286480,16.42,2.56,436256,25,4.88,69805
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,7 PERSONS,1,199349,11.43,2.69,436256,25,4.88,42065
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,8 PERSONS,1,128678,7.38,2.86,436256,25,4.88,22096
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,9 PERSONS,1,85091,4.88,3.08,436256,25,4.88,11129
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,10 PERSONS AND ABOVE,1,223977,12.84,3.87,436256,25,4.88,14983
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,1 PERSON,2,46466,2.66,2.05,558909,32.03,5.85,8787
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,2 PERSONS,2,97798,5.61,2.16,558909,32.03,5.85,28623
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,3 PERSONS,2,147221,8.44,2.25,558909,32.03,5.85,47556
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,4 PERSONS,2,228550,13.1,2.36,558909,32.03,5.85,79073
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,5 PERSONS,2,301145,17.26,2.47,558909,32.03,5.85,106976
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,6 PERSONS,2,286480,16.42,2.56,558909,32.03,5.85,102363
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,7 PERSONS,2,199349,11.43,2.69,558909,32.03,5.85,70399
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,8 PERSONS,2,128678,7.38,2.86,558909,32.03,5.85,43848
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,9 PERSONS,2,85091,4.88,3.08,558909,32.03,5.85,26612
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,10 PERSONS AND ABOVE,2,223977,12.84,3.87,558909,32.03,5.85,44672
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,1 PERSON,3,46466,2.66,2.05,332799,19.07,6.58,4724
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,2 PERSONS,3,97798,5.61,2.16,332799,19.07,6.58,12742
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,3 PERSONS,3,147221,8.44,2.25,332799,19.07,6.58,22664
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,4 PERSONS,3,228550,13.1,2.36,332799,19.07,6.58,39140
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,5 PERSONS,3,301145,17.26,2.47,332799,19.07,6.58,56658
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,6 PERSONS,3,286480,16.42,2.56,332799,19.07,6.58,55932
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,7 PERSONS,3,199349,11.43,2.69,332799,19.07,6.58,41442
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,8 PERSONS,3,128678,7.38,2.86,332799,19.07,6.58,28534
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,9 PERSONS,3,85091,4.88,3.08,332799,19.07,6.58,20393
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,10 PERSONS AND ABOVE,3,223977,12.84,3.87,332799,19.07,6.58,50570
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,1 PERSON,4,46466,2.66,2.05,198356,11.37,7.35,2923
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,2 PERSONS,4,97798,5.61,2.16,198356,11.37,7.35,6752
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,3 PERSONS,4,147221,8.44,2.25,198356,11.37,7.35,10949
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,4 PERSONS,4,228550,13.1,2.36,198356,11.37,7.35,20156
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,5 PERSONS,4,301145,17.26,2.47,198356,11.37,7.35,28745
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,6 PERSONS,4,286480,16.42,2.56,198356,11.37,7.35,30111
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,7 PERSONS,4,199349,11.43,2.69,198356,11.37,7.35,22955
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,8 PERSONS,4,128678,7.38,2.86,198356,11.37,7.35,17026
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,9 PERSONS,4,85091,4.88,3.08,198356,11.37,7.35,13180
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,10 PERSONS AND ABOVE,4,223977,12.84,3.87,198356,11.37,7.35,45559
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,1 PERSON,5,46466,2.66,2.05,93795,5.38,7.79,1650
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,2 PERSONS,5,97798,5.61,2.16,93795,5.38,7.79,3355
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,3 PERSONS,5,147221,8.44,2.25,93795,5.38,7.79,5087
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,4 PERSONS,5,228550,13.1,2.36,93795,5.38,7.79,8670
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,5 PERSONS,5,301145,17.26,2.47,93795,5.38,7.79,13209
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,6 PERSONS,5,286480,16.42,2.56,93795,5.38,7.79,12955
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,7 PERSONS,5,199349,11.43,2.69,93795,5.38,7.79,10179
