province_name,district_code,district_name,area_name,area_type,gender,mother_tongue,count
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,ALL SEXES,TOTAL,11119985
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,ALL SEXES,URDU,1403850
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,ALL SEXES,PUNJABI,9000542
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,ALL SEXES,SINDHI,9393
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,ALL SEXES,PUSHTO,301636
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,ALL SEXES,BALOCHI,5236
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,ALL SEXES,KASHMIRI,23286
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,ALL SEXES,SARAIKI,113603
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,ALL SEXES,HINDKO,64802
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,ALL SEXES,BRAHVI,2696
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,ALL SEXES,OTHER,194941
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,MALE,TOTAL,5813987
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,MALE,URDU,715721
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,MALE,PUNJABI,4699708
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,MALE,SINDHI,6238
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,MALE,PUSHTO,168316
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,MALE,BALOCHI,3183
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,MALE,KASHMIRI,13813
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,MALE,SARAIKI,66152
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,MALE,HINDKO,36154
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,MALE,BRAHVI,1555
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,MALE,OTHER,103147
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,FEMALE,TOTAL,5303982
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,FEMALE,URDU,687946
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,FEMALE,PUNJABI,4299101
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,FEMALE,SINDHI,3150
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,FEMALE,PUSHTO,133303
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,FEMALE,BALOCHI,2053
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,FEMALE,KASHMIRI,9469
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,FEMALE,SARAIKI,47402
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,FEMALE,HINDKO,28637
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,FEMALE,BRAHVI,1141
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,FEMALE,OTHER,91780
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,TRANSGENDER,TOTAL,2016
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,TRANSGENDER,URDU,183
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,TRANSGENDER,PUNJABI,1733
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,TRANSGENDER,SINDHI,5
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,TRANSGENDER,PUSHTO,17
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,TRANSGENDER,BALOCHI,0
