province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,housing_component,housing_material,total_by_material,percent_by_material,count
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,OWNED,1158614,66.41,WALL,BAKED BRICKS/BLOCKS/STONES,96.87,NA,1128325
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,OWNED,1158614,66.41,WALL,UNBAKED BRICKS/MUD,21233,1.22,12786
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,OWNED,1158614,66.41,WALL,WOOD/BAMBOO,8833,0.51,2923
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,OWNED,1158614,66.41,WALL,OTHERS,24503,1.4,14580
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,OWNED,1158614,66.41,ROOF,RCC/RBC,77.04,NA,896758
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,OWNED,1158614,66.41,ROOF,CEMENT/IRON SHEETS,7.75,NA,86698
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,OWNED,1158614,66.41,ROOF,GARDER/T.IRON,10.16,NA,122685
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,OWNED,1158614,66.41,ROOF,WOOD/BAMBOO,59123,3.39,34737
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,OWNED,1158614,66.41,ROOF,OTHERS,29070,1.67,17736
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,RENTED,491303,28.16,WALL,BAKED BRICKS/BLOCKS/STONES,96.87,NA,475916
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,RENTED,491303,28.16,WALL,UNBAKED BRICKS/MUD,21233,1.22,6091
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,RENTED,491303,28.16,WALL,WOOD/BAMBOO,8833,0.51,2315
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,RENTED,491303,28.16,WALL,OTHERS,24503,1.4,6981
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,RENTED,491303,28.16,ROOF,RCC/RBC,77.04,NA,382195
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,RENTED,491303,28.16,ROOF,CEMENT/IRON SHEETS,7.75,NA,42014
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,RENTED,491303,28.16,ROOF,GARDER/T.IRON,10.16,NA,44521
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,RENTED,491303,28.16,ROOF,WOOD/BAMBOO,59123,3.39,14334
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,RENTED,491303,28.16,ROOF,OTHERS,29070,1.67,8239
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,RENT FREE,NA,5.44,WALL,BAKED BRICKS/BLOCKS/STONES,96.87,NA,0
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,RENT FREE,NA,5.44,WALL,UNBAKED BRICKS/MUD,21233,1.22,2356
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,RENT FREE,NA,5.44,WALL,WOOD/BAMBOO,8833,0.51,3595
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,RENT FREE,NA,5.44,WALL,OTHERS,24503,1.4,2942
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,RENT FREE,NA,5.44,ROOF,RCC/RBC,77.04,NA,0
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,RENT FREE,NA,5.44,ROOF,CEMENT/IRON SHEETS,7.75,NA,0
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,RENT FREE,NA,5.44,ROOF,GARDER/T.IRON,10.16,NA,0
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,RENT FREE,NA,5.44,ROOF,WOOD/BAMBOO,59123,3.39,10052
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,RENT FREE,NA,5.44,ROOF,OTHERS,29070,1.67,3095
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,RURAL,OWNED,NA,NA,WALL,BAKED BRICKS/BLOCKS/STONES,NA,NA,0
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,RURAL,OWNED,NA,NA,WALL,UNBAKED BRICKS/MUD,NA,NA,0
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,RURAL,OWNED,NA,NA,WALL,WOOD/BAMBOO,NA,NA,0
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,RURAL,OWNED,NA,NA,WALL,OTHERS,NA,NA,0
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,RURAL,OWNED,NA,NA,ROOF,RCC/RBC,NA,NA,0
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,RURAL,OWNED,NA,NA,ROOF,CEMENT/IRON SHEETS,NA,NA,0
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,RURAL,OWNED,NA,NA,ROOF,GARDER/T.IRON,NA,NA,0
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,RURAL,OWNED,NA,NA,ROOF,WOOD/BAMBOO,NA,NA,0
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,RURAL,OWNED,NA,NA,ROOF,OTHERS,NA,NA,0
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,RURAL,RENTED,NA,NA,WALL,BAKED BRICKS/BLOCKS/STONES,NA,NA,0
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,RURAL,RENTED,NA,NA,WALL,UNBAKED BRICKS/MUD,NA,NA,0
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,RURAL,RENTED,NA,NA,WALL,WOOD/BAMBOO,NA,NA,0
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,RURAL,RENTED,NA,NA,WALL,OTHERS,NA,NA,0
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,RURAL,RENTED,NA,NA,ROOF,RCC/RBC,NA,NA,0
