province_name,district_code,district_name,area_name,area_type,ownership_status,number_of_rooms,total_housing_units_by_ownership,percent_of_total_units_by_ownership,total_housing_units_by_size,percent_of_total_units_by_size,count
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,OWNED,1,1158614,66.41,436256,25,219510
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,RENTED,1,491303,28.16,436256,25,173915
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,RENT FREE,1,94838,5.44,436256,25,42831
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,OWNED,2,1158614,66.41,558909,32.03,347148
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,RENTED,2,491303,28.16,558909,32.03,184118
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,RENT FREE,2,94838,5.44,558909,32.03,27643
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,OWNED,3,1158614,66.41,332799,19.07,239256
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,RENTED,3,491303,28.16,332799,19.07,82096
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,RENT FREE,3,94838,5.44,332799,19.07,11447
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,OWNED,4,1158614,66.41,198356,11.37,162515
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,RENTED,4,491303,28.16,198356,11.37,30144
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,RENT FREE,4,94838,5.44,198356,11.37,5697
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,OWNED,5,1158614,66.41,93795,5.38,80373
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,RENTED,5,491303,28.16,93795,5.38,10527
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,RENT FREE,5,94838,5.44,93795,5.38,2895
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,OWNED,6,1158614,66.41,60653,3.48,54115
