province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,facility,source,total_by_facility,percent_by_facility,count
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,UNDER CONSTRUCTION,25280,2.18,KITCHEN,SEPARATE,780749,67.39,18250
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,UNDER CONSTRUCTION,25280,2.18,KITCHEN,SHARED,248384,21.44,4390
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,UNDER CONSTRUCTION,25280,2.18,KITCHEN,NONE,129481,11.18,2640
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,UNDER CONSTRUCTION,25280,2.18,BATH,SEPARATE,885048,76.39,20000
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,UNDER CONSTRUCTION,25280,2.18,BATH,SHARED,253183,21.85,4449
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,UNDER CONSTRUCTION,25280,2.18,BATH,NONE,20383,1.76,831
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,UNDER CONSTRUCTION,25280,2.18,LATRINE,SEWER,988062,85.28,20978
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,UNDER CONSTRUCTION,25280,2.18,LATRINE,SEPTIC TANK,71654,6.18,1696
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,UNDER CONSTRUCTION,25280,2.18,LATRINE,OPEN DRAIN,63277,5.46,1600
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,UNDER CONSTRUCTION,25280,2.18,LATRINE,PIT WITH SLAB,25443,2.2,692
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,UNDER CONSTRUCTION,25280,2.18,LATRINE,OTHER,4755,0.41,126
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,UNDER CONSTRUCTION,25280,2.18,LATRINE,NONE,5423,0.47,188
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,LESS THAN 5 YEARS,146341,12.63,KITCHEN,SEPARATE,780749,67.39,92401
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,LESS THAN 5 YEARS,146341,12.63,KITCHEN,SHARED,248384,21.44,32075
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,LESS THAN 5 YEARS,146341,12.63,KITCHEN,NONE,129481,11.18,21865
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,LESS THAN 5 YEARS,146341,12.63,BATH,SEPARATE,885048,76.39,109034
