province_name,district_code,district_name,area_name,area_type,gender,count
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,BOTH SEXES,4743
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,MALE,2615
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,FEMALE,2128
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,BOTH SEXES,4457
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,MALE,2353
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,FEMALE,2104
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,URBAN,BOTH SEXES,286
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,URBAN,MALE,262
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,URBAN,FEMALE,24
BALOCHISTAN,134,ZHOB DISTRICT,ASHWAT SUB-TEHSIL,TOTAL,BOTH SEXES,433
BALOCHISTAN,134,ZHOB DISTRICT,ASHWAT SUB-TEHSIL,TOTAL,MALE,149
BALOCHISTAN,134,ZHOB DISTRICT,ASHWAT SUB-TEHSIL,TOTAL,FEMALE,284
BALOCHISTAN,134,ZHOB DISTRICT,ASHWAT SUB-TEHSIL,RURAL,BOTH SEXES,433
BALOCHISTAN,134,ZHOB DISTRICT,ASHWAT SUB-TEHSIL,RURAL,MALE,149
BALOCHISTAN,134,ZHOB DISTRICT,ASHWAT SUB-TEHSIL,RURAL,FEMALE,284
BALOCHISTAN,134,ZHOB DISTRICT,ASHWAT SUB-TEHSIL,URBAN,BOTH SEXES,0
BALOCHISTAN,134,ZHOB DISTRICT,ASHWAT SUB-TEHSIL,URBAN,MALE,0
BALOCHISTAN,134,ZHOB DISTRICT,ASHWAT SUB-TEHSIL,URBAN,FEMALE,0
BALOCHISTAN,134,ZHOB DISTRICT,KASHATOO SUB-TEHSIL,TOTAL,BOTH SEXES,4
BALOCHISTAN,134,ZHOB DISTRICT,KASHATOO SUB-TEHSIL,TOTAL,MALE,2
BALOCHISTAN,134,ZHOB DISTRICT,KASHATOO SUB-TEHSIL,TOTAL,FEMALE,2
BALOCHISTAN,134,ZHOB DISTRICT,KASHATOO SUB-TEHSIL,RURAL,BOTH SEXES,4
BALOCHISTAN,134,ZHOB DISTRICT,KASHATOO SUB-TEHSIL,RURAL,MALE,2
BALOCHISTAN,134,ZHOB DISTRICT,KASHATOO SUB-TEHSIL,RURAL,FEMALE,2
BALOCHISTAN,134,ZHOB DISTRICT,KASHATOO SUB-TEHSIL,URBAN,BOTH SEXES,0
BALOCHISTAN,134,ZHOB DISTRICT,KASHATOO SUB-TEHSIL,URBAN,MALE,0
BALOCHISTAN,134,ZHOB DISTRICT,KASHATOO SUB-TEHSIL,URBAN,FEMALE,0
BALOCHISTAN,134,ZHOB DISTRICT,QAMAR DIN KAREZ TEHSIL,TOTAL,BOTH SEXES,35
BALOCHISTAN,134,ZHOB DISTRICT,QAMAR DIN KAREZ TEHSIL,TOTAL,MALE,34
BALOCHISTAN,134,ZHOB DISTRICT,QAMAR DIN KAREZ TEHSIL,TOTAL,FEMALE,1
BALOCHISTAN,134,ZHOB DISTRICT,QAMAR DIN KAREZ TEHSIL,RURAL,BOTH SEXES,35
BALOCHISTAN,134,ZHOB DISTRICT,QAMAR DIN KAREZ TEHSIL,RURAL,MALE,34
BALOCHISTAN,134,ZHOB DISTRICT,QAMAR DIN KAREZ TEHSIL,RURAL,FEMALE,1
BALOCHISTAN,134,ZHOB DISTRICT,QAMAR DIN KAREZ TEHSIL,URBAN,BOTH SEXES,0
BALOCHISTAN,134,ZHOB DISTRICT,QAMAR DIN KAREZ TEHSIL,URBAN,MALE,0
BALOCHISTAN,134,ZHOB DISTRICT,QAMAR DIN KAREZ TEHSIL,URBAN,FEMALE,0
BALOCHISTAN,134,ZHOB DISTRICT,SAMBAZA SUB-TEHSIL,TOTAL,BOTH SEXES,146
BALOCHISTAN,134,ZHOB DISTRICT,SAMBAZA SUB-TEHSIL,TOTAL,MALE,28
BALOCHISTAN,134,ZHOB DISTRICT,SAMBAZA SUB-TEHSIL,TOTAL,FEMALE,118
BALOCHISTAN,134,ZHOB DISTRICT,SAMBAZA SUB-TEHSIL,RURAL,BOTH SEXES,146
BALOCHISTAN,134,ZHOB DISTRICT,SAMBAZA SUB-TEHSIL,RURAL,MALE,28
BALOCHISTAN,134,ZHOB DISTRICT,SAMBAZA SUB-TEHSIL,RURAL,FEMALE,118
BALOCHISTAN,134,ZHOB DISTRICT,SAMBAZA SUB-TEHSIL,URBAN,BOTH SEXES,0
BALOCHISTAN,134,ZHOB DISTRICT,SAMBAZA SUB-TEHSIL,URBAN,MALE,0
BALOCHISTAN,134,ZHOB DISTRICT,SAMBAZA SUB-TEHSIL,URBAN,FEMALE,0
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB TEHSIL,TOTAL,BOTH SEXES,4125
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB TEHSIL,TOTAL,MALE,2402
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB TEHSIL,TOTAL,FEMALE,1723
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB TEHSIL,RURAL,BOTH SEXES,3839
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB TEHSIL,RURAL,MALE,2140
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB TEHSIL,RURAL,FEMALE,1699
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB TEHSIL,URBAN,BOTH SEXES,286
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB TEHSIL,URBAN,MALE,262
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB TEHSIL,URBAN,FEMALE,24
