province_name,district_code,district_name,area_name,area_type,total_population,household_size,count
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,297091,TOTAL,44839
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,297091,01,518
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,297091,02,4299
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,297091,03,4136
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,297091,04,4944
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,297091,05,5173
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,297091,06,5101
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,297091,07,4691
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,297091,08,4286
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,297091,09,3412
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,297091,10 AND UP,8279
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,254747,TOTAL,38225
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,254747,01,330
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,254747,02,3622
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,254747,03,3517
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,254747,04,4190
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,254747,05,4377
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,254747,06,4375
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,254747,07,4021
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,254747,08,3683
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,254747,09,2946
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,254747,10 AND UP,7164
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,URBAN,42344,TOTAL,6614
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,URBAN,42344,01,188
