province_name,district_code,district_name,area_name,area_type,information_source,count
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,35521
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,RADIO,6744
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,TV,7684
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,NEWSPAPER,2437
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,MOBILE,1145
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,COMPUTER/INTERNET,33577
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,29013
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,RADIO,6345
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,TV,4443
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,NEWSPAPER,1695
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,MOBILE,848
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,COMPUTER/INTERNET,27118
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,URBAN,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,6508
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,URBAN,RADIO,399
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,URBAN,TV,3241
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,URBAN,NEWSPAPER,742
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,URBAN,MOBILE,297
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,URBAN,COMPUTER/INTERNET,6459
BALOCHISTAN,134,ZHOB DISTRICT,ASHWAT SUB-TEHSIL,TOTAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,410
BALOCHISTAN,134,ZHOB DISTRICT,ASHWAT SUB-TEHSIL,TOTAL,RADIO,78
BALOCHISTAN,134,ZHOB DISTRICT,ASHWAT SUB-TEHSIL,TOTAL,TV,22
BALOCHISTAN,134,ZHOB DISTRICT,ASHWAT SUB-TEHSIL,TOTAL,NEWSPAPER,2
BALOCHISTAN,134,ZHOB DISTRICT,ASHWAT SUB-TEHSIL,TOTAL,MOBILE,14
BALOCHISTAN,134,ZHOB DISTRICT,ASHWAT SUB-TEHSIL,TOTAL,COMPUTER/INTERNET,344
BALOCHISTAN,134,ZHOB DISTRICT,ASHWAT SUB-TEHSIL,RURAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,410
BALOCHISTAN,134,ZHOB DISTRICT,ASHWAT SUB-TEHSIL,RURAL,RADIO,78
BALOCHISTAN,134,ZHOB DISTRICT,ASHWAT SUB-TEHSIL,RURAL,TV,22
BALOCHISTAN,134,ZHOB DISTRICT,ASHWAT SUB-TEHSIL,RURAL,NEWSPAPER,2
BALOCHISTAN,134,ZHOB DISTRICT,ASHWAT SUB-TEHSIL,RURAL,MOBILE,14
BALOCHISTAN,134,ZHOB DISTRICT,ASHWAT SUB-TEHSIL,RURAL,COMPUTER/INTERNET,344
BALOCHISTAN,134,ZHOB DISTRICT,ASHWAT SUB-TEHSIL,URBAN,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,0
BALOCHISTAN,134,ZHOB DISTRICT,ASHWAT SUB-TEHSIL,URBAN,RADIO,0
