province_name,district_code,district_name,area_name,area_type,construction_duration,number_of_rooms,total_housing_units_by_duration,percent_of_total_units_by_duration,total_housing_units_by_size,percent_of_total_units_by_size,count
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,11-50 YEARS,7,16974,44.11,921,2.39,309
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,OVER 50 YEARS,7,4515,11.73,921,2.39,127
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,UNDER CONSTRUCTION,8,935,2.43,539,1.4,11
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,LESS THAN 5 YEARS,8,4584,11.91,539,1.4,84
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,5-10 YEARS,8,11469,29.81,539,1.4,176
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,11-50 YEARS,8,16974,44.11,539,1.4,185
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,OVER 50 YEARS,8,4515,11.73,539,1.4,83
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,UNDER CONSTRUCTION,9 AND MORE,935,2.43,1308,3.4,17
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,LESS THAN 5 YEARS,9 AND MORE,4584,11.91,1308,3.4,174
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,5-10 YEARS,9 AND MORE,11469,29.81,1308,3.4,482
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,11-50 YEARS,9 AND MORE,16974,44.11,1308,3.4,468
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,OVER 50 YEARS,9 AND MORE,4515,11.73,1308,3.4,167
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,UNDER CONSTRUCTION,1,825,2.36,6371,18.2,84
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,LESS THAN 5 YEARS,1,4466,12.76,6371,18.2,1008
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,5-10 YEARS,1,10692,30.54,6371,18.2,1969
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,11-50 YEARS,1,14737,42.1,6371,18.2,2476
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,OVER 50 YEARS,1,4287,12.25,6371,18.2,834
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,UNDER CONSTRUCTION,2,825,2.36,10803,30.86,193
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,LESS THAN 5 YEARS,2,4466,12.76,10803,30.86,1083
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,5-10 YEARS,2,10692,30.54,10803,30.86,3065
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,11-50 YEARS,2,14737,42.1,10803,30.86,5289
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,OVER 50 YEARS,2,4287,12.25,10803,30.86,1173
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,UNDER CONSTRUCTION,3,825,2.36,7770,22.2,244
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,LESS THAN 5 YEARS,3,4466,12.76,7770,22.2,827
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,5-10 YEARS,3,10692,30.54,7770,22.2,2202
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,11-50 YEARS,3,14737,42.1,7770,22.2,3451
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,OVER 50 YEARS,3,4287,12.25,7770,22.2,1046
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,UNDER CONSTRUCTION,4,825,2.36,4242,12.12,160
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,LESS THAN 5 YEARS,4,4466,12.76,4242,12.12,529
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,5-10 YEARS,4,10692,30.54,4242,12.12,1292
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,11-50 YEARS,4,14737,42.1,4242,12.12,1711
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,OVER 50 YEARS,4,4287,12.25,4242,12.12,550
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,UNDER CONSTRUCTION,5,825,2.36,2116,6.04,51
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,LESS THAN 5 YEARS,5,4466,12.76,2116,6.04,364
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,5-10 YEARS,5,10692,30.54,2116,6.04,755
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,11-50 YEARS,5,14737,42.1,2116,6.04,676
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,OVER 50 YEARS,5,4287,12.25,2116,6.04,270
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,UNDER CONSTRUCTION,6,825,2.36,1298,3.71,46
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,LESS THAN 5 YEARS,6,4466,12.76,1298,3.71,269
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,5-10 YEARS,6,10692,30.54,1298,3.71,519
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,11-50 YEARS,6,14737,42.1,1298,3.71,358
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,OVER 50 YEARS,6,4287,12.25,1298,3.71,106
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,UNDER CONSTRUCTION,7,825,2.36,786,2.25,22
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,LESS THAN 5 YEARS,7,4466,12.76,786,2.25,146
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,5-10 YEARS,7,10692,30.54,786,2.25,288
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,11-50 YEARS,7,14737,42.1,786,2.25,235
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,OVER 50 YEARS,7,4287,12.25,786,2.25,95
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,UNDER CONSTRUCTION,8,825,2.36,475,1.36,11
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,LESS THAN 5 YEARS,8,4466,12.76,475,1.36,83
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,5-10 YEARS,8,10692,30.54,475,1.36,162
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,11-50 YEARS,8,14737,42.1,475,1.36,146
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,OVER 50 YEARS,8,4287,12.25,475,1.36,73
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,UNDER CONSTRUCTION,9 AND MORE,825,2.36,1146,3.27,14
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,LESS THAN 5 YEARS,9 AND MORE,4466,12.76,1146,3.27,157
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,5-10 YEARS,9 AND MORE,10692,30.54,1146,3.27,440
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,11-50 YEARS,9 AND MORE,14737,42.1,1146,3.27,395
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,RURAL,OVER 50 YEARS,9 AND MORE,4287,12.25,1146,3.27,140
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,URBAN,UNDER CONSTRUCTION,1,110,3.17,276,7.95,8
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,URBAN,LESS THAN 5 YEARS,1,118,3.4,276,7.95,4
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,URBAN,5-10 YEARS,1,777,22.39,276,7.95,50
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,URBAN,11-50 YEARS,1,2237,64.47,276,7.95,201
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,URBAN,OVER 50 YEARS,1,228,6.57,276,7.95,13
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,URBAN,UNDER CONSTRUCTION,2,110,3.17,882,25.42,19
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,URBAN,LESS THAN 5 YEARS,2,118,3.4,882,25.42,21
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,URBAN,5-10 YEARS,2,777,22.39,882,25.42,199
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,URBAN,11-50 YEARS,2,2237,64.47,882,25.42,599
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,URBAN,OVER 50 YEARS,2,228,6.57,882,25.42,44
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,URBAN,UNDER CONSTRUCTION,3,110,3.17,872,25.13,45
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,URBAN,LESS THAN 5 YEARS,3,118,3.4,872,25.13,25
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,URBAN,5-10 YEARS,3,777,22.39,872,25.13,190
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,URBAN,11-50 YEARS,3,2237,64.47,872,25.13,574
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,URBAN,OVER 50 YEARS,3,228,6.57,872,25.13,38
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,URBAN,UNDER CONSTRUCTION,4,110,3.17,500,14.41,17
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,URBAN,LESS THAN 5 YEARS,4,118,3.4,500,14.41,20
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,URBAN,5-10 YEARS,4,777,22.39,500,14.41,116
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,URBAN,11-50 YEARS,4,2237,64.47,500,14.41,328
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,URBAN,OVER 50 YEARS,4,228,6.57,500,14.41,19
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,URBAN,UNDER CONSTRUCTION,5,110,3.17,345,9.94,3
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,URBAN,LESS THAN 5 YEARS,5,118,3.4,345,9.94,22
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,URBAN,5-10 YEARS,5,777,22.39,345,9.94,68
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,URBAN,11-50 YEARS,5,2237,64.47,345,9.94,225
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,URBAN,OVER 50 YEARS,5,228,6.57,345,9.94,27
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,URBAN,UNDER CONSTRUCTION,6,110,3.17,234,6.74,12
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,URBAN,LESS THAN 5 YEARS,6,118,3.4,234,6.74,5
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,URBAN,5-10 YEARS,6,777,22.39,234,6.74,75
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,URBAN,11-50 YEARS,6,2237,64.47,234,6.74,124
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,URBAN,OVER 50 YEARS,6,228,6.57,234,6.74,18
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,URBAN,UNDER CONSTRUCTION,7,110,3.17,135,3.89,3
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,URBAN,LESS THAN 5 YEARS,7,118,3.4,135,3.89,3
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,URBAN,5-10 YEARS,7,777,22.39,135,3.89,23
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,URBAN,11-50 YEARS,7,2237,64.47,135,3.89,74
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,URBAN,OVER 50 YEARS,7,228,6.57,135,3.89,32
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,URBAN,UNDER CONSTRUCTION,8,110,3.17,64,1.84,0
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,URBAN,LESS THAN 5 YEARS,8,118,3.4,64,1.84,1
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,URBAN,5-10 YEARS,8,777,22.39,64,1.84,14
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,URBAN,11-50 YEARS,8,2237,64.47,64,1.84,39
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,URBAN,OVER 50 YEARS,8,228,6.57,64,1.84,10
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,URBAN,UNDER CONSTRUCTION,9 AND MORE,110,3.17,162,4.67,3
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,URBAN,LESS THAN 5 YEARS,9 AND MORE,118,3.4,162,4.67,17
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,URBAN,5-10 YEARS,9 AND MORE,777,22.39,162,4.67,42
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,URBAN,11-50 YEARS,9 AND MORE,2237,64.47,162,4.67,73
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,URBAN,OVER 50 YEARS,9 AND MORE,228,6.57,162,4.67,27
