province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
BALOCHISTAN,134,ZHOB DISTRICT,NA,NA,NA,YES,ZHOB DISTRICT,6614,2671,1220,2723,6296,6517,251,6385,6479,6437,6.4
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB TEHSIL,NA,NA,YES,ZHOB TEHSIL,6614,2671,1220,2723,6296,6517,251,6385,6479,6437,6.4
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB TEHSIL,ZHOB CANTONMENT,NA,YES,ZHOB CANTONMENT,699,256,232,211,679,699,51,580,605,692,5.52
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB TEHSIL,ZHOB CANTONMENT,CHARGE NO 01,YES,CHARGE NO 01,699,256,232,211,679,699,51,580,605,692,5.52
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB TEHSIL,ZHOB CANTONMENT,CHARGE NO 01,NO,CIRCLE NO 01,699,256,232,211,679,699,51,580,605,692,5.52
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB TEHSIL,ZHOB MC,NA,YES,ZHOB MC,5915,2415,988,2512,5617,5818,200,5805,5874,5745,6.51
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB TEHSIL,ZHOB MC,CHARGE NO 06,YES,CHARGE NO 06,5915,2415,988,2512,5617,5818,200,5805,5874,5745,6.51
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB TEHSIL,ZHOB MC,CHARGE NO 06,NO,CIRCLE NO 01,1447,907,298,242,1435,1443,63,1421,1441,1444,6.28
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB TEHSIL,ZHOB MC,CHARGE NO 06,NO,CIRCLE NO 02,657,342,133,182,620,656,78,620,656,626,6.42
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB TEHSIL,ZHOB MC,CHARGE NO 06,NO,CIRCLE NO 03,1255,258,248,749,1229,1246,6,1228,1245,1226,6.6
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB TEHSIL,ZHOB MC,CHARGE NO 06,NO,CIRCLE NO 04,1433,615,136,682,1297,1431,40,1418,1423,1339,6.39
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB TEHSIL,ZHOB MC,CHARGE NO 06,NO,CIRCLE NO 05,1123,293,173,657,1036,1042,13,1118,1109,1110,6.9
