province_name,district_code,district_name,area_name,locality_size,locality_count,gender,total_population
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,102,ALL SEXES,264190
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,102,MALE,142764
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,102,FEMALE,121425
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,102,TRANSGENDER,1
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,"5,000 AND ABOVE",14,ALL SEXES,133499
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,"5,000 AND ABOVE",14,MALE,72242
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,"5,000 AND ABOVE",14,FEMALE,61256
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,"5,000 AND ABOVE",14,TRANSGENDER,1
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,"2,000 - 4,999",24,ALL SEXES,76665
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,"2,000 - 4,999",24,MALE,41473
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,"2,000 - 4,999",24,FEMALE,35192
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,"2,000 - 4,999",24,TRANSGENDER,0
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,"1,000 - 1,999",25,ALL SEXES,37462
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,"1,000 - 1,999",25,MALE,20281
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,"1,000 - 1,999",25,FEMALE,17181
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,"1,000 - 1,999",25,TRANSGENDER,0
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,500 - 999,16,ALL SEXES,12837
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,500 - 999,16,MALE,6754
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,500 - 999,16,FEMALE,6083
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,500 - 999,16,TRANSGENDER,0
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,200 - 499,9,ALL SEXES,2895
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,200 - 499,9,MALE,1537
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,200 - 499,9,FEMALE,1358
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,200 - 499,9,TRANSGENDER,0
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,LESS THAN 200,10,ALL SEXES,832
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,LESS THAN 200,10,MALE,477
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,LESS THAN 200,10,FEMALE,355
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,LESS THAN 200,10,TRANSGENDER,0
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,UN-INHABITED,4,ALL SEXES,0
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,UN-INHABITED,4,MALE,0
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,UN-INHABITED,4,FEMALE,0
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,UN-INHABITED,4,TRANSGENDER,0
BALOCHISTAN,134,ZHOB DISTRICT,ASHWAT SUB-TEHSIL,TOTAL,2,ALL SEXES,20768
BALOCHISTAN,134,ZHOB DISTRICT,ASHWAT SUB-TEHSIL,TOTAL,2,MALE,11575
BALOCHISTAN,134,ZHOB DISTRICT,ASHWAT SUB-TEHSIL,TOTAL,2,FEMALE,9193
BALOCHISTAN,134,ZHOB DISTRICT,ASHWAT SUB-TEHSIL,TOTAL,2,TRANSGENDER,0
BALOCHISTAN,134,ZHOB DISTRICT,ASHWAT SUB-TEHSIL,"5,000 AND ABOVE",2,ALL SEXES,20768
BALOCHISTAN,134,ZHOB DISTRICT,ASHWAT SUB-TEHSIL,"5,000 AND ABOVE",2,MALE,11575
BALOCHISTAN,134,ZHOB DISTRICT,ASHWAT SUB-TEHSIL,"5,000 AND ABOVE",2,FEMALE,9193
BALOCHISTAN,134,ZHOB DISTRICT,ASHWAT SUB-TEHSIL,"5,000 AND ABOVE",2,TRANSGENDER,0
BALOCHISTAN,134,ZHOB DISTRICT,ASHWAT SUB-TEHSIL,"2,000 - 4,999",-,ALL SEXES,0
BALOCHISTAN,134,ZHOB DISTRICT,ASHWAT SUB-TEHSIL,"2,000 - 4,999",-,MALE,0
BALOCHISTAN,134,ZHOB DISTRICT,ASHWAT SUB-TEHSIL,"2,000 - 4,999",-,FEMALE,0
BALOCHISTAN,134,ZHOB DISTRICT,ASHWAT SUB-TEHSIL,"2,000 - 4,999",-,TRANSGENDER,0
BALOCHISTAN,134,ZHOB DISTRICT,ASHWAT SUB-TEHSIL,"1,000 - 1,999",-,ALL SEXES,0
BALOCHISTAN,134,ZHOB DISTRICT,ASHWAT SUB-TEHSIL,"1,000 - 1,999",-,MALE,0
BALOCHISTAN,134,ZHOB DISTRICT,ASHWAT SUB-TEHSIL,"1,000 - 1,999",-,FEMALE,0
BALOCHISTAN,134,ZHOB DISTRICT,ASHWAT SUB-TEHSIL,"1,000 - 1,999",-,TRANSGENDER,0
BALOCHISTAN,134,ZHOB DISTRICT,ASHWAT SUB-TEHSIL,500 - 999,-,ALL SEXES,0
BALOCHISTAN,134,ZHOB DISTRICT,ASHWAT SUB-TEHSIL,500 - 999,-,MALE,0
BALOCHISTAN,134,ZHOB DISTRICT,ASHWAT SUB-TEHSIL,500 - 999,-,FEMALE,0
BALOCHISTAN,134,ZHOB DISTRICT,ASHWAT SUB-TEHSIL,500 - 999,-,TRANSGENDER,0
BALOCHISTAN,134,ZHOB DISTRICT,ASHWAT SUB-TEHSIL,200 - 499,-,ALL SEXES,0
BALOCHISTAN,134,ZHOB DISTRICT,ASHWAT SUB-TEHSIL,200 - 499,-,MALE,0
BALOCHISTAN,134,ZHOB DISTRICT,ASHWAT SUB-TEHSIL,200 - 499,-,FEMALE,0
