province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,utility,source,total_by_source,percent_by_source,count
KHYBER PAKTUNKHWA,009,TORGHAR DISTRICT,TORGHAR DISTRICT,TOTAL,OWNED,21543,81.97,INSIDE WATER,TOTAL INSIDE,13318,50.68,11249
KHYBER PAKTUNKHWA,009,TORGHAR DISTRICT,TORGHAR DISTRICT,TOTAL,OWNED,21543,81.97,INSIDE WATER,TAP,8477,32.26,7233
KHYBER PAKTUNKHWA,009,TORGHAR DISTRICT,TORGHAR DISTRICT,TOTAL,OWNED,21543,81.97,INSIDE WATER,ELECTRIC/HAND PUMP,32,0.12,25
KHYBER PAKTUNKHWA,009,TORGHAR DISTRICT,TORGHAR DISTRICT,TOTAL,OWNED,21543,81.97,INSIDE WATER,PROTECTED WELL,162,0.62,137
KHYBER PAKTUNKHWA,009,TORGHAR DISTRICT,TORGHAR DISTRICT,TOTAL,OWNED,21543,81.97,INSIDE WATER,UN-PROTECTED WELL,509,1.94,406
KHYBER PAKTUNKHWA,009,TORGHAR DISTRICT,TORGHAR DISTRICT,TOTAL,OWNED,21543,81.97,INSIDE WATER,OTHERS,4138,15.75,3448
KHYBER PAKTUNKHWA,009,TORGHAR DISTRICT,TORGHAR DISTRICT,TOTAL,OWNED,21543,81.97,OUTSIDE WATER,TOTAL OUTSIDE,12963,49.32,10294
KHYBER PAKTUNKHWA,009,TORGHAR DISTRICT,TORGHAR DISTRICT,TOTAL,OWNED,21543,81.97,OUTSIDE WATER,TAP,8106,30.84,6396
KHYBER PAKTUNKHWA,009,TORGHAR DISTRICT,TORGHAR DISTRICT,TOTAL,OWNED,21543,81.97,OUTSIDE WATER,ELECTRIC/HAND PUMP,5,0.02,5
KHYBER PAKTUNKHWA,009,TORGHAR DISTRICT,TORGHAR DISTRICT,TOTAL,OWNED,21543,81.97,OUTSIDE WATER,PROTECTED WELL,179,0.68,154
KHYBER PAKTUNKHWA,009,TORGHAR DISTRICT,TORGHAR DISTRICT,TOTAL,OWNED,21543,81.97,OUTSIDE WATER,UN-PROTECTED WELL,250,0.95,202
KHYBER PAKTUNKHWA,009,TORGHAR DISTRICT,TORGHAR DISTRICT,TOTAL,OWNED,21543,81.97,OUTSIDE WATER,SPRING,3575,13.6,2908
KHYBER PAKTUNKHWA,009,TORGHAR DISTRICT,TORGHAR DISTRICT,TOTAL,OWNED,21543,81.97,OUTSIDE WATER,CANAL/RIVER/POND,492,1.87,342
KHYBER PAKTUNKHWA,009,TORGHAR DISTRICT,TORGHAR DISTRICT,TOTAL,OWNED,21543,81.97,OUTSIDE WATER,OTHERS,356,1.35,287
KHYBER PAKTUNKHWA,009,TORGHAR DISTRICT,TORGHAR DISTRICT,TOTAL,OWNED,21543,81.97,COOKING FUEL,WOOD,25955,98.76,6396
KHYBER PAKTUNKHWA,009,TORGHAR DISTRICT,TORGHAR DISTRICT,TOTAL,OWNED,21543,81.97,COOKING FUEL,GAS,46,0.18,5
KHYBER PAKTUNKHWA,009,TORGHAR DISTRICT,TORGHAR DISTRICT,TOTAL,OWNED,21543,81.97,COOKING FUEL,KEROSENE OIL,34,0.13,154
KHYBER PAKTUNKHWA,009,TORGHAR DISTRICT,TORGHAR DISTRICT,TOTAL,OWNED,21543,81.97,COOKING FUEL,OTHERS,246,0.94,202
KHYBER PAKTUNKHWA,009,TORGHAR DISTRICT,TORGHAR DISTRICT,TOTAL,OWNED,21543,81.97,LIGHTING SOURCE,ELECTRICITY,25955,98.76,21282
KHYBER PAKTUNKHWA,009,TORGHAR DISTRICT,TORGHAR DISTRICT,TOTAL,OWNED,21543,81.97,LIGHTING SOURCE,KEROSENE OIL,46,0.18,34
KHYBER PAKTUNKHWA,009,TORGHAR DISTRICT,TORGHAR DISTRICT,TOTAL,OWNED,21543,81.97,LIGHTING SOURCE,GAS LAMP,34,0.13,28
KHYBER PAKTUNKHWA,009,TORGHAR DISTRICT,TORGHAR DISTRICT,TOTAL,OWNED,21543,81.97,LIGHTING SOURCE,OTHERS,246,0.94,199
KHYBER PAKTUNKHWA,009,TORGHAR DISTRICT,TORGHAR DISTRICT,TOTAL,RENTED,2864,10.9,INSIDE WATER,TOTAL INSIDE,13318,50.68,1183
KHYBER PAKTUNKHWA,009,TORGHAR DISTRICT,TORGHAR DISTRICT,TOTAL,RENTED,2864,10.9,INSIDE WATER,TAP,8477,32.26,691
KHYBER PAKTUNKHWA,009,TORGHAR DISTRICT,TORGHAR DISTRICT,TOTAL,RENTED,2864,10.9,INSIDE WATER,ELECTRIC/HAND PUMP,32,0.12,1
KHYBER PAKTUNKHWA,009,TORGHAR DISTRICT,TORGHAR DISTRICT,TOTAL,RENTED,2864,10.9,INSIDE WATER,PROTECTED WELL,162,0.62,21
