province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,pop_all,pop_male,pop_fem,pop_trans,lit_all,lit_male,lit_fem,lit_trans,primary_male,primary_fem,primary_trans,matric_male,matric_fem,matric_trans,degree_male,degree_fem,degree_trans,muslim,non_muslim,age_10_up,age_18_up,age_60_up,working_10_up,cnic_18_up,area_acre
KHYBER PAKTUNKHWA,009,TORGHAR DISTRICT,NA,NA,NA,YES,TORGHAR DISTRICT,NA,171349,86059,85274,16,23.86,39.02,9.06,6.25,9850,1835,0,3624,400,0,541,21,0,171327,22,111557,78471,10286,25347,65847,0
KHYBER PAKTUNKHWA,009,TORGHAR DISTRICT,JUDBA TEHSIL,NA,NA,YES,JUDBA TEHSIL,NA,96888,49459,47419,10,19.42,31.5,7.07,0,4234,567,0,1701,279,0,216,8,0,96867,21,62614,43824,5422,15511,36569,0
KHYBER PAKTUNKHWA,009,TORGHAR DISTRICT,JUDBA TEHSIL,ESSAZAI TRIBE,NA,YES,ESSAZAI TRIBE,NA,1753,920,833,0,35.46,57.43,12.54,0,180,19,0,79,25,0,20,0,0,1753,0,1173,837,86,184,677,0
KHYBER PAKTUNKHWA,009,TORGHAR DISTRICT,JUDBA TEHSIL,ESSAZAI TRIBE,MADA KHEL SECTION,YES,MADA KHEL SECTION,NA,1753,920,833,0,35.46,57.43,12.54,0,180,19,0,79,25,0,20,0,0,1753,0,1173,837,86,184,677,0
KHYBER PAKTUNKHWA,009,TORGHAR DISTRICT,JUDBA TEHSIL,ESSAZAI TRIBE,MADA KHEL SECTION,NO,DOMAIL,0000000,418,220,198,0,4.96,9.86,0,0,9,0,0,4,0,0,1,0,0,418,0,282,190,17,76,146,0
KHYBER PAKTUNKHWA,009,TORGHAR DISTRICT,JUDBA TEHSIL,ESSAZAI TRIBE,MADA KHEL SECTION,NO,GHARI ZAREEN SAR GHARI,0000000,1335,700,635,0,45.12,72.21,16.59,0,171,19,0,75,25,0,19,0,0,1335,0,891,647,69,108,531,0
KHYBER PAKTUNKHWA,009,TORGHAR DISTRICT,JUDBA TEHSIL,MALAZAI TRIBE,NA,YES,MALAZAI TRIBE,NA,95135,48539,46586,10,19.11,31,6.97,0,4054,548,0,1622,254,0,196,8,0,95114,21,61441,42987,5336,15327,35892,0
KHYBER PAKTUNKHWA,009,TORGHAR DISTRICT,JUDBA TEHSIL,MALAZAI TRIBE,BASSI KHAIL SECTION,YES,BASSI KHAIL SECTION,NA,83648,42623,41015,10,19.94,32.33,7.33,0,3799,525,0,1524,186,0,190,8,0,83627,21,53964,37814,4608,13150,31587,0
KHYBER PAKTUNKHWA,009,TORGHAR DISTRICT,JUDBA TEHSIL,MALAZAI TRIBE,BASSI KHAIL SECTION,NO,BANDA DADA,0000000,1212,620,592,0,16.94,32.28,2.26,0,49,2,0,8,2,0,4,0,0,1212,0,779,546,79,77,487,0
KHYBER PAKTUNKHWA,009,TORGHAR DISTRICT,JUDBA TEHSIL,MALAZAI TRIBE,BASSI KHAIL SECTION,NO,BARTOONI I,0000000,4671,2383,2287,1,25.75,41.52,8.76,0,437,88,0,98,7,0,7,0,0,4671,0,3060,2160,256,435,1900,0
