province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,utility,source,total_by_source,percent_by_source,count
KHYBER PAKTUNKHWA,005,ABBOTTABAD DISTRICT,ABBOTTABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,3991,2.19,INSIDE WATER,TAP,95930,52.75,2490
KHYBER PAKTUNKHWA,005,ABBOTTABAD DISTRICT,ABBOTTABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,3991,2.19,INSIDE WATER,ELECTRIC/HAND PUMP,14926,8.21,206
KHYBER PAKTUNKHWA,005,ABBOTTABAD DISTRICT,ABBOTTABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,3991,2.19,INSIDE WATER,PROTECTED WELL,1536,0.84,26
KHYBER PAKTUNKHWA,005,ABBOTTABAD DISTRICT,ABBOTTABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,3991,2.19,INSIDE WATER,UN-PROTECTED WELL,1043,0.57,24
KHYBER PAKTUNKHWA,005,ABBOTTABAD DISTRICT,ABBOTTABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,3991,2.19,INSIDE WATER,OTHERS,6435,3.54,114
KHYBER PAKTUNKHWA,005,ABBOTTABAD DISTRICT,ABBOTTABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,3991,2.19,OUTSIDE WATER,TAP,25632,14.09,508
KHYBER PAKTUNKHWA,005,ABBOTTABAD DISTRICT,ABBOTTABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,3991,2.19,OUTSIDE WATER,ELECTRIC/HAND PUMP,7413,4.08,163
KHYBER PAKTUNKHWA,005,ABBOTTABAD DISTRICT,ABBOTTABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,3991,2.19,OUTSIDE WATER,PROTECTED WELL,2184,1.2,25
KHYBER PAKTUNKHWA,005,ABBOTTABAD DISTRICT,ABBOTTABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,3991,2.19,OUTSIDE WATER,UN-PROTECTED WELL,1530,0.84,14
KHYBER PAKTUNKHWA,005,ABBOTTABAD DISTRICT,ABBOTTABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,3991,2.19,OUTSIDE WATER,SPRING,22950,12.62,374
KHYBER PAKTUNKHWA,005,ABBOTTABAD DISTRICT,ABBOTTABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,3991,2.19,OUTSIDE WATER,CANAL/RIVER/POND,570,0.31,10
KHYBER PAKTUNKHWA,005,ABBOTTABAD DISTRICT,ABBOTTABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,3991,2.19,OUTSIDE WATER,OTHERS,1703,0.94,37
KHYBER PAKTUNKHWA,005,ABBOTTABAD DISTRICT,ABBOTTABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,3991,2.19,COOKING FUEL,WOOD,124657,68.55,2854
KHYBER PAKTUNKHWA,005,ABBOTTABAD DISTRICT,ABBOTTABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,3991,2.19,COOKING FUEL,GAS,56010,30.8,1079
KHYBER PAKTUNKHWA,005,ABBOTTABAD DISTRICT,ABBOTTABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,3991,2.19,COOKING FUEL,KEROSENE OIL,89,0.05,2
KHYBER PAKTUNKHWA,005,ABBOTTABAD DISTRICT,ABBOTTABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,3991,2.19,COOKING FUEL,OTHERS,1096,0.6,56
KHYBER PAKTUNKHWA,005,ABBOTTABAD DISTRICT,ABBOTTABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,3991,2.19,LIGHTING SOURCE,ELECTRICITY,179480,98.7,3904
KHYBER PAKTUNKHWA,005,ABBOTTABAD DISTRICT,ABBOTTABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,3991,2.19,LIGHTING SOURCE,KEROSENE OIL,1190,0.65,25
KHYBER PAKTUNKHWA,005,ABBOTTABAD DISTRICT,ABBOTTABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,3991,2.19,LIGHTING SOURCE,GAS LAMP,142,0.08,10
KHYBER PAKTUNKHWA,005,ABBOTTABAD DISTRICT,ABBOTTABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,3991,2.19,LIGHTING SOURCE,OTHERS,1040,0.57,52
KHYBER PAKTUNKHWA,005,ABBOTTABAD DISTRICT,ABBOTTABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,17564,9.66,INSIDE WATER,TAP,95930,52.75,8633
KHYBER PAKTUNKHWA,005,ABBOTTABAD DISTRICT,ABBOTTABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,17564,9.66,INSIDE WATER,ELECTRIC/HAND PUMP,14926,8.21,2166
KHYBER PAKTUNKHWA,005,ABBOTTABAD DISTRICT,ABBOTTABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,17564,9.66,INSIDE WATER,PROTECTED WELL,1536,0.84,174
KHYBER PAKTUNKHWA,005,ABBOTTABAD DISTRICT,ABBOTTABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,17564,9.66,INSIDE WATER,UN-PROTECTED WELL,1043,0.57,107
KHYBER PAKTUNKHWA,005,ABBOTTABAD DISTRICT,ABBOTTABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,17564,9.66,INSIDE WATER,OTHERS,6435,3.54,660
KHYBER PAKTUNKHWA,005,ABBOTTABAD DISTRICT,ABBOTTABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,17564,9.66,OUTSIDE WATER,TAP,25632,14.09,2328
KHYBER PAKTUNKHWA,005,ABBOTTABAD DISTRICT,ABBOTTABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,17564,9.66,OUTSIDE WATER,ELECTRIC/HAND PUMP,7413,4.08,720
KHYBER PAKTUNKHWA,005,ABBOTTABAD DISTRICT,ABBOTTABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,17564,9.66,OUTSIDE WATER,PROTECTED WELL,2184,1.2,163
KHYBER PAKTUNKHWA,005,ABBOTTABAD DISTRICT,ABBOTTABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,17564,9.66,OUTSIDE WATER,UN-PROTECTED WELL,1530,0.84,93
KHYBER PAKTUNKHWA,005,ABBOTTABAD DISTRICT,ABBOTTABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,17564,9.66,OUTSIDE WATER,SPRING,22950,12.62,2264
KHYBER PAKTUNKHWA,005,ABBOTTABAD DISTRICT,ABBOTTABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,17564,9.66,OUTSIDE WATER,CANAL/RIVER/POND,570,0.31,36
KHYBER PAKTUNKHWA,005,ABBOTTABAD DISTRICT,ABBOTTABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,17564,9.66,OUTSIDE WATER,OTHERS,1703,0.94,220
KHYBER PAKTUNKHWA,005,ABBOTTABAD DISTRICT,ABBOTTABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,17564,9.66,COOKING FUEL,WOOD,124657,68.55,11757
KHYBER PAKTUNKHWA,005,ABBOTTABAD DISTRICT,ABBOTTABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,17564,9.66,COOKING FUEL,GAS,56010,30.8,5357
KHYBER PAKTUNKHWA,005,ABBOTTABAD DISTRICT,ABBOTTABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,17564,9.66,COOKING FUEL,KEROSENE OIL,89,0.05,20
KHYBER PAKTUNKHWA,005,ABBOTTABAD DISTRICT,ABBOTTABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,17564,9.66,COOKING FUEL,OTHERS,1096,0.6,430
KHYBER PAKTUNKHWA,005,ABBOTTABAD DISTRICT,ABBOTTABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,17564,9.66,LIGHTING SOURCE,ELECTRICITY,179480,98.7,17052
KHYBER PAKTUNKHWA,005,ABBOTTABAD DISTRICT,ABBOTTABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,17564,9.66,LIGHTING SOURCE,KEROSENE OIL,1190,0.65,164
KHYBER PAKTUNKHWA,005,ABBOTTABAD DISTRICT,ABBOTTABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,17564,9.66,LIGHTING SOURCE,GAS LAMP,142,0.08,28
KHYBER PAKTUNKHWA,005,ABBOTTABAD DISTRICT,ABBOTTABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,17564,9.66,LIGHTING SOURCE,OTHERS,1040,0.57,320
KHYBER PAKTUNKHWA,005,ABBOTTABAD DISTRICT,ABBOTTABAD DISTRICT,TOTAL,5-10 YEARS,46377,25.5,INSIDE WATER,TAP,95930,52.75,23637
KHYBER PAKTUNKHWA,005,ABBOTTABAD DISTRICT,ABBOTTABAD DISTRICT,TOTAL,5-10 YEARS,46377,25.5,INSIDE WATER,ELECTRIC/HAND PUMP,14926,8.21,4118
KHYBER PAKTUNKHWA,005,ABBOTTABAD DISTRICT,ABBOTTABAD DISTRICT,TOTAL,5-10 YEARS,46377,25.5,INSIDE WATER,PROTECTED WELL,1536,0.84,440
