province_name,district_code,district_name,area_name,area_type,construction_age,roof_material,total_by_roof_material,percent_by_roof_material,wall_material,total_by_wall_material,percent_by_wall_material,count
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,UNDER CONSTRUCTION,RCC/RBC,607,1.08,BAKED BRICKS/BLOCKS/STONES,351,0.62,106
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,UNDER CONSTRUCTION,RCC/RBC,607,1.08,UNBAKED BRICKS/MUD,603,1.07,0
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,UNDER CONSTRUCTION,RCC/RBC,607,1.08,WOOD/BAMBOO,57,0.1,0
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,UNDER CONSTRUCTION,RCC/RBC,607,1.08,OTHERS,190,0.34,0
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,LESS THAN 5 YEARS,RCC/RBC,607,1.08,BAKED BRICKS/BLOCKS/STONES,842,1.5,105
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,LESS THAN 5 YEARS,RCC/RBC,607,1.08,UNBAKED BRICKS/MUD,1484,2.64,0
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,LESS THAN 5 YEARS,RCC/RBC,607,1.08,WOOD/BAMBOO,149,0.27,0
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,LESS THAN 5 YEARS,RCC/RBC,607,1.08,OTHERS,246,0.44,0
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,5 - 10 YEARS,RCC/RBC,607,1.08,BAKED BRICKS/BLOCKS/STONES,2732,4.86,108
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,5 - 10 YEARS,RCC/RBC,607,1.08,UNBAKED BRICKS/MUD,6404,11.4,0
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,5 - 10 YEARS,RCC/RBC,607,1.08,WOOD/BAMBOO,514,0.91,0
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,5 - 10 YEARS,RCC/RBC,607,1.08,OTHERS,591,1.05,0
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,11 - 50 YEARS,RCC/RBC,607,1.08,BAKED BRICKS/BLOCKS/STONES,7450,13.26,266
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,11 - 50 YEARS,RCC/RBC,607,1.08,UNBAKED BRICKS/MUD,27084,48.21,0
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,11 - 50 YEARS,RCC/RBC,607,1.08,WOOD/BAMBOO,1781,3.17,0
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,11 - 50 YEARS,RCC/RBC,607,1.08,OTHERS,1582,2.82,0
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,OVER 50 YEARS,RCC/RBC,607,1.08,BAKED BRICKS/BLOCKS/STONES,462,0.82,22
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,OVER 50 YEARS,RCC/RBC,607,1.08,UNBAKED BRICKS/MUD,3092,5.5,0
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,OVER 50 YEARS,RCC/RBC,607,1.08,WOOD/BAMBOO,256,0.46,0
