province_name,district_code,district_name,area_name,area_type,gender,group_all_ages,group_00_04,age_below_1,age_01,age_02,age_03,age_04,group_05_09,age_05,age_06,age_07,age_08,age_09,group_10_14,age_10,age_11,age_12,age_13,age_14,group_15_19,age_15,age_16,age_17,age_18,age_19,group_20_24,age_20,age_21,age_22,age_23,age_24,group_25_29,age_25,age_26,age_27,age_28,age_29,group_30_34,age_30,age_31,age_32,age_33,age_34,group_35_39,age_35,age_36,age_37,age_38,age_39,group_40_44,age_40,age_41,age_42,age_43,age_44,group_45_49,age_45,age_46,age_47,age_48,age_49,group_50_54,age_50,age_51,age_52,age_53,age_54,group_55_59,age_55,age_56,age_57,age_58,age_59,group_60_64,age_60,age_61,age_62,age_63,age_64,group_65_69,age_65,age_66,age_67,age_68,age_69,group_70_74,age_70,age_71,age_72,age_73,age_74,group_75_and_up
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,ALL SEXES,540546,99291,16389,17799,21078,21886,22139,100169,21009,21281,19698,20879,17302,68333,17143,14136,13835,12109,11110,48684,10626,9252,8743,10192,9871,49698,11518,11275,9519,9148,8238,44894,10392,8552,9819,7926,8205,31753,8028,6968,5951,6056,4750,23216,5283,4251,4857,4503,4322,18510,5201,3875,3345,3347,2742,13655,3456,2348,2923,2370,2558,12336,3461,2424,2207,2221,2023,9721,2450,1799,2230,1569,1673,8473,2174,1643,1803,1516,1337,5044,1265,1038,1213,771,757,2929,804,663,570,476,416,3840
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,MALE,277749,50691,8359,9157,10716,11193,11266,53861,10929,11171,10845,11479,9437,37689,9514,7701,7609,6769,6096,23203,5684,4590,3873,4563,4493,24210,5288,5879,4324,4498,4221,23147,5178,4507,4918,4133,4411,16631,3902,3702,3058,3298,2671,11794,2466,2290,2378,2335,2325,8807,2232,2085,1534,1639,1317,6239,1420,1125,1293,1129,1272,5723,1409,1204,1000,1083,1027,4945,1129,903,1167,820,926,4737,1119,1002,993,872,751,2973,719,663,715,430,446,1510,387,395,288,245,195,1589
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,FEMALE,262764,48600,8030,8642,10362,10693,10873,46308,10080,10110,8853,9400,7865,30644,7629,6435,6226,5340,5014,25476,4941,4661,4870,5628,5376,25482,6228,5395,5193,4649,4017,21743,5214,4044,4900,3791,3794,15120,4125,3266,2893,2757,2079,11418,2815,1961,2479,2166,1997,9698,2967,1790,1809,1707,1425,7414,2036,1223,1628,1241,1286,6613,2052,1220,1207,1138,996,4774,1320,895,1063,749,747,3734,1053,641,810,644,586,2070,546,375,497,341,311,1419,417,268,282,231,221,2251
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,TRANSGENDER,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,1,2,6,2,1,2,1,0,4,0,1,1,2,0,2,1,0,0,1,0,4,2,0,0,2,0,5,2,0,2,1,0,2,0,0,2,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,RURAL,ALL SEXES,536182,99008,16352,17741,21018,21822,22075,99808,20943,21211,19615,20811,17228,67988,17089,14062,13765,12032,11040,48381,10557,9192,8689,10139,9804,49102,11431,11153,9409,9002,8107,44036,10259,8374,9646,7770,7987,31041,7857,6800,5835,5920,4629,22796,5199,4158,4780,4428,4231,18291,5158,3825,3302,3295,2711,13529,3420,2321,2897,2351,2540,12277,3443,2412,2197,2213,2012,9687,2438,1796,2221,1561,1671,8461,2170,1639,1800,1516,1336,5033,1259,1036,1212,771,755,2922,802,661,568,476,415,3822
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,RURAL,MALE,274482,50556,8343,9132,10683,11162,11236,53677,10899,11132,10796,11446,9404,37499,9486,7662,7576,6725,6050,23035,5651,4550,3848,4536,4450,23731,5223,5784,4241,4375,4108,22384,5061,4351,4766,3994,4212,16010,3752,3555,2955,3180,2568,11421,2390,2205,2312,2272,2242,8636,2200,2040,1503,1598,1295,6150,1392,1107,1272,1118,1261,5681,1399,1195,994,1076,1017,4917,1118,900,1159,814,926,4729,1116,1000,991,872,750,2967,717,661,715,430,444,1506,386,394,287,245,194,1583
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,RURAL,FEMALE,261667,48452,8009,8609,10335,10660,10839,46131,10044,10079,8819,9365,7824,30489,7603,6400,6189,5307,4990,25341,4905,4641,4841,5602,5352,25365,6206,5368,5166,4626,3999,21648,5198,4022,4879,3774,3775,15029,4104,3245,2880,2739,2061,11371,2807,1953,2468,2154,1989,9650,2956,1785,1797,1696,1416,7377,2028,1214,1623,1233,1279,6596,2044,1217,1203,1137,995,4768,1319,895,1062,747,745,3730,1052,639,809,644,586,2065,542,375,496,341,311,1416,416,267,281,231,221,2239
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,RURAL,TRANSGENDER,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,1,2,6,2,1,2,1,0,4,0,1,1,2,0,2,1,0,0,1,0,4,2,0,0,2,0,5,2,0,2,1,0,2,0,0,2,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,URBAN,ALL SEXES,4364,283,37,58,60,64,64,361,66,70,83,68,74,345,54,74,70,77,70,303,69,60,54,53,67,596,87,122,110,146,131,858,133,178,173,156,218,712,171,168,116,136,121,420,84,93,77,75,91,219,43,50,43,52,31,126,36,27,26,19,18,59,18,12,10,8,11,34,12,3,9,8,2,12,4,4,3,0,1,11,6,2,1,0,2,7,2,2,2,0,1,18
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,URBAN,MALE,3267,135,16,25,33,31,30,184,30,39,49,33,33,190,28,39,33,44,46,168,33,40,25,27,43,479,65,95,83,123,113,763,117,156,152,139,199,621,150,147,103,118,103,373,76,85,66,63,83,171,32,45,31,41,22,89,28,18,21,11,11,42,10,9,6,7,10,28,11,3,8,6,0,8,3,2,2,0,1,6,2,2,0,0,2,4,1,1,1,0,1,6
