province_name,district_code,district_name,area_name,area_type,gender_type,total_by_gender,percent_by_gender,housing_type,total_by_housing_type,percent_by_housing_type,count
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,ALL SEXES,540546,100,REGULAR,58880,97.78,498387
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,ALL SEXES,540546,100,INSTITUTIONAL,1289,2.14,42002
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,ALL SEXES,540546,100,HOMELESS,46,0.08,157
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,ALL SEXES,540546,100,TOTAL,60215,100,540546
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,MALE,277749,51.38,REGULAR,58880,97.78,250708
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,MALE,277749,51.38,INSTITUTIONAL,1289,2.14,26944
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,MALE,277749,51.38,HOMELESS,46,0.08,97
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,MALE,277749,51.38,TOTAL,60215,100,277749
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,FEMALE,262764,48.61,REGULAR,58880,97.78,247647
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,FEMALE,262764,48.61,INSTITUTIONAL,1289,2.14,15057
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,FEMALE,262764,48.61,HOMELESS,46,0.08,60
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,FEMALE,262764,48.61,TOTAL,60215,100,262764
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,TRANSGENDER,33,0.01,REGULAR,58880,97.78,32
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,TRANSGENDER,33,0.01,INSTITUTIONAL,1289,2.14,1
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,TRANSGENDER,33,0.01,HOMELESS,46,0.08,0
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,TRANSGENDER,33,0.01,TOTAL,60215,100,33
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,RURAL,ALL SEXES,536182,100,REGULAR,58541,97.81,496016
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,RURAL,ALL SEXES,536182,100,INSTITUTIONAL,1266,2.12,40009
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,RURAL,ALL SEXES,536182,100,HOMELESS,46,0.08,157
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,RURAL,ALL SEXES,536182,100,TOTAL,59853,100,536182
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,RURAL,MALE,274482,51.19,REGULAR,58541,97.81,249434
