province_name,district_code,district_name,area_name,area_type,household_sizes,number_of_rooms,total_housing_units_by_hh_size,percent_of_total_units_by_hh_size,rooms_per_housing_unit,total_housing_units_by_room_size,percent_of_total_units_by_room_size,persons_per_housing_unit,count
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,1 PERSON,1,690,1.07,1.38,34807,54.13,6.1,540
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,2 PERSONS,1,4852,7.55,1.3,34807,54.13,6.1,3943
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,3 PERSONS,1,5358,8.33,1.39,34807,54.13,6.1,3939
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,4 PERSONS,1,6287,9.78,1.45,34807,54.13,6.1,4327
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,5 PERSONS,1,6601,10.27,1.5,34807,54.13,6.1,4246
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,6 PERSONS,1,6927,10.77,1.62,34807,54.13,6.1,4045
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,7 PERSONS,1,6756,10.51,1.69,34807,54.13,6.1,3585
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,8 PERSONS,1,6362,9.89,1.78,34807,54.13,6.1,3069
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,9 PERSONS,1,5417,8.42,1.86,34807,54.13,6.1,2343
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,10 PERSONS AND ABOVE,1,15052,23.41,2.33,34807,54.13,6.1,4770
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,1 PERSON,2,690,1.07,1.38,19062,29.64,7.92,90
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,2 PERSONS,2,4852,7.55,1.3,19062,29.64,7.92,648
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,3 PERSONS,2,5358,8.33,1.39,19062,29.64,7.92,1065
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,4 PERSONS,2,6287,9.78,1.45,19062,29.64,7.92,1468
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,5 PERSONS,2,6601,10.27,1.5,19062,29.64,7.92,1775
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,6 PERSONS,2,6927,10.77,1.62,19062,29.64,7.92,2040
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,7 PERSONS,2,6756,10.51,1.69,19062,29.64,7.92,2255
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,8 PERSONS,2,6362,9.89,1.78,19062,29.64,7.92,2290
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,9 PERSONS,2,5417,8.42,1.86,19062,29.64,7.92,2113
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,10 PERSONS AND ABOVE,2,15052,23.41,2.33,19062,29.64,7.92,5318
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,1 PERSON,3,690,1.07,1.38,6152,9.57,9.41,35
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,2 PERSONS,3,4852,7.55,1.3,6152,9.57,9.41,155
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,3 PERSONS,3,5358,8.33,1.39,6152,9.57,9.41,212
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,4 PERSONS,3,6287,9.78,1.45,6152,9.57,9.41,319
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,5 PERSONS,3,6601,10.27,1.5,6152,9.57,9.41,395
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,6 PERSONS,3,6927,10.77,1.62,6152,9.57,9.41,573
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,7 PERSONS,3,6756,10.51,1.69,6152,9.57,9.41,623
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,8 PERSONS,3,6362,9.89,1.78,6152,9.57,9.41,629
