province_name,district_code,district_name,area_name,area_type,ownership_status,number_of_rooms,total_housing_units_by_ownership,percent_of_total_units_by_ownership,total_housing_units_by_size,percent_of_total_units_by_size,count
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,OWNED,1,45060,70.08,34807,54.13,23014
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,RENTED,1,2240,3.48,34807,54.13,885
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,RENT FREE,1,17002,26.44,34807,54.13,10908
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,OWNED,2,45060,70.08,19062,29.64,13743
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,RENTED,2,2240,3.48,19062,29.64,913
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,RENT FREE,2,17002,26.44,19062,29.64,4406
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,OWNED,3,45060,70.08,6152,9.57,4849
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,RENTED,3,2240,3.48,6152,9.57,301
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,RENT FREE,3,17002,26.44,6152,9.57,1002
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,OWNED,4,45060,70.08,2424,3.77,1950
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,RENTED,4,2240,3.48,2424,3.77,93
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,RENT FREE,4,17002,26.44,2424,3.77,381
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,OWNED,5,45060,70.08,667,1.04,540
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,RENTED,5,2240,3.48,667,1.04,17
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,RENT FREE,5,17002,26.44,667,1.04,110
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,OWNED,6,45060,70.08,433,0.67,362
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,RENTED,6,2240,3.48,433,0.67,6
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,RENT FREE,6,17002,26.44,433,0.67,65
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,OWNED,7,45060,70.08,423,0.66,312
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,RENTED,7,2240,3.48,423,0.66,17
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,RENT FREE,7,17002,26.44,423,0.66,94
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,OWNED,8,45060,70.08,89,0.14,75
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,RENTED,8,2240,3.48,89,0.14,1
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,RENT FREE,8,17002,26.44,89,0.14,13
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,OWNED,9,45060,70.08,245,0.38,215
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,RENTED,9,2240,3.48,245,0.38,7
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,RENT FREE,9,17002,26.44,245,0.38,23
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,RURAL,OWNED,1,34645,67.03,29091,56.28,18189
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,RURAL,RENTED,1,443,0.86,29091,56.28,243
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,RURAL,RENT FREE,1,16600,32.12,29091,56.28,10659
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,RURAL,OWNED,2,34645,67.03,14542,28.13,10130
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,RURAL,RENTED,2,443,0.86,14542,28.13,101
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,RURAL,RENT FREE,2,16600,32.12,14542,28.13,4311
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,RURAL,OWNED,3,34645,67.03,4771,9.23,3732
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,RURAL,RENTED,3,443,0.86,4771,9.23,71
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,RURAL,RENT FREE,3,16600,32.12,4771,9.23,968
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,RURAL,OWNED,4,34645,67.03,1826,3.53,1441
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,RURAL,RENTED,4,443,0.86,1826,3.53,15
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,RURAL,RENT FREE,4,16600,32.12,1826,3.53,370
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,RURAL,OWNED,5,34645,67.03,479,0.93,373
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,RURAL,RENTED,5,443,0.86,479,0.93,1
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,RURAL,RENT FREE,5,16600,32.12,479,0.93,105
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,RURAL,OWNED,6,34645,67.03,353,0.68,290
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,RURAL,RENTED,6,443,0.86,353,0.68,2
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,RURAL,RENT FREE,6,16600,32.12,353,0.68,61
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,RURAL,OWNED,7,34645,67.03,341,0.66,244
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,RURAL,RENTED,7,443,0.86,341,0.66,6
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,RURAL,RENT FREE,7,16600,32.12,341,0.66,91
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,RURAL,OWNED,8,34645,67.03,66,0.13,54
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,RURAL,RENTED,8,443,0.86,66,0.13,0
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,RURAL,RENT FREE,8,16600,32.12,66,0.13,12
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,RURAL,OWNED,9,34645,67.03,219,0.42,192
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,RURAL,RENTED,9,443,0.86,219,0.42,4
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,RURAL,RENT FREE,9,16600,32.12,219,0.42,23
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,URBAN,OWNED,1,10415,82.57,5716,45.31,4825
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,URBAN,RENTED,1,1797,14.25,5716,45.31,642
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,URBAN,RENT FREE,1,402,3.19,5716,45.31,249
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,URBAN,OWNED,2,10415,82.57,4520,35.83,3613
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,URBAN,RENTED,2,1797,14.25,4520,35.83,812
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,URBAN,RENT FREE,2,402,3.19,4520,35.83,95
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,URBAN,OWNED,3,10415,82.57,1381,10.95,1117
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,URBAN,RENTED,3,1797,14.25,1381,10.95,230
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,URBAN,RENT FREE,3,402,3.19,1381,10.95,34
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,URBAN,OWNED,4,10415,82.57,598,4.74,509
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,URBAN,RENTED,4,1797,14.25,598,4.74,78
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,URBAN,RENT FREE,4,402,3.19,598,4.74,11
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,URBAN,OWNED,5,10415,82.57,188,1.49,167
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,URBAN,RENTED,5,1797,14.25,188,1.49,16
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,URBAN,RENT FREE,5,402,3.19,188,1.49,5
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,URBAN,OWNED,6,10415,82.57,80,0.63,72
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,URBAN,RENTED,6,1797,14.25,80,0.63,4
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,URBAN,RENT FREE,6,402,3.19,80,0.63,4
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,URBAN,OWNED,7,10415,82.57,82,0.65,68
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,URBAN,RENTED,7,1797,14.25,82,0.65,11
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,URBAN,RENT FREE,7,402,3.19,82,0.65,3
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,URBAN,OWNED,8,10415,82.57,23,0.18,21
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,URBAN,RENTED,8,1797,14.25,23,0.18,1
