province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,housing_component,housing_material,total_by_material,percent_by_material,count
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,UNDER CONSTRUCTION,2926,3.23,WALL,BAKED BRICKS/BLOCKS/STONES,8484,9.35,660
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,UNDER CONSTRUCTION,2926,3.23,WALL,UNBAKED BRICKS/MUD,69095,76.19,1511
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,UNDER CONSTRUCTION,2926,3.23,WALL,WOOD/BAMBOO,9924,10.94,568
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,UNDER CONSTRUCTION,2926,3.23,WALL,OTHERS,3189,3.52,187
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,UNDER CONSTRUCTION,2926,3.23,ROOF,RCC/RBC,2188,2.41,220
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,UNDER CONSTRUCTION,2926,3.23,ROOF,CEMENT/IRON SHEETS,2187,2.41,193
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,UNDER CONSTRUCTION,2926,3.23,ROOF,GARDER/T.IRON,30014,33.09,1016
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,UNDER CONSTRUCTION,2926,3.23,ROOF,WOOD/BAMBOO,53407,58.89,1340
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,UNDER CONSTRUCTION,2926,3.23,ROOF,OTHERS,2896,3.19,157
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,LESS THAN 5 YEARS,6512,7.18,WALL,BAKED BRICKS/BLOCKS/STONES,8484,9.35,895
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,LESS THAN 5 YEARS,6512,7.18,WALL,UNBAKED BRICKS/MUD,69095,76.19,4154
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,LESS THAN 5 YEARS,6512,7.18,WALL,WOOD/BAMBOO,9924,10.94,1093
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,LESS THAN 5 YEARS,6512,7.18,WALL,OTHERS,3189,3.52,370
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,LESS THAN 5 YEARS,6512,7.18,ROOF,RCC/RBC,2188,2.41,362
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,LESS THAN 5 YEARS,6512,7.18,ROOF,CEMENT/IRON SHEETS,2187,2.41,323
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,LESS THAN 5 YEARS,6512,7.18,ROOF,GARDER/T.IRON,30014,33.09,2365
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,LESS THAN 5 YEARS,6512,7.18,ROOF,WOOD/BAMBOO,53407,58.89,3118
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,LESS THAN 5 YEARS,6512,7.18,ROOF,OTHERS,2896,3.19,344
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,5-10 YEARS,19851,21.89,WALL,BAKED BRICKS/BLOCKS/STONES,8484,9.35,1937
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,5-10 YEARS,19851,21.89,WALL,UNBAKED BRICKS/MUD,69095,76.19,15287
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,5-10 YEARS,19851,21.89,WALL,WOOD/BAMBOO,9924,10.94,1938
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,5-10 YEARS,19851,21.89,WALL,OTHERS,3189,3.52,689
