province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,pop_all,pop_male,pop_fem,pop_trans,lit_all,lit_male,lit_fem,lit_trans,primary_male,primary_fem,primary_trans,matric_male,matric_fem,matric_trans,degree_male,degree_fem,degree_trans,muslim,non_muslim,age_10_up,age_18_up,age_60_up,working_10_up,cnic_18_up,area_acre
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,NA,NA,NA,YES,KILLA ABDULLAH DISTRICT,NA,609024,320317,288704,3,40.8,54.85,25.38,0,51780,15147,0,20241,5460,0,3370,429,0,608555,469,376464,248760,21069,79367,137235,338185
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,CHAMAN TEHSIL,NA,NA,YES,CHAMAN TEHSIL,NA,311355,164656,146699,0,42.81,55.77,28.34,0,24316,6756,0,9518,2900,0,1152,125,0,311158,197,190375,123509,10511,41433,59603,87234
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,CHAMAN TEHSIL,SADDAR QH,NA,YES,SADDAR QH,NA,311355,164656,146699,0,42.81,55.77,28.34,0,24316,6756,0,9518,2900,0,1152,125,0,311158,197,190375,123509,10511,41433,59603,87234
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,CHAMAN TEHSIL,SADDAR QH,SADDAR CHAMAN PC,YES,SADDAR CHAMAN PC,NA,284924,150542,134382,0,43.89,56.82,29.51,0,22920,6643,0,7673,1650,0,1087,122,0,284732,192,173778,112458,9496,37941,53314,50767
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,CHAMAN TEHSIL,SADDAR QH,SADDAR CHAMAN PC,NO,ABATOO,0000016,8890,4780,4110,0,31.45,32.88,29.86,0,441,422,0,403,172,0,25,0,0,8880,10,5272,3560,380,252,2198,196
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,CHAMAN TEHSIL,SADDAR QH,SADDAR CHAMAN PC,NO,ANZORGI KAREZ,0000006,1484,771,713,0,40.46,63.71,16.48,0,189,37,0,35,4,0,10,0,0,1483,1,912,577,55,224,334,1838
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,CHAMAN TEHSIL,SADDAR QH,SADDAR CHAMAN PC,NO,BOGHRA DHAN,0000001,1064,548,516,0,10.03,16.94,2.2,0,12,0,0,11,0,0,0,0,0,1064,0,678,434,45,176,130,146
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,CHAMAN TEHSIL,SADDAR QH,SADDAR CHAMAN PC,NO,KAREZAT PURANA CHAMAN,0000007,13949,7192,6757,0,44.91,70.4,18.22,0,1471,266,0,670,47,0,166,11,0,13945,4,8495,5601,555,2696,3724,1366
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,CHAMAN TEHSIL,SADDAR QH,SADDAR CHAMAN PC,NO,KAREZAT ROGHANI,0000015,7188,3699,3489,0,54.46,62.22,46.52,0,716,488,0,197,51,0,17,2,0,7188,0,4385,2860,268,234,1574,355
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,CHAMAN TEHSIL,SADDAR QH,SADDAR CHAMAN PC,NO,KAREZAT SANAZALA,0000012,5075,2770,2305,0,40.06,57.64,20.41,0,554,60,0,88,3,0,27,0,0,5068,7,3113,2056,163,1277,1114,2863
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,CHAMAN TEHSIL,SADDAR QH,SADDAR CHAMAN PC,NO,KHUSH KABA DAMAN AHSHEZAI,0000009,37028,19689,17339,0,38.25,55.75,18.73,0,3092,721,0,943,114,0,116,8,0,37018,10,23000,14727,1028,6223,6497,3600
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,CHAMAN TEHSIL,SADDAR QH,SADDAR CHAMAN PC,NO,KHUSH KABA DAMAN MALEZAI,0000013,13405,7095,6310,0,59.37,73.96,42.53,0,1818,293,0,355,29,0,45,5,0,13404,1,8319,5569,457,2507,2885,11942
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,CHAMAN TEHSIL,SADDAR QH,SADDAR CHAMAN PC,NO,KHUSH KABA GURI,0000010,18505,9952,8553,0,25.28,33.22,16.27,0,909,340,0,233,39,0,33,9,0,18505,0,10948,7121,551,4108,3274,2583
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,CHAMAN TEHSIL,SADDAR QH,SADDAR CHAMAN PC,NO,KHUSH KABA MALEZAI,0000011,2216,1133,1083,0,63.11,76.97,48.31,0,242,27,0,58,6,0,30,3,0,2216,0,1404,884,66,462,487,2010
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,CHAMAN TEHSIL,SADDAR QH,SADDAR CHAMAN PC,NO,KHUSH KABA ROGHANI,0000014,2195,1185,1010,0,16.28,23.87,7.4,0,52,19,0,41,1,0,2,0,0,2195,0,1351,930,123,9,522,4165
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,CHAMAN TEHSIL,SADDAR QH,SADDAR CHAMAN PC,NO,KHUSHKABA DAMAN SARKARI,0000004,35258,18732,16526,0,41.8,52.87,29.21,0,2971,1029,0,957,238,0,139,16,0,35240,18,22343,14513,1156,2481,6470,4828
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,CHAMAN TEHSIL,SADDAR QH,SADDAR CHAMAN PC,NO,MURDA KAREZ,0000005,83413,43744,39669,0,47.88,58.02,36.64,0,5801,1828,0,2261,633,0,317,43,0,83333,80,49096,31439,2787,10791,13654,6383
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,CHAMAN TEHSIL,SADDAR QH,SADDAR CHAMAN PC,NO,SIRKI TALARI,0000003,40860,21614,19246,0,49.96,64.92,33.36,0,3568,905,0,1063,272,0,101,21,0,40816,44,25752,16449,1373,5110,7585,4787
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,CHAMAN TEHSIL,SADDAR QH,SADDAR CHAMAN PC,NO,SUI KAREZ,0000002,2373,1277,1096,0,35.76,45.8,24.42,0,148,51,0,28,10,0,5,3,0,2365,8,1457,983,104,352,538,2628
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,CHAMAN TEHSIL,SADDAR QH,SADDAR CHAMAN PC,NO,TAKI KILLI,0000008,12021,6361,5660,0,39.78,57.8,19.64,0,936,157,0,330,31,0,54,1,0,12012,9,7253,4755,385,1039,2328,1077
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,CHAMAN TEHSIL,SADDAR QH,ZARABAND PC,YES,ZARABAND PC,NA,26431,14114,12317,0,31.5,44.96,15.9,0,1396,113,0,1845,1250,0,65,3,0,26426,5,16597,11051,1015,3492,6289,36467
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,CHAMAN TEHSIL,SADDAR QH,ZARABAND PC,NO,ABEZAN,0000029,2188,1146,1042,0,33.53,54.79,8.91,0,191,3,0,51,3,0,2,0,0,2188,0,1381,928,86,276,706,1967
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,CHAMAN TEHSIL,SADDAR QH,ZARABAND PC,NO,AGHBARGI AZDANZI,0000019,1577,824,753,0,19.83,31.83,6.03,0,94,11,0,21,1,0,0,0,0,1577,0,1034,674,65,1,346,1742
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,CHAMAN TEHSIL,SADDAR QH,ZARABAND PC,NO,AGHBARGI JALAL ZAI,0000020,726,414,312,0,17.27,29.03,2.08,0,37,4,0,18,0,0,1,0,0,726,0,440,300,25,2,131,1605
