province_name,district_code,district_name,area_name,area_type,gender,ed_attainment,age_group,count
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,ALL SEXES,TOTAL,5 AND ABOVE,612098
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,ALL SEXES,TOTAL,05 - 09,139937
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,ALL SEXES,TOTAL,10 - 14,109235
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,ALL SEXES,TOTAL,15 - 19,84868
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,ALL SEXES,TOTAL,20 - 24,61615
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,ALL SEXES,TOTAL,25 - 29,52534
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,ALL SEXES,TOTAL,30 - 34,41640
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,ALL SEXES,TOTAL,35 - 39,32881
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,ALL SEXES,TOTAL,40 AND ABOVE,89388
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,ALL SEXES,NEVER ATTAINED,5 AND ABOVE,361153
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,ALL SEXES,NEVER ATTAINED,05 - 09,81648
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,ALL SEXES,NEVER ATTAINED,10 - 14,52032
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,ALL SEXES,NEVER ATTAINED,15 - 19,44185
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,ALL SEXES,NEVER ATTAINED,20 - 24,35852
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,ALL SEXES,NEVER ATTAINED,25 - 29,32627
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,ALL SEXES,NEVER ATTAINED,30 - 34,26335
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,ALL SEXES,NEVER ATTAINED,35 - 39,21247
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,ALL SEXES,NEVER ATTAINED,40 AND ABOVE,67227
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,ALL SEXES,BELOW PRIMARY,5 AND ABOVE,118388
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,ALL SEXES,BELOW PRIMARY,05 - 09,55899
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,ALL SEXES,BELOW PRIMARY,10 - 14,24392
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,ALL SEXES,BELOW PRIMARY,15 - 19,10618
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,ALL SEXES,BELOW PRIMARY,20 - 24,6609
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,ALL SEXES,BELOW PRIMARY,25 - 29,5550
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,ALL SEXES,BELOW PRIMARY,30 - 34,4145
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,ALL SEXES,BELOW PRIMARY,35 - 39,3299
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,ALL SEXES,BELOW PRIMARY,40 AND ABOVE,7876
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,ALL SEXES,PRIMARY,5 AND ABOVE,59966
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,ALL SEXES,PRIMARY,05 - 09,0
